 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.82478113351E+07    2.22265536489E+07
  21.00   24.00    1.01654609767E+07    1.16361558190E+07
  24.00   28.00    5.60416446822E+06    6.29401188754E+06
  28.00   32.00    3.03674047335E+06    3.35705597089E+06
  32.00   37.00    1.66636738191E+06    1.80210115546E+06
  37.00   43.00    8.70232353896E+05    9.30462247410E+05
  43.00   49.00    4.62047965544E+05    4.79987189222E+05
  49.00   56.00    2.52836687267E+05    2.60405530197E+05
  56.00   64.00    1.35971236929E+05    1.39250143840E+05
  64.00   74.00    7.04878477415E+04    7.06058248554E+04
  74.00   84.00    3.65810700800E+04    3.61961960056E+04
  84.00   97.00    1.89313606610E+04    1.86331654607E+04
  97.00   114.0    8.88270050254E+03    8.63859645778E+03
  114.0   133.0    3.97871011071E+03    3.83474401366E+03
  133.0   153.0    1.84823050237E+03    1.77388278348E+03
  153.0   174.0    9.05784573278E+02    8.62689732547E+02
  174.0   196.0    4.63977225931E+02    4.40991322100E+02
  196.0   220.0    2.43771228561E+02    2.31086537146E+02
  220.0   245.0    1.30593192515E+02    1.23635040865E+02
  245.0   272.0    7.13798854306E+01    6.75962679609E+01
  272.0   300.0    3.96674537321E+01    3.75003481266E+01
  300.0   330.0    2.24465711154E+01    2.11837903799E+01
  330.0   362.0    1.27909703314E+01    1.21013914950E+01
  362.0   395.0    7.39459937974E+00    7.00463837520E+00
  395.0   430.0    4.33863952719E+00    4.11487882867E+00
  430.0   468.0    2.54043090927E+00    2.41365948619E+00
  468.0   507.0    1.49426996206E+00    1.42470100542E+00
  507.0   548.0    8.90993081769E-01    8.53639215492E-01
  548.0   592.0    5.31249367274E-01    5.09832668527E-01
  592.0   638.0    3.16332541864E-01    3.04816929193E-01
  638.0   686.0    1.89283943975E-01    1.82915598625E-01
  686.0   737.0    1.13278858770E-01    1.10172392520E-01
  737.0   790.0    6.76681857501E-02    6.59904476141E-02
  790.0   846.0    4.04032606223E-02    3.96417044896E-02
  846.0   905.0    2.39771834492E-02    2.36369015564E-02
  905.0   967.0    1.41324763084E-02    1.40231660991E-02
  967.0   1032.    8.27691315420E-03    8.25719725002E-03
  1032.   1101.    4.79231042440E-03    4.81617056752E-03
  1101.   1172.    2.74951679678E-03    2.78135053826E-03
  1172.   1248.    1.55876885652E-03    1.58701122629E-03
  1248.   1327.    8.66559568197E-04    8.89276106416E-04
  1327.   1410.    4.74452265285E-04    4.90842894707E-04
  1410.   1497.    2.54202502553E-04    2.65537942784E-04
  1497.   1588.    1.33004588518E-04    1.39969458351E-04
  1588.   1784.    5.00144586181E-05    5.32898325961E-05
  1784.   2116.    8.37659668553E-06    9.13526881467E-06
  2116.   2500.    5.79186464889E-07    6.54697883638E-07
  2500.   3000.    1.66399266260E-08    1.96836351039E-08
