 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    2.10272581439E+07    2.22529122869E+07
  21.00   24.00    1.10518623821E+07    1.15677924133E+07
  24.00   28.00    5.79099382660E+06    6.18951301598E+06
  28.00   32.00    2.98870393110E+06    3.27906082369E+06
  32.00   37.00    1.57062816732E+06    1.74575862473E+06
  37.00   43.00    7.86413361319E+05    8.93013822626E+05
  43.00   49.00    4.02095493389E+05    4.58652847599E+05
  49.00   56.00    2.12961540623E+05    2.46954467360E+05
  56.00   64.00    1.11089473099E+05    1.30937027415E+05
  64.00   74.00    5.58895765552E+04    6.61620759176E+04
  74.00   84.00    2.81970922934E+04    3.36961514615E+04
  84.00   97.00    1.42203916002E+04    1.72128863261E+04
  97.00   114.0    6.49250882752E+03    7.92674671481E+03
  114.0   133.0    2.83350041520E+03    3.49500351969E+03
  133.0   153.0    1.28844716750E+03    1.60690874484E+03
  153.0   174.0    6.20122503947E+02    7.78401175281E+02
  174.0   196.0    3.12792875308E+02    3.95993194996E+02
  196.0   220.0    1.62145085358E+02    2.06695512033E+02
  220.0   245.0    8.58950000351E+01    1.10240609135E+02
  245.0   272.0    4.65624992863E+01    6.01696981340E+01
  272.0   300.0    2.57124326447E+01    3.33938059092E+01
  300.0   330.0    1.44748319349E+01    1.88775540889E+01
  330.0   362.0    8.21137493732E+00    1.07802922748E+01
  362.0   395.0    4.73052964231E+00    6.24429287995E+00
  395.0   430.0    2.76865618752E+00    3.67324033094E+00
  430.0   468.0    1.61992126713E+00    2.16036431718E+00
  468.0   507.0    9.53205094806E-01    1.27888115318E+00
  507.0   548.0    5.68684224405E-01    7.68171133124E-01
  548.0   592.0    3.39308146306E-01    4.60424361820E-01
  592.0   638.0    2.02311232622E-01    2.76216789203E-01
  638.0   686.0    1.21290125879E-01    1.66475320436E-01
  686.0   737.0    7.27267011300E-02    1.00577560672E-01
  737.0   790.0    4.35508060049E-02    6.05327232941E-02
  790.0   846.0    2.60543214608E-02    3.64848730871E-02
  846.0   905.0    1.54890859910E-02    2.18358345853E-02
  905.0   967.0    9.14660969334E-03    1.29960030010E-02
  967.0   1032.    5.36231845821E-03    7.67462512655E-03
  1032.   1101.    3.10705880620E-03    4.48535168417E-03
  1101.   1172.    1.78288580120E-03    2.59527126499E-03
  1172.   1248.    1.01036977815E-03    1.48281010476E-03
  1248.   1327.    5.60955118774E-04    8.31211935911E-04
  1327.   1410.    3.06381562860E-04    4.58384074982E-04
  1410.   1497.    1.63560044504E-04    2.47385071908E-04
  1497.   1588.    8.51826422319E-05    1.30054410859E-04
  1588.   1784.    3.18354818972E-05    4.92917551974E-05
  1784.   2116.    5.29310087539E-06    8.39326882104E-06
  2116.   2500.    3.75302042718E-07    6.14198343966E-07
  2500.   3000.    1.30011874849E-08    2.19248057078E-08
