 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.38908724528E+07    1.99634758311E+07
  21.00   24.00    7.75681859251E+06    1.06213433472E+07
  24.00   28.00    4.28454333834E+06    5.76020424757E+06
  28.00   32.00    2.32560066911E+06    3.07996395821E+06
  32.00   37.00    1.27773982952E+06    1.65897658266E+06
  37.00   43.00    6.67857069724E+05    8.56839421479E+05
  43.00   49.00    3.54736183166E+05    4.44150285614E+05
  49.00   56.00    1.94126511251E+05    2.40740234635E+05
  56.00   64.00    1.04377130596E+05    1.28512986292E+05
  64.00   74.00    5.40912040846E+04    6.53320142817E+04
  74.00   84.00    2.80634639627E+04    3.34860694770E+04
  84.00   97.00    1.45209429501E+04    1.72149418987E+04
  97.00   114.0    6.81441496725E+03    7.98291764089E+03
  114.0   133.0    3.05457663454E+03    3.54389891305E+03
  133.0   153.0    1.42097952420E+03    1.63894635358E+03
  153.0   174.0    6.98009883218E+02    7.98489439139E+02
  174.0   196.0    3.58660155754E+02    4.08706225832E+02
  196.0   220.0    1.89193350702E+02    2.14712598553E+02
  220.0   245.0    1.01840345550E+02    1.15224693104E+02
  245.0   272.0    5.59647728972E+01    6.32092369148E+01
  272.0   300.0    3.12914489773E+01    3.52296093847E+01
  300.0   330.0    1.78251425002E+01    2.00034187781E+01
  330.0   362.0    1.02323218018E+01    1.14840559221E+01
  362.0   395.0    5.96178409411E+00    6.68548893143E+00
  395.0   430.0    3.52617799219E+00    3.95092687288E+00
  430.0   468.0    2.08197507162E+00    2.33188279946E+00
  468.0   507.0    1.23518852896E+00    1.38483883641E+00
  507.0   548.0    7.42873136358E-01    8.34649543941E-01
  548.0   592.0    4.46794452171E-01    5.01820910778E-01
  592.0   638.0    2.68371337776E-01    3.01885908347E-01
  638.0   686.0    1.61963149121E-01    1.82310677924E-01
  686.0   737.0    9.77393832413E-02    1.10406758151E-01
  737.0   790.0    5.88627886988E-02    6.65297251443E-02
  790.0   846.0    3.54205539397E-02    4.01686691825E-02
  846.0   905.0    2.11784928537E-02    2.40724413142E-02
  905.0   967.0    1.25723109314E-02    1.43443112862E-02
  967.0   1032.    7.41223305742E-03    8.48149354209E-03
  1032.   1101.    4.31854674497E-03    4.96381654368E-03
  1101.   1172.    2.49182300745E-03    2.87544547021E-03
  1172.   1248.    1.42009088718E-03    1.64514292795E-03
  1248.   1327.    7.93247604766E-04    9.23689653510E-04
  1327.   1410.    4.36164108256E-04    5.10618618745E-04
  1410.   1497.    2.34527039518E-04    2.76403273364E-04
  1497.   1588.    1.23085077585E-04    1.45789948021E-04
  1588.   1784.    4.64313196671E-05    5.54799268114E-05
  1784.   2116.    7.79848443330E-06    9.48084757847E-06
  2116.   2500.    5.38913784153E-07    6.73802492997E-07
  2500.   3000.    1.53789068124E-08    1.99649115264E-08
