 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    2.46520844138E+07    2.29775055307E+07
  21.00   24.00    1.31775647338E+07    1.18764389912E+07
  24.00   28.00    6.99726536414E+06    6.39341989699E+06
  28.00   32.00    3.65873416119E+06    3.40728649337E+06
  32.00   37.00    1.94615286845E+06    1.82136474783E+06
  37.00   43.00    9.85071940733E+05    9.37208596285E+05
  43.00   49.00    5.08284265277E+05    4.80966440121E+05
  49.00   56.00    2.71234114054E+05    2.60004706129E+05
  56.00   64.00    1.42348734977E+05    1.38335237463E+05
  64.00   74.00    7.20533058239E+04    6.98135483696E+04
  74.00   84.00    3.65628584555E+04    3.56152560110E+04
  84.00   97.00    1.85355769639E+04    1.82477539093E+04
  97.00   114.0    8.51029029396E+03    8.41682315295E+03
  114.0   133.0    3.73166650031E+03    3.71731327676E+03
  133.0   153.0    1.70161185058E+03    1.71123497748E+03
  153.0   174.0    8.21363886069E+02    8.29428347152E+02
  174.0   196.0    4.15512187858E+02    4.22869120998E+02
  196.0   220.0    2.16067142675E+02    2.21226899620E+02
  220.0   245.0    1.14758226924E+02    1.18230736359E+02
  245.0   272.0    6.22715404483E+01    6.45882883453E+01
  272.0   300.0    3.44024891554E+01    3.58412469277E+01
  300.0   330.0    1.93766884888E+01    2.02605298733E+01
  330.0   362.0    1.10031036192E+01    1.15871866679E+01
  362.0   395.0    6.34564563905E+00    6.72020010651E+00
  395.0   430.0    3.71715510447E+00    3.95702373090E+00
  430.0   468.0    2.17389339288E+00    2.32653578668E+00
  468.0   507.0    1.27783393972E+00    1.37651414249E+00
  507.0   548.0    7.61876039115E-01    8.26941154057E-01
  548.0   592.0    4.54411648972E-01    4.95498164095E-01
  592.0   638.0    2.70737333569E-01    2.97187235732E-01
  638.0   686.0    1.62128911082E-01    1.78937012557E-01
  686.0   737.0    9.71235004509E-02    1.08098017367E-01
  737.0   790.0    5.80799526930E-02    6.49656582165E-02
  790.0   846.0    3.47178227806E-02    3.91473113017E-02
  846.0   905.0    2.06279277511E-02    2.34201011542E-02
  905.0   967.0    1.21726170638E-02    1.39356023738E-02
  967.0   1032.    7.13735984855E-03    8.23145253737E-03
  1032.   1101.    4.13723776121E-03    4.81473053828E-03
  1101.   1172.    2.37638703409E-03    2.78914271842E-03
  1172.   1248.    1.34889367180E-03    1.59641465442E-03
  1248.   1327.    7.50815398578E-04    8.97389328052E-04
  1327.   1410.    4.11523064193E-04    4.96802754323E-04
  1410.   1497.    2.20702682716E-04    2.69535168821E-04
  1497.   1588.    1.15569280544E-04    1.42511294397E-04
  1588.   1784.    4.34812244598E-05    5.44494961971E-05
  1784.   2116.    7.27309336931E-06    9.37070658569E-06
  2116.   2500.    4.97613415241E-07    6.70076622667E-07
  2500.   3000.    1.38577452450E-08    1.97304624509E-08
