 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.42328304800E+07    2.04269490209E+07
  21.00   24.00    7.93786638904E+06    1.08563164957E+07
  24.00   28.00    4.38001918032E+06    5.88384254817E+06
  28.00   32.00    2.37542897389E+06    3.14383709217E+06
  32.00   37.00    1.30445768760E+06    1.69285757774E+06
  37.00   43.00    6.81586482629E+05    8.74026253453E+05
  43.00   49.00    3.61969239715E+05    4.52977549133E+05
  49.00   56.00    1.98089330129E+05    2.45534401858E+05
  56.00   64.00    1.06518295553E+05    1.31071492945E+05
  64.00   74.00    5.52120437895E+04    6.66325923618E+04
  74.00   84.00    2.86505175464E+04    3.41582739216E+04
  84.00   97.00    1.48270284957E+04    1.75579971858E+04
  97.00   114.0    6.95873877568E+03    8.14132001930E+03
  114.0   133.0    3.11895905471E+03    3.61279749124E+03
  133.0   153.0    1.45039223936E+03    1.66973993942E+03
  153.0   174.0    7.11987261169E+02    8.12744034427E+02
  174.0   196.0    3.65492648867E+02    4.15528422042E+02
  196.0   220.0    1.92558678740E+02    2.17980678751E+02
  220.0   245.0    1.03498751510E+02    1.16784653688E+02
  245.0   272.0    5.67799598544E+01    6.39488313795E+01
  272.0   300.0    3.16850473666E+01    3.55663743821E+01
  300.0   330.0    1.80104032756E+01    2.01500251232E+01
  330.0   362.0    1.03142246436E+01    1.15398350475E+01
  362.0   395.0    5.99452184941E+00    6.70079495447E+00
  395.0   430.0    3.53648040458E+00    3.94971793286E+00
  430.0   468.0    2.08251909821E+00    2.32497518927E+00
  468.0   507.0    1.23214537051E+00    1.37696248813E+00
  507.0   548.0    7.39064917133E-01    8.27680800795E-01
  548.0   592.0    4.43342568245E-01    4.96351034442E-01
  592.0   638.0    2.65615287260E-01    2.97838666591E-01
  638.0   686.0    1.59907183128E-01    1.79429807051E-01
  686.0   737.0    9.62804766006E-02    1.08422012698E-01
  737.0   790.0    5.78642259005E-02    6.52037727789E-02
  790.0   846.0    3.47553413219E-02    3.92970415488E-02
  846.0   905.0    2.07471071901E-02    2.35139991265E-02
  905.0   967.0    1.22998491148E-02    1.39945269797E-02
  967.0   1032.    7.24467975749E-03    8.26739798628E-03
  1032.   1101.    4.21803052712E-03    4.83589942972E-03
  1101.   1172.    2.43298934003E-03    2.80079379757E-03
  1172.   1248.    1.38683808904E-03    1.60292398869E-03
  1248.   1327.    7.75234089175E-04    9.00777539263E-04
  1327.   1410.    4.26685913518E-04    4.98539090618E-04
  1410.   1497.    2.29772317617E-04    2.70306364464E-04
  1497.   1588.    1.20831778319E-04    1.42884547668E-04
  1588.   1784.    4.57293427770E-05    5.45619777526E-05
  1784.   2116.    7.73307769213E-06    9.38965620862E-06
  2116.   2500.    5.40100475856E-07    6.74425674214E-07
  2500.   3000.    1.55783309783E-08    2.01917582784E-08
