 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.40936372968E+07    2.03800507794E+07
  21.00   24.00    7.91058696559E+06    1.08776127732E+07
  24.00   28.00    4.39131763862E+06    5.92362723499E+06
  28.00   32.00    2.39210324188E+06    3.17513792034E+06
  32.00   37.00    1.31735295755E+06    1.71279907763E+06
  37.00   43.00    6.90204973135E+05    8.86180421489E+05
  43.00   49.00    3.67386342451E+05    4.59972920629E+05
  49.00   56.00    2.01372611659E+05    2.49606369406E+05
  56.00   64.00    1.08488505504E+05    1.33424733969E+05
  64.00   74.00    5.63116919079E+04    6.79075744793E+04
  74.00   84.00    2.92465140128E+04    3.48333759871E+04
  84.00   97.00    1.51426947215E+04    1.79080242407E+04
  97.00   114.0    7.10673097939E+03    8.30113685922E+03
  114.0   133.0    3.18511473365E+03    3.68265957345E+03
  133.0   153.0    1.48162567223E+03    1.70224264826E+03
  153.0   174.0    7.27209599067E+02    8.28395432091E+02
  174.0   196.0    3.73120479857E+02    4.23345028984E+02
  196.0   220.0    1.96328421262E+02    2.21829966752E+02
  220.0   245.0    1.05400954353E+02    1.18720600268E+02
  245.0   272.0    5.77802439273E+01    6.49708029189E+01
  272.0   300.0    3.22122708049E+01    3.61080436875E+01
  300.0   330.0    1.83083664726E+01    2.04590032206E+01
  330.0   362.0    1.04823802444E+01    1.17175758764E+01
  362.0   395.0    6.08935776609E+00    6.80341908013E+00
  395.0   430.0    3.59015095782E+00    4.00907828903E+00
  430.0   468.0    2.11351239492E+00    2.36020301650E+00
  468.0   507.0    1.25128603137E+00    1.39907125620E+00
  507.0   548.0    7.52477328727E-01    8.43317794031E-01
  548.0   592.0    4.52491412077E-01    5.07035253007E-01
  592.0   638.0    2.72039973017E-01    3.05315600243E-01
  638.0   686.0    1.64461482694E-01    1.84689715538E-01
  686.0   737.0    9.94672255846E-02    1.12083462171E-01
  737.0   790.0    6.01509295131E-02    6.78040117526E-02
  790.0   846.0    3.63551353569E-02    4.11037272900E-02
  846.0   905.0    2.18433539841E-02    2.47439883252E-02
  905.0   967.0    1.30436269191E-02    1.48260171968E-02
  967.0   1032.    7.73466587203E-03    8.81297781911E-03
  1032.   1101.    4.53514986986E-03    5.18893386096E-03
  1101.   1172.    2.63343860974E-03    3.02398356680E-03
  1172.   1248.    1.51082092429E-03    1.74131259064E-03
  1248.   1327.    8.49847432141E-04    9.84368916937E-04
  1327.   1410.    4.70710840808E-04    5.48202548140E-04
  1410.   1497.    2.55192487226E-04    2.99219782896E-04
  1497.   1588.    1.35198602181E-04    1.59386368036E-04
  1588.   1784.    5.18164312662E-05    6.16684643095E-05
  1784.   2116.    9.04337684388E-06    1.09737014560E-05
  2116.   2500.    6.84810620674E-07    8.57923200091E-07
  2500.   3000.    2.33540013555E-08    3.04798105113E-08
