 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.90523915815E+07    2.31262559816E+07
  21.00   24.00    1.05894932604E+07    1.20620396922E+07
  24.00   28.00    5.82590629602E+06    6.50384446456E+06
  28.00   32.00    3.14634231330E+06    3.45683473862E+06
  32.00   37.00    1.71940707892E+06    1.84690578200E+06
  37.00   43.00    8.93917723121E+05    9.49536804163E+05
  43.00   49.00    4.72482584436E+05    4.87633440466E+05
  49.00   56.00    2.57380708850E+05    2.63407644711E+05
  56.00   64.00    1.37839189065E+05    1.40286678200E+05
  64.00   74.00    7.11279353197E+04    7.08472541795E+04
  74.00   84.00    3.67370779612E+04    3.61633906814E+04
  84.00   97.00    1.89234283773E+04    1.85388032384E+04
  97.00   114.0    8.83219327823E+03    8.55404852660E+03
  114.0   133.0    3.93667722755E+03    3.78086475670E+03
  133.0   153.0    1.82225898463E+03    1.74368828356E+03
  153.0   174.0    8.90578453436E+02    8.46118121465E+02
  174.0   196.0    4.55216649569E+02    4.31828283831E+02
  196.0   220.0    2.38703472264E+02    2.25971197287E+02
  220.0   245.0    1.27744672961E+02    1.20817687833E+02
  245.0   272.0    6.98255216085E+01    6.60830816328E+01
  272.0   300.0    3.88224243970E+01    3.66912565897E+01
  300.0   330.0    2.20102800520E+01    2.07703045476E+01
  330.0   362.0    1.25721323016E+01    1.18971513484E+01
  362.0   395.0    7.28719402129E+00    6.90667100067E+00
  395.0   430.0    4.28752342279E+00    4.06931937680E+00
  430.0   468.0    2.51906056372E+00    2.39568361844E+00
  468.0   507.0    1.48857372364E+00    1.42058767603E+00
  507.0   548.0    8.93593007011E-01    8.56823543370E-01
  548.0   592.0    5.36437980173E-01    5.15120056464E-01
  592.0   638.0    3.21982061615E-01    3.10307427522E-01
  638.0   686.0    1.94351553723E-01    1.87733463233E-01
  686.0   737.0    1.17369725459E-01    1.14028123247E-01
  737.0   790.0    7.08753128584E-02    6.89835218815E-02
  790.0   846.0    4.27780126670E-02    4.18487730039E-02
  846.0   905.0    2.56681746225E-02    2.52033204174E-02
  905.0   967.0    1.53078320269E-02    1.51130984811E-02
  967.0   1032.    9.06598935027E-03    8.98838703847E-03
  1032.   1101.    5.30932060934E-03    5.29715838471E-03
  1101.   1172.    3.07936585239E-03    3.08947125818E-03
  1172.   1248.    1.76465006708E-03    1.78042385750E-03
  1248.   1327.    9.91526870484E-04    1.00754659193E-03
  1327.   1410.    5.48594351502E-04    5.61756190963E-04
  1410.   1497.    2.97105595609E-04    3.07051900138E-04
  1497.   1588.    1.57243741129E-04    1.63736205608E-04
  1588.   1784.    6.01857665310E-05    6.34716591933E-05
  1784.   2116.    1.04821989712E-05    1.13373819110E-05
  2116.   2500.    7.91697084207E-07    8.91619219990E-07
  2500.   3000.    2.69334194015E-08    3.19037228072E-08
