 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    2.07795074263E+07    2.19339461332E+07
  21.00   24.00    1.09451636309E+07    1.14350727064E+07
  24.00   28.00    5.73413441867E+06    6.11954174819E+06
  28.00   32.00    2.96216698675E+06    3.24537925442E+06
  32.00   37.00    1.55987205859E+06    1.73226856075E+06
  37.00   43.00    7.81661037209E+05    8.86875276383E+05
  43.00   49.00    3.99719840824E+05    4.55583092802E+05
  49.00   56.00    2.11698414415E+05    2.45251183008E+05
  56.00   64.00    1.10319954035E+05    1.29873287108E+05
  64.00   74.00    5.54825537130E+04    6.55800709626E+04
  74.00   84.00    2.79962507005E+04    3.33981278489E+04
  84.00   97.00    1.41270886655E+04    1.70637215278E+04
  97.00   114.0    6.45944010562E+03    7.86527305631E+03
  114.0   133.0    2.82336536801E+03    3.47126288090E+03
  133.0   153.0    1.28499956328E+03    1.59686178431E+03
  153.0   174.0    6.20010844948E+02    7.75254681448E+02
  174.0   196.0    3.13870442657E+02    3.95769628314E+02
  196.0   220.0    1.63497285270E+02    2.07564626517E+02
  220.0   245.0    8.70598669042E+01    1.11253437045E+02
  245.0   272.0    4.73876530508E+01    6.09653226390E+01
  272.0   300.0    2.62760849493E+01    3.39759519928E+01
  300.0   330.0    1.48606936558E+01    1.92973100841E+01
  330.0   362.0    8.47818647736E+00    1.10852905657E+01
  362.0   395.0    4.91404484530E+00    6.46216987800E+00
  395.0   430.0    2.89331838803E+00    3.82539427970E+00
  430.0   468.0    1.70092016789E+00    2.26109488630E+00
  468.0   507.0    1.00505835945E+00    1.34442499864E+00
  507.0   548.0    6.02308193306E-01    8.11369933630E-01
  548.0   592.0    3.61054864792E-01    4.88808994063E-01
  592.0   638.0    2.16169839468E-01    2.94576855317E-01
  638.0   686.0    1.30045649940E-01    1.78210944288E-01
  686.0   737.0    7.82369282532E-02    1.08059831358E-01
  737.0   790.0    4.69717653146E-02    6.52207373293E-02
  790.0   846.0    2.81775401815E-02    3.94274365753E-02
  846.0   905.0    1.67943065195E-02    2.36624495967E-02
  905.0   967.0    9.93622229726E-03    1.41118345428E-02
  967.0   1032.    5.83786634544E-03    8.35202055230E-03
  1032.   1101.    3.38931332948E-03    4.89114154859E-03
  1101.   1172.    1.94866771704E-03    2.83593016373E-03
  1172.   1248.    1.10646101758E-03    1.62364240192E-03
  1248.   1327.    6.15698210303E-04    9.12263608559E-04
  1327.   1410.    3.37207656143E-04    5.04580852792E-04
  1410.   1497.    1.80569519025E-04    2.73219534075E-04
  1497.   1588.    9.43497598626E-05    1.44189420466E-04
  1588.   1784.    3.53487356147E-05    5.48579300047E-05
  1784.   2116.    5.85138009601E-06    9.34316430303E-06
  2116.   2500.    3.92326531780E-07    6.54977195569E-07
  2500.   3000.    1.05965992596E-08    1.87116892662E-08
