 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.46363328086E+07    2.06434151045E+07
  21.00   24.00    7.93190023046E+06    1.09089263310E+07
  24.00   28.00    4.26973650482E+06    5.86342723695E+06
  28.00   32.00    2.25912217530E+06    3.10980416892E+06
  32.00   37.00    1.21276492632E+06    1.66148468736E+06
  37.00   43.00    6.19618453048E+05    8.50480475117E+05
  43.00   49.00    3.22358316002E+05    4.38253823469E+05
  49.00   56.00    1.73189482243E+05    2.35756889566E+05
  56.00   64.00    9.15091987485E+04    1.24814525584E+05
  64.00   74.00    4.65782948910E+04    6.30820182913E+04
  74.00   84.00    2.37391063443E+04    3.20716240177E+04
  84.00   97.00    1.20747395806E+04    1.63322429174E+04
  97.00   114.0    5.55831304148E+03    7.49767876437E+03
  114.0   133.0    2.44358514275E+03    3.29240754052E+03
  133.0   153.0    1.11765117170E+03    1.50705307633E+03
  153.0   174.0    5.40415240803E+02    7.27370922122E+02
  174.0   196.0    2.73642283475E+02    3.68636370608E+02
  196.0   220.0    1.42342841539E+02    1.91801923300E+02
  220.0   245.0    7.56543166631E+01    1.02006589545E+02
  245.0   272.0    4.11445127399E+01    5.55442846093E+01
  272.0   300.0    2.27966125752E+01    3.07752263894E+01
  300.0   330.0    1.28786253588E+01    1.73787192139E+01
  330.0   362.0    7.33402668120E+00    9.91712370113E+00
  362.0   395.0    4.24280414294E+00    5.74445047832E+00
  395.0   430.0    2.49453146263E+00    3.38107053662E+00
  430.0   468.0    1.46703721378E+00    1.99107472229E+00
  468.0   507.0    8.68168747898E-01    1.18084071733E+00
  507.0   548.0    5.21151606244E-01    7.11072360823E-01
  548.0   592.0    3.13057385798E-01    4.27620965957E-01
  592.0   638.0    1.88059884556E-01    2.57539474704E-01
  638.0   686.0    1.13669003323E-01    1.55958042176E-01
  686.0   737.0    6.87646553305E-02    9.47265312449E-02
  737.0   790.0    4.15794044715E-02    5.73762807111E-02
  790.0   846.0    2.51374457061E-02    3.48235422149E-02
  846.0   905.0    1.51162513741E-02    2.10078540920E-02
  905.0   967.0    9.03830187829E-03    1.26154798647E-02
  967.0   1032.    5.37109890849E-03    7.52489796941E-03
  1032.   1101.    3.15837256770E-03    4.44705816390E-03
  1101.   1172.    1.84085511710E-03    2.60435081983E-03
  1172.   1248.    1.06091327758E-03    1.50803892396E-03
  1248.   1327.    5.99879291977E-04    8.57774559796E-04
  1327.   1410.    3.34118809307E-04    4.80738458547E-04
  1410.   1497.    1.82168354608E-04    2.64054711953E-04
  1497.   1588.    9.70173929532E-05    1.41509808937E-04
  1588.   1784.    3.74132588961E-05    5.51300257442E-05
  1784.   2116.    6.54477347789E-06    9.83220659255E-06
  2116.   2500.    4.86053043295E-07    7.51781470257E-07
  2500.   3000.    1.59722231119E-08    2.55305352748E-08
