 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    2.41728890234E+07    2.24841033783E+07
  21.00   24.00    1.29939346527E+07    1.16791387677E+07
  24.00   28.00    6.94180417146E+06    6.33047571935E+06
  28.00   32.00    3.64803651081E+06    3.39049458837E+06
  32.00   37.00    1.94735376677E+06    1.81873995257E+06
  37.00   43.00    9.89711834657E+05    9.39872041518E+05
  43.00   49.00    5.12743458136E+05    4.84189926718E+05
  49.00   56.00    2.74611471730E+05    2.62726541816E+05
  56.00   64.00    1.44752987230E+05    1.40406805952E+05
  64.00   74.00    7.35679568130E+04    7.11449505173E+04
  74.00   84.00    3.74681801598E+04    3.64302122653E+04
  84.00   97.00    1.90564344470E+04    1.87261443968E+04
  97.00   114.0    8.77526373296E+03    8.66406370780E+03
  114.0   133.0    3.85938796433E+03    3.83846140238E+03
  133.0   153.0    1.76523651723E+03    1.77262450128E+03
  153.0   174.0    8.53554445290E+02    8.60765744551E+02
  174.0   196.0    4.31980784898E+02    4.39088239709E+02
  196.0   220.0    2.24317771910E+02    2.29429954370E+02
  220.0   245.0    1.18922484533E+02    1.22415143891E+02
  245.0   272.0    6.44297367823E+01    6.67869287447E+01
  272.0   300.0    3.55145859845E+01    3.69836245306E+01
  300.0   330.0    1.99729887968E+01    2.08769935592E+01
  330.0   362.0    1.13211386351E+01    1.19186701819E+01
  362.0   395.0    6.51438975936E+00    6.89738257594E+00
  395.0   430.0    3.80660010257E+00    4.05145162151E+00
  430.0   468.0    2.22098458048E+00    2.37654201278E+00
  468.0   507.0    1.30313184713E+00    1.40342518995E+00
  507.0   548.0    7.76926450008E-01    8.43089982408E-01
  548.0   592.0    4.63159666737E-01    5.04892633728E-01
  592.0   638.0    2.76041145970E-01    3.02880127027E-01
  638.0   686.0    1.65446484624E-01    1.82487962546E-01
  686.0   737.0    9.92072407065E-02    1.10331523438E-01
  737.0   790.0    5.94828779261E-02    6.64788925119E-02
  790.0   846.0    3.56486163797E-02    4.01602345407E-02
  846.0   905.0    2.12366898682E-02    2.40889901185E-02
  905.0   967.0    1.25729968584E-02    1.43818103262E-02
  967.0   1032.    7.39050258925E-03    8.51742601886E-03
  1032.   1101.    4.29433789508E-03    4.99541046109E-03
  1101.   1172.    2.47037776160E-03    2.89893385257E-03
  1172.   1248.    1.40347738575E-03    1.66127193247E-03
  1248.   1327.    7.81365154247E-04    9.34302308069E-04
  1327.   1410.    4.28167731784E-04    5.17253540884E-04
  1410.   1497.    2.29552783620E-04    2.80570913109E-04
  1497.   1588.    1.20227693665E-04    1.48380884700E-04
  1588.   1784.    4.53530526801E-05    5.68316345400E-05
  1784.   2116.    7.70041766693E-06    9.92149241045E-06
  2116.   2500.    5.57109949059E-07    7.49194400121E-07
  2500.   3000.    1.74456115980E-08    2.47846099284E-08
