 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    2.34683693880E+07    2.18418672927E+07
  21.00   24.00    1.25580245664E+07    1.13030498904E+07
  24.00   28.00    6.67857235293E+06    6.09403022158E+06
  28.00   32.00    3.49933977784E+06    3.25244328605E+06
  32.00   37.00    1.86565186199E+06    1.74287371783E+06
  37.00   43.00    9.47000441418E+05    8.99193873962E+05
  43.00   49.00    4.90311163941E+05    4.63025673246E+05
  49.00   56.00    2.62595367414E+05    2.51152158357E+05
  56.00   64.00    1.38379716581E+05    1.34190151369E+05
  64.00   74.00    7.03803752558E+04    6.80170405122E+04
  74.00   84.00    3.59027268111E+04    3.48797078418E+04
  84.00   97.00    1.83029209874E+04    1.79709490845E+04
  97.00   114.0    8.46121818217E+03    8.34542703780E+03
  114.0   133.0    3.73951618339E+03    3.71434869101E+03
  133.0   153.0    1.71893210816E+03    1.72361030608E+03
  153.0   174.0    8.36159575884E+02    8.41835413666E+02
  174.0   196.0    4.26139508955E+02    4.32373234478E+02
  196.0   220.0    2.23189608217E+02    2.27821862946E+02
  220.0   245.0    1.19376028573E+02    1.22607217519E+02
  245.0   272.0    6.52202250145E+01    6.74405279182E+01
  272.0   300.0    3.62689871130E+01    3.76681768869E+01
  300.0   330.0    2.05541592171E+01    2.14258489739E+01
  330.0   362.0    1.17402846255E+01    1.23263995604E+01
  362.0   395.0    6.80804750487E+00    7.18801048652E+00
  395.0   430.0    4.00807118208E+00    4.25384146270E+00
  430.0   468.0    2.35517811482E+00    2.51310773091E+00
  468.0   507.0    1.39047970561E+00    1.49353697816E+00
  507.0   548.0    8.32230185928E-01    9.00660873874E-01
  548.0   592.0    4.98048658882E-01    5.41551281819E-01
  592.0   638.0    2.97612997429E-01    3.25777921370E-01
  638.0   686.0    1.78662383269E-01    1.96636778904E-01
  686.0   737.0    1.07238740541E-01    1.19033655299E-01
  737.0   790.0    6.42340305164E-02    7.16608314635E-02
  790.0   846.0    3.84428634045E-02    4.32357005954E-02
  846.0   905.0    2.28588382797E-02    2.58874234578E-02
  905.0   967.0    1.34947923758E-02    1.54117242879E-02
  967.0   1032.    7.91280601786E-03    9.10327385797E-03
  1032.   1101.    4.58546570145E-03    5.32380954630E-03
  1101.   1172.    2.63213985378E-03    3.08226371274E-03
  1172.   1248.    1.49273853973E-03    1.76278914303E-03
  1248.   1327.    8.29970069249E-04    9.89885276280E-04
  1327.   1410.    4.54355089033E-04    5.47446861778E-04
  1410.   1497.    2.43335793986E-04    2.96602249560E-04
  1497.   1588.    1.27239079046E-04    1.56645928849E-04
  1588.   1784.    4.77714855469E-05    5.97362871639E-05
  1784.   2116.    7.95993688458E-06    1.02467220230E-05
  2116.   2500.    5.40802772346E-07    7.28290409218E-07
  2500.   3000.    1.48783918993E-08    2.12105427484E-08
