 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.66135853090E+07    2.11801385625E+07
  21.00   24.00    8.83539227736E+06    1.11301590183E+07
  24.00   28.00    4.67789308127E+06    5.96647022718E+06
  28.00   32.00    2.43849520274E+06    3.16119674436E+06
  32.00   37.00    1.29325470388E+06    1.68839090948E+06
  37.00   43.00    6.53233010453E+05    8.64455829339E+05
  43.00   49.00    3.36573400764E+05    4.45777068355E+05
  49.00   56.00    1.79436738603E+05    2.40233147055E+05
  56.00   64.00    9.41750983227E+04    1.27430965128E+05
  64.00   74.00    4.76588843533E+04    6.45818608907E+04
  74.00   84.00    2.41740516122E+04    3.29423327614E+04
  84.00   97.00    1.22420939428E+04    1.68215086045E+04
  97.00   114.0    5.60518095400E+03    7.74024895352E+03
  114.0   133.0    2.44949189060E+03    3.40403317540E+03
  133.0   153.0    1.11379990903E+03    1.55915221483E+03
  153.0   174.0    5.35939051236E+02    7.53048786945E+02
  174.0   196.0    2.70185649175E+02    3.81766538701E+02
  196.0   220.0    1.39866317082E+02    1.98491078516E+02
  220.0   245.0    7.39482377126E+01    1.05398907289E+02
  245.0   272.0    3.99571690114E+01    5.72090742454E+01
  272.0   300.0    2.19698689479E+01    3.15529580076E+01
  300.0   330.0    1.23317242223E+01    1.77523955174E+01
  330.0   362.0    6.97848060636E+00    1.00904825033E+01
  362.0   395.0    4.00926586961E+00    5.81782391256E+00
  395.0   430.0    2.33934195642E+00    3.40573804792E+00
  430.0   468.0    1.36264822518E+00    1.99028681187E+00
  468.0   507.0    7.98150488166E-01    1.17036931254E+00
  507.0   548.0    4.75146060372E-01    7.00142924103E-01
  548.0   592.0    2.82758052917E-01    4.17891414006E-01
  592.0   638.0    1.68161105120E-01    2.49598162072E-01
  638.0   686.0    1.00541512255E-01    1.49761999094E-01
  686.0   737.0    6.01153333007E-02    9.00292775486E-02
  737.0   790.0    3.59347536061E-02    5.39989683252E-02
  790.0   846.0    2.14662604377E-02    3.24340133338E-02
  846.0   905.0    1.27456653209E-02    1.93505832194E-02
  905.0   967.0    7.52211380130E-03    1.14862894067E-02
  967.0   1032.    4.40923032531E-03    6.76884735027E-03
  1032.   1101.    2.55636725063E-03    3.95001603036E-03
  1101.   1172.    1.46851011071E-03    2.28344983359E-03
  1172.   1248.    8.33844988612E-04    1.30488607386E-03
  1248.   1327.    4.64362538160E-04    7.32200829593E-04
  1327.   1410.    2.54705290158E-04    4.04780870780E-04
  1410.   1497.    1.36729433890E-04    2.19304535451E-04
  1497.   1588.    7.16838563718E-05    1.15907691519E-04
  1588.   1784.    2.70235713069E-05    4.42708008341E-05
  1784.   2116.    4.53040568212E-06    7.61298857027E-06
  2116.   2500.    3.07279200859E-07    5.39845716047E-07
  2500.   3000.    7.93475764800E-09    1.49992768468E-08
