 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.38026908880E+07    1.94639412530E+07
  21.00   24.00    7.49655087689E+06    1.03094941805E+07
  24.00   28.00    4.04433367195E+06    5.55366298467E+06
  28.00   32.00    2.14518968099E+06    2.95158773669E+06
  32.00   37.00    1.15456021253E+06    1.58123417623E+06
  37.00   43.00    5.91698967708E+05    8.11752583084E+05
  43.00   49.00    3.08877597751E+05    4.19699814873E+05
  49.00   56.00    1.66538607017E+05    2.26542530555E+05
  56.00   64.00    8.83570750804E+04    1.20434674677E+05
  64.00   74.00    4.51921888222E+04    6.11405985929E+04
  74.00   84.00    2.31585481580E+04    3.12527389034E+04
  84.00   97.00    1.18496053577E+04    1.60084605160E+04
  97.00   114.0    5.49568290809E+03    7.40333561199E+03
  114.0   133.0    2.43726839137E+03    3.27885232305E+03
  133.0   153.0    1.12477465939E+03    1.51420012127E+03
  153.0   174.0    5.48611609332E+02    7.37116682686E+02
  174.0   196.0    2.80121557549E+02    3.76683183445E+02
  196.0   220.0    1.46894194312E+02    1.97563081949E+02
  220.0   245.0    7.86805541963E+01    1.05882542398E+02
  245.0   272.0    4.31013619731E+01    5.80749941073E+01
  272.0   300.0    2.40419927546E+01    3.23930238748E+01
  300.0   330.0    1.36651334941E+01    1.84053575874E+01
  330.0   362.0    7.82487782195E+00    1.05615291064E+01
  362.0   395.0    4.54856118681E+00    6.14723056375E+00
  395.0   430.0    2.68511881559E+00    3.63308733621E+00
  430.0   468.0    1.58439141108E+00    2.14683216931E+00
  468.0   507.0    9.40058482961E-01    1.27672818769E+00
  507.0   548.0    5.65329461601E-01    7.70239426500E-01
  548.0   592.0    3.39956398021E-01    4.63770783082E-01
  592.0   638.0    2.04287285097E-01    2.79442853723E-01
  638.0   686.0    1.23427108814E-01    1.69171101980E-01
  686.0   737.0    7.45860719491E-02    1.02654401866E-01
  737.0   790.0    4.50205816870E-02    6.20783510148E-02
  790.0   846.0    2.71542245987E-02    3.75938562396E-02
  846.0   905.0    1.62811712758E-02    2.26149484903E-02
  905.0   967.0    9.70099720990E-03    1.35345474387E-02
  967.0   1032.    5.74174455975E-03    8.04073606820E-03
  1032.   1101.    3.36094762555E-03    4.73049553121E-03
  1101.   1172.    1.94906105880E-03    2.75639280643E-03
  1172.   1248.    1.11719847080E-03    1.58735489305E-03
  1248.   1327.    6.28061078254E-04    8.97605834140E-04
  1327.   1410.    3.47731477574E-04    5.00001559759E-04
  1410.   1497.    1.88454576810E-04    2.72926325918E-04
  1497.   1588.    9.97730256592E-05    1.45373996215E-04
  1588.   1784.    3.81487516249E-05    5.61357127554E-05
  1784.   2116.    6.58732599168E-06    9.87892669788E-06
  2116.   2500.    4.82656113263E-07    7.45991249309E-07
  2500.   3000.    1.55687564400E-08    2.50202037350E-08
