 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.80068543231E+07    2.19417090584E+07
  21.00   24.00    1.00370486250E+07    1.14818947959E+07
  24.00   28.00    5.53719569931E+06    6.20719924691E+06
  28.00   32.00    2.99810038607E+06    3.30684388500E+06
  32.00   37.00    1.64220993666E+06    1.77149755155E+06
  37.00   43.00    8.56035247370E+05    9.13284792880E+05
  43.00   49.00    4.53653369618E+05    4.70485271642E+05
  49.00   56.00    2.47760195182E+05    2.54789860790E+05
  56.00   64.00    1.33058551517E+05    1.36135504270E+05
  64.00   74.00    6.88655751975E+04    6.89540128396E+04
  74.00   84.00    3.56785257721E+04    3.53133190769E+04
  84.00   97.00    1.84396518424E+04    1.81674573733E+04
  97.00   114.0    8.64359985910E+03    8.42004589221E+03
  114.0   133.0    3.87333130120E+03    3.74163161295E+03
  133.0   153.0    1.80379404384E+03    1.73607277932E+03
  153.0   174.0    8.86672009874E+02    8.47135373628E+02
  174.0   196.0    4.55769848507E+02    4.34633974809E+02
  196.0   220.0    2.40418645949E+02    2.28689893133E+02
  220.0   245.0    1.29459389405E+02    1.22956729838E+02
  245.0   272.0    7.12565013549E+01    6.76809676325E+01
  272.0   300.0    3.99181782913E+01    3.78330256006E+01
  300.0   330.0    2.27765193021E+01    2.15371001258E+01
  330.0   362.0    1.30881077122E+01    1.24006006739E+01
  362.0   395.0    7.63240701028E+00    7.23556894793E+00
  395.0   430.0    4.51857729579E+00    4.28537886739E+00
  430.0   468.0    2.67335123477E+00    2.53776063329E+00
  468.0   507.0    1.59004866890E+00    1.51315132695E+00
  507.0   548.0    9.58315122894E-01    9.15465953232E-01
  548.0   592.0    5.77433335176E-01    5.52043145960E-01
  592.0   638.0    3.47635846315E-01    3.33328094080E-01
  638.0   686.0    2.10384863743E-01    2.02071596916E-01
  686.0   737.0    1.27338093650E-01    1.22962833930E-01
  737.0   790.0    7.69686557621E-02    7.44425456783E-02
  790.0   846.0    4.64772331058E-02    4.51746111024E-02
  846.0   905.0    2.78922218222E-02    2.72097802858E-02
  905.0   967.0    1.66296809795E-02    1.63133795498E-02
  967.0   1032.    9.84515599639E-03    9.69948119760E-03
  1032.   1101.    5.76178743984E-03    5.71397174384E-03
  1101.   1172.    3.33884262970E-03    3.33071515122E-03
  1172.   1248.    1.91119774689E-03    1.91779531980E-03
  1248.   1327.    1.07276168380E-03    1.08471574177E-03
  1327.   1410.    5.92516798747E-04    6.04027495323E-04
  1410.   1497.    3.19925254248E-04    3.29352997249E-04
  1497.   1588.    1.68487148303E-04    1.74916760224E-04
  1588.   1784.    6.37864909437E-05    6.71579397862E-05
  1784.   2116.    1.08221543078E-05    1.17075644658E-05
  2116.   2500.    7.79355941243E-07    8.77291641074E-07
  2500.   3000.    2.73139345953E-08    3.18263930856E-08
