 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.71507914585E+07    2.19475921703E+07
  21.00   24.00    9.10529131732E+06    1.15169048888E+07
  24.00   28.00    4.81258067327E+06    6.16267196677E+06
  28.00   32.00    2.50325585670E+06    3.25895908628E+06
  32.00   37.00    1.32411434187E+06    1.73579929947E+06
  37.00   43.00    6.66954201715E+05    8.86311369571E+05
  43.00   49.00    3.42666835448E+05    4.55750021589E+05
  49.00   56.00    1.82151703483E+05    2.44841167295E+05
  56.00   64.00    9.52931652622E+04    1.29429912189E+05
  64.00   74.00    4.80434170254E+04    6.53493848116E+04
  74.00   84.00    2.42671758442E+04    3.31885605446E+04
  84.00   97.00    1.22414050863E+04    1.68782298356E+04
  97.00   114.0    5.58440859225E+03    7.73668892097E+03
  114.0   133.0    2.43213843880E+03    3.38988619018E+03
  133.0   153.0    1.10258319620E+03    1.54734597450E+03
  153.0   174.0    5.28733556118E+02    7.44530734525E+02
  174.0   196.0    2.65626811847E+02    3.76005376916E+02
  196.0   220.0    1.37108948708E+02    1.94865195030E+02
  220.0   245.0    7.23139569522E+01    1.03187003154E+02
  245.0   272.0    3.90311123817E+01    5.59250824045E+01
  272.0   300.0    2.14633615395E+01    3.08366908052E+01
  300.0   330.0    1.20355577844E+01    1.73271070820E+01
  330.0   362.0    6.80297347362E+00    9.83445052424E+00
  362.0   395.0    3.90669337574E+00    5.66594758036E+00
  395.0   430.0    2.28039615874E+00    3.31715104363E+00
  430.0   468.0    1.33139632369E+00    1.94277661822E+00
  468.0   507.0    7.82229650542E-01    1.14575823804E+00
  507.0   548.0    4.66281374633E-01    6.86151088155E-01
  548.0   592.0    2.78149604237E-01    4.10432770255E-01
  592.0   638.0    1.65931524237E-01    2.45860766212E-01
  638.0   686.0    9.96090502907E-02    1.48106231118E-01
  686.0   737.0    5.98531788005E-02    8.94816339425E-02
  737.0   790.0    3.59508246782E-02    5.39288166298E-02
  790.0   846.0    2.15912891065E-02    3.25663220860E-02
  846.0   905.0    1.28973073120E-02    1.95489813658E-02
  905.0   967.0    7.65947214117E-03    1.16792327246E-02
  967.0   1032.    4.52012668031E-03    6.93035013689E-03
  1032.   1101.    2.63874782186E-03    4.07327790627E-03
  1101.   1172.    1.52638544444E-03    2.37180821187E-03
  1172.   1248.    8.72777749873E-04    1.36520762642E-03
  1248.   1327.    4.89534237404E-04    7.71776220504E-04
  1327.   1410.    2.70533350223E-04    4.29926366303E-04
  1410.   1497.    1.46306482684E-04    2.34637008575E-04
  1497.   1588.    7.72785722654E-05    1.24922824752E-04
  1588.   1784.    2.94551467609E-05    4.81991594588E-05
  1784.   2116.    5.08378089938E-06    8.49554746109E-06
  2116.   2500.    3.83097292252E-07    6.57668952192E-07
  2500.   3000.    1.46553036053E-08    2.57876804097E-08
