 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.88646773644E+07    2.27488654594E+07
  21.00   24.00    1.01212663732E+07    1.18610580369E+07
  24.00   28.00    5.40177217962E+06    6.34574385694E+06
  28.00   32.00    2.83657526680E+06    3.35733117778E+06
  32.00   37.00    1.51340679260E+06    1.78717304359E+06
  37.00   43.00    7.68923713177E+05    9.13812183746E+05
  43.00   49.00    3.98226548131E+05    4.69130146405E+05
  49.00   56.00    2.13192137649E+05    2.52410368761E+05
  56.00   64.00    1.12299858598E+05    1.33711872658E+05
  64.00   74.00    5.70039748573E+04    6.74718247748E+04
  74.00   84.00    2.89826006402E+04    3.43049848376E+04
  84.00   97.00    1.47101202502E+04    1.74858528755E+04
  97.00   114.0    6.75539493784E+03    8.02740192749E+03
  114.0   133.0    2.96213431430E+03    3.52573286928E+03
  133.0   153.0    1.35119690172E+03    1.61430540444E+03
  153.0   174.0    6.51523967852E+02    7.78514928505E+02
  174.0   196.0    3.28938154368E+02    3.94338811675E+02
  196.0   220.0    1.70569451517E+02    2.04939754682E+02
  220.0   245.0    9.03517644293E+01    1.08838685148E+02
  245.0   272.0    4.89637767103E+01    5.91685248432E+01
  272.0   300.0    2.70283690621E+01    3.27116059243E+01
  300.0   330.0    1.52112568036E+01    1.84268352386E+01
  330.0   362.0    8.62838341076E+00    1.04923868478E+01
  362.0   395.0    4.97190744399E+00    6.06285054345E+00
  395.0   430.0    2.91181633447E+00    3.55952098444E+00
  430.0   468.0    1.70574185563E+00    2.09092120870E+00
  468.0   507.0    1.00557502475E+00    1.23716603961E+00
  507.0   548.0    6.01463420021E-01    7.43517686139E-01
  548.0   592.0    3.60069467667E-01    4.46141826361E-01
  592.0   638.0    2.15612052978E-01    2.68220081067E-01
  638.0   686.0    1.29949686723E-01    1.62163563422E-01
  686.0   737.0    7.84147401198E-02    9.84039015555E-02
  737.0   790.0    4.73104334603E-02    5.95400778881E-02
  790.0   846.0    2.85496178122E-02    3.61248664999E-02
  846.0   905.0    1.71423573469E-02    2.17890047192E-02
  905.0   967.0    1.02375668495E-02    1.30885529666E-02
  967.0   1032.    6.07790213359E-03    7.81006908827E-03
  1032.   1101.    3.57099955099E-03    4.61874095575E-03
  1101.   1172.    2.07971211547E-03    2.70663834280E-03
  1172.   1248.    1.19762072345E-03    1.56820767402E-03
  1248.   1327.    6.76590603251E-04    8.92601257176E-04
  1327.   1410.    3.76488991699E-04    5.00532661901E-04
  1410.   1497.    2.05015846000E-04    2.75038368964E-04
  1497.   1588.    1.09011583230E-04    1.47364497940E-04
  1588.   1784.    4.18781752260E-05    5.73123330342E-05
  1784.   2116.    7.26014789462E-06    1.01673920522E-05
  2116.   2500.    5.32021058719E-07    7.70930970301E-07
  2500.   3000.    1.74215322531E-08    2.62185798228E-08
