 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    2.49193426298E+07    2.32758914919E+07
  21.00   24.00    1.32561873428E+07    1.19802889207E+07
  24.00   28.00    7.01550364814E+06    6.42283882176E+06
  28.00   32.00    3.65228445559E+06    3.40853910174E+06
  32.00   37.00    1.93284521812E+06    1.81204867375E+06
  37.00   43.00    9.73849895338E+05    9.28082949505E+05
  43.00   49.00    5.00508569518E+05    4.74420943824E+05
  49.00   56.00    2.66177248892E+05    2.55493330688E+05
  56.00   64.00    1.39357741895E+05    1.35587067595E+05
  64.00   74.00    7.03510534096E+04    6.82285717607E+04
  74.00   84.00    3.56070881463E+04    3.47047689412E+04
  84.00   97.00    1.80115871152E+04    1.77405204862E+04
  97.00   114.0    8.25176557162E+03    8.16286929636E+03
  114.0   133.0    3.61536338541E+03    3.60113681054E+03
  133.0   153.0    1.65072057568E+03    1.65938618601E+03
  153.0   174.0    7.97819600397E+02    8.05069724586E+02
  174.0   196.0    4.04168636281E+02    4.10886187661E+02
  196.0   220.0    2.10476149972E+02    2.15217178626E+02
  220.0   245.0    1.12043405063E+02    1.15253080360E+02
  245.0   272.0    6.10470860750E+01    6.32075131927E+01
  272.0   300.0    3.38906976213E+01    3.52365350534E+01
  300.0   330.0    1.91838356741E+01    2.00122246633E+01
  330.0   362.0    1.09455149924E+01    1.14976181156E+01
  362.0   395.0    6.34289358846E+00    6.69857284963E+00
  395.0   430.0    3.73450053540E+00    3.96333418674E+00
  430.0   468.0    2.19855644676E+00    2.34543147845E+00
  468.0   507.0    1.30190828008E+00    1.39771869569E+00
  507.0   548.0    7.81655099092E-01    8.45423104851E-01
  548.0   592.0    4.69376955051E-01    5.09950405376E-01
  592.0   638.0    2.81709915178E-01    3.08042049396E-01
  638.0   686.0    1.70018598707E-01    1.86897450735E-01
  686.0   737.0    1.02637687677E-01    1.13774499760E-01
  737.0   790.0    6.18911179700E-02    6.89451782116E-02
  790.0   846.0    3.72909240646E-02    4.18752914479E-02
  846.0   905.0    2.23340864425E-02    2.52518328230E-02
  905.0   967.0    1.32896475734E-02    1.51524060721E-02
  967.0   1032.    7.85244438513E-03    9.01944517071E-03
  1032.   1101.    4.58638075699E-03    5.31682144174E-03
  1101.   1172.    2.65211915051E-03    3.10142513637E-03
  1172.   1248.    1.51471932613E-03    1.78674477438E-03
  1248.   1327.    8.47544387164E-04    1.01007393963E-03
  1327.   1410.    4.66405419739E-04    5.61772746015E-04
  1410.   1497.    2.50943638122E-04    3.05906254774E-04
  1497.   1588.    1.31628111241E-04    1.62153591471E-04
  1588.   1784.    4.94992561558E-05    6.19850178940E-05
  1784.   2116.    8.21045928404E-06    1.05984923245E-05
  2116.   2500.    5.55576230571E-07    7.49275723700E-07
  2500.   3000.    1.58976599524E-08    2.25258170932E-08
