 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.93125371847E+07    2.35524678332E+07
  21.00   24.00    1.07649802036E+07    1.23085559898E+07
  24.00   28.00    5.93883312965E+06    6.65378941878E+06
  28.00   32.00    3.21639268273E+06    3.54372046434E+06
  32.00   37.00    1.76229300865E+06    1.89713750139E+06
  37.00   43.00    9.18537297490E+05    9.76904700843E+05
  43.00   49.00    4.86504121283E+05    5.02214030192E+05
  49.00   56.00    2.65450006674E+05    2.71565967645E+05
  56.00   64.00    1.42327502834E+05    1.44698750892E+05
  64.00   74.00    7.34909138088E+04    7.30764039246E+04
  74.00   84.00    3.79565599765E+04    3.72820815256E+04
  84.00   97.00    1.95363789076E+04    1.90857855660E+04
  97.00   114.0    9.10060692763E+03    8.78585219548E+03
  114.0   133.0    4.04280636939E+03    3.86951076337E+03
  133.0   153.0    1.86303298685E+03    1.77646688172E+03
  153.0   174.0    9.05868028051E+02    8.57689706497E+02
  174.0   196.0    4.60471722821E+02    4.35409023408E+02
  196.0   220.0    2.39996743187E+02    2.26524144957E+02
  220.0   245.0    1.27590768745E+02    1.20372145407E+02
  245.0   272.0    6.92511642913E+01    6.54001352258E+01
  272.0   300.0    3.82197053632E+01    3.60642199022E+01
  300.0   330.0    2.15086031850E+01    2.02757284810E+01
  330.0   362.0    1.21907304445E+01    1.15300780768E+01
  362.0   395.0    7.00868861111E+00    6.64395362481E+00
  395.0   430.0    4.08892515842E+00    3.88488182728E+00
  430.0   468.0    2.38057411806E+00    2.26792210648E+00
  468.0   507.0    1.39322229403E+00    1.33331644549E+00
  507.0   548.0    8.28071789291E-01    7.97123397168E-01
  548.0   592.0    4.91808335218E-01    4.74642164672E-01
  592.0   638.0    2.91803347772E-01    2.83061001091E-01
  638.0   686.0    1.73999309512E-01    1.69446356221E-01
  686.0   737.0    1.03725576393E-01    1.01769276529E-01
  737.0   790.0    6.17855148523E-02    6.08525614030E-02
  790.0   846.0    3.67635199958E-02    3.64725352686E-02
  846.0   905.0    2.17320787774E-02    2.16919446089E-02
  905.0   967.0    1.27617631449E-02    1.28389837041E-02
  967.0   1032.    7.43875109131E-03    7.53839315632E-03
  1032.   1101.    4.28541351253E-03    4.38331519114E-03
  1101.   1172.    2.44404000874E-03    2.52168693376E-03
  1172.   1248.    1.37637627476E-03    1.43297567125E-03
  1248.   1327.    7.59185314928E-04    7.99264929299E-04
  1327.   1410.    4.11828012724E-04    4.38586595890E-04
  1410.   1497.    2.18226543182E-04    2.35718229843E-04
  1497.   1588.    1.12691370285E-04    1.23209796922E-04
  1588.   1784.    4.14598726930E-05    4.62775988496E-05
  1784.   2116.    6.63191781555E-06    7.70736825279E-06
  2116.   2500.    4.33707528231E-07    5.34588129650E-07
  2500.   3000.    1.36228558593E-08    1.74175970928E-08
