 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.40366493361E+07    1.97752570988E+07
  21.00   24.00    7.65438376683E+06    1.05134496628E+07
  24.00   28.00    4.13906834247E+06    5.67847775899E+06
  28.00   32.00    2.20234668255E+06    3.02771865025E+06
  32.00   37.00    1.18962755963E+06    1.62809207424E+06
  37.00   43.00    6.11381345718E+05    8.38231912359E+05
  43.00   49.00    3.19798454156E+05    4.34269741598E+05
  49.00   56.00    1.72670275696E+05    2.34793398264E+05
  56.00   64.00    9.16304743977E+04    1.24855529624E+05
  64.00   74.00    4.68730760838E+04    6.34107854145E+04
  74.00   84.00    2.40157418173E+04    3.24137111443E+04
  84.00   97.00    1.22799121619E+04    1.65936972252E+04
  97.00   114.0    5.68768429612E+03    7.66524130689E+03
  114.0   133.0    2.51439932328E+03    3.38487707583E+03
  133.0   153.0    1.15427984122E+03    1.55528916947E+03
  153.0   174.0    5.60179561974E+02    7.53499922766E+02
  174.0   196.0    2.84633253074E+02    3.83264346322E+02
  196.0   220.0    1.48555403230E+02    2.00103276357E+02
  220.0   245.0    7.91471993966E+01    1.06691697027E+02
  245.0   272.0    4.30575385302E+01    5.81212021017E+01
  272.0   300.0    2.38373527774E+01    3.21818949843E+01
  300.0   330.0    1.34502143836E+01    1.81554804027E+01
  330.0   362.0    7.65012110676E+00    1.03495358532E+01
  362.0   395.0    4.41820572456E+00    5.98608343437E+00
  395.0   430.0    2.59140168276E+00    3.51578152845E+00
  430.0   468.0    1.51733381636E+00    2.06176071550E+00
  468.0   507.0    8.92922537191E-01    1.21629708447E+00
  507.0   548.0    5.32989430542E-01    7.28446866698E-01
  548.0   592.0    3.18265692295E-01    4.35596178350E-01
  592.0   638.0    1.89845323848E-01    2.60590605821E-01
  638.0   686.0    1.13828121289E-01    1.56587431423E-01
  686.0   737.0    6.82774932029E-02    9.43314356421E-02
  737.0   790.0    4.08829147900E-02    5.65984799645E-02
  790.0   846.0    2.44714024053E-02    3.40224615814E-02
  846.0   905.0    1.45604799975E-02    2.03142047294E-02
  905.0   967.0    8.60408425252E-03    1.20589691106E-02
  967.0   1032.    5.05197164394E-03    7.10894948986E-03
  1032.   1101.    2.93256964850E-03    4.14815783134E-03
  1101.   1172.    1.68665040932E-03    2.39748227855E-03
  1172.   1248.    9.58421847558E-04    1.36899065305E-03
  1248.   1327.    5.34001484695E-04    7.67343102311E-04
  1327.   1410.    2.93027242226E-04    4.23658480038E-04
  1410.   1497.    1.57310981760E-04    2.29121159711E-04
  1497.   1588.    8.24515294285E-05    1.20811172938E-04
  1588.   1784.    3.10677368566E-05    4.59773432986E-05
  1784.   2116.    5.22174401810E-06    7.87542427551E-06
  2116.   2500.    3.63148477381E-07    5.64629168687E-07
  2500.   3000.    1.05436202637E-08    1.70624078682E-08
