 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.60525650424E+07    2.03954575454E+07
  21.00   24.00    8.55540049609E+06    1.07436696841E+07
  24.00   28.00    4.53269681015E+06    5.76313179008E+06
  28.00   32.00    2.36755477421E+06    3.05896403137E+06
  32.00   37.00    1.25929106596E+06    1.63903295631E+06
  37.00   43.00    6.37593512672E+05    8.41123778370E+05
  43.00   49.00    3.29227713313E+05    4.34666301110E+05
  49.00   56.00    1.75898023296E+05    2.34695043986E+05
  56.00   64.00    9.24525634214E+04    1.24658721593E+05
  64.00   74.00    4.68933285242E+04    6.33057730546E+04
  74.00   84.00    2.38516508486E+04    3.23811704791E+04
  84.00   97.00    1.21227175033E+04    1.65933943033E+04
  97.00   114.0    5.58340924879E+03    7.67980736773E+03
  114.0   133.0    2.45675082426E+03    3.40023038865E+03
  133.0   153.0    1.12396828894E+03    1.56698957154E+03
  153.0   174.0    5.44211372728E+02    7.61637819913E+02
  174.0   196.0    2.76088749761E+02    3.88660996497E+02
  196.0   220.0    1.43947050616E+02    2.03574709593E+02
  220.0   245.0    7.66376508170E+01    1.08874898764E+02
  245.0   272.0    4.16716812295E+01    5.94806764494E+01
  272.0   300.0    2.30632603870E+01    3.30298260279E+01
  300.0   330.0    1.30101023481E+01    1.86838832782E+01
  330.0   362.0    7.39762161772E+00    1.06756732242E+01
  362.0   395.0    4.27090171330E+00    6.18801466638E+00
  395.0   430.0    2.50383783399E+00    3.64127876671E+00
  430.0   468.0    1.46505358855E+00    2.13857805718E+00
  468.0   507.0    8.61340553467E-01    1.26290292212E+00
  507.0   548.0    5.13534930225E-01    7.56812235207E-01
  548.0   592.0    3.06220970948E-01    4.52819573990E-01
  592.0   638.0    1.82354393359E-01    2.70929691912E-01
  638.0   686.0    1.09114727116E-01    1.62756173248E-01
  686.0   737.0    6.52976646436E-02    9.79730191279E-02
  737.0   790.0    3.89989100217E-02    5.87329064528E-02
  790.0   846.0    2.32788160059E-02    3.52622348987E-02
  846.0   905.0    1.38084665208E-02    2.10252631255E-02
  905.0   967.0    8.13294404260E-03    1.24593634876E-02
  967.0   1032.    4.75874008478E-03    7.33096910297E-03
  1032.   1101.    2.75195837559E-03    4.26835673280E-03
  1101.   1172.    1.57667534660E-03    2.46166718982E-03
  1172.   1248.    8.92598699287E-04    1.40273803929E-03
  1248.   1327.    4.95471887149E-04    7.84706353659E-04
  1327.   1410.    2.70781209680E-04    4.32278487627E-04
  1410.   1497.    1.44764130908E-04    2.33224224777E-04
  1497.   1588.    7.55662298190E-05    1.22730037830E-04
  1588.   1784.    2.82986424670E-05    4.65484843812E-05
  1784.   2116.    4.68983036293E-06    7.89991647043E-06
  2116.   2500.    3.15435106486E-07    5.51812793420E-07
  2500.   3000.    8.53695650382E-09    1.56776400065E-08
