 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    2.10718337648E+07    2.19098427979E+07
  21.00   24.00    1.11976065270E+07    1.15376218930E+07
  24.00   28.00    5.92309729934E+06    6.25875338806E+06
  28.00   32.00    3.08266668945E+06    3.35149910133E+06
  32.00   37.00    1.63144370541E+06    1.80132188918E+06
  37.00   43.00    8.21717447650E+05    9.28709556623E+05
  43.00   49.00    4.22016471671E+05    4.79734957491E+05
  49.00   56.00    2.24203850120E+05    2.59410086124E+05
  56.00   64.00    1.17223703871E+05    1.37969877572E+05
  64.00   74.00    5.90808529408E+04    6.98695654864E+04
  74.00   84.00    2.98439596456E+04    3.56457592135E+04
  84.00   97.00    1.50574517801E+04    1.82178756556E+04
  97.00   114.0    6.87116846103E+03    8.38642559557E+03
  114.0   133.0    2.99539293376E+03    3.69367615149E+03
  133.0   153.0    1.36041230281E+03    1.69642973095E+03
  153.0   174.0    6.54402318515E+02    8.21404598357E+02
  174.0   196.0    3.30049386247E+02    4.17878741833E+02
  196.0   220.0    1.71081194986E+02    2.18137430559E+02
  220.0   245.0    9.06378983714E+01    1.16373827245E+02
  245.0   272.0    4.90978940928E+01    6.34915026527E+01
  272.0   300.0    2.70639870078E+01    3.51848657161E+01
  300.0   330.0    1.52240604834E+01    1.98801634042E+01
  330.0   362.0    8.63332508765E+00    1.13514229493E+01
  362.0   395.0    4.96991953134E+00    6.57221823496E+00
  395.0   430.0    2.90477213720E+00    3.86189166527E+00
  430.0   468.0    1.69436376705E+00    2.26459824602E+00
  468.0   507.0    9.93310788349E-01    1.33560653368E+00
  507.0   548.0    5.91435590015E-01    8.00777789079E-01
  548.0   592.0    3.51897490671E-01    4.78689926565E-01
  592.0   638.0    2.09156681241E-01    2.86270430233E-01
  638.0   686.0    1.24933388676E-01    1.71877008938E-01
  686.0   737.0    7.46048727263E-02    1.03384926037E-01
  737.0   790.0    4.45218750927E-02    6.19952581026E-02
  790.0   846.0    2.65458009868E-02    3.72287208136E-02
  846.0   905.0    1.57290193883E-02    2.21986305313E-02
  905.0   967.0    9.26236893212E-03    1.31689907792E-02
  967.0   1032.    5.41708093936E-03    7.75384985931E-03
  1032.   1101.    3.13357242448E-03    4.52171581774E-03
  1101.   1172.    1.79612109719E-03    2.61200279202E-03
  1172.   1248.    1.01773583659E-03    1.49156901395E-03
  1248.   1327.    5.65654495535E-04    8.36566773291E-04
  1327.   1410.    3.09705912703E-04    4.62342243864E-04
  1410.   1497.    1.65980774003E-04    2.50465317784E-04
  1497.   1588.    8.68867321734E-05    1.32363271762E-04
  1588.   1784.    3.26907661882E-05    5.05592801066E-05
  1784.   2116.    5.46172752781E-06    8.69477749512E-06
  2116.   2500.    3.68604980475E-07    6.15986819682E-07
  2500.   3000.    9.56440085846E-09    1.71605122162E-08
