 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    2.04518285413E+07    2.43245215283E+07
  21.00   24.00    1.12197385986E+07    1.25579309606E+07
  24.00   28.00    6.10182901607E+06    6.70144954800E+06
  28.00   32.00    3.25859066117E+06    3.53237886950E+06
  32.00   37.00    1.76289885076E+06    1.87071021938E+06
  37.00   43.00    9.07335996788E+05    9.53658919235E+05
  43.00   49.00    4.75109017977E+05    4.85844642939E+05
  49.00   56.00    2.56643094149E+05    2.60592999932E+05
  56.00   64.00    1.36305032281E+05    1.37771458003E+05
  64.00   74.00    6.97315394071E+04    6.90818139190E+04
  74.00   84.00    3.57073973787E+04    3.49936079253E+04
  84.00   97.00    1.82425984330E+04    1.78145649731E+04
  97.00   114.0    8.43828000973E+03    8.15639503469E+03
  114.0   133.0    3.72780632140E+03    3.57864074376E+03
  133.0   153.0    1.71264223440E+03    1.64021841824E+03
  153.0   174.0    8.31440735281E+02    7.91558170975E+02
  174.0   196.0    4.22525445793E+02    4.02022775135E+02
  196.0   220.0    2.20526294218E+02    2.09577997787E+02
  220.0   245.0    1.17581685276E+02    1.11722967633E+02
  245.0   272.0    6.41389158455E+01    6.10171225691E+01
  272.0   300.0    3.56392916758E+01    3.38786276433E+01
  300.0   330.0    2.01899633557E+01    1.91681720461E+01
  330.0   362.0    1.15294297377E+01    1.09796825821E+01
  362.0   395.0    6.68834518371E+00    6.38042507344E+00
  395.0   430.0    3.94329885910E+00    3.76665152140E+00
  430.0   468.0    2.32578194832E+00    2.22564548613E+00
  468.0   507.0    1.38058874841E+00    1.32524622893E+00
  507.0   548.0    8.31435228723E-01    8.01812438185E-01
  548.0   592.0    5.01214927595E-01    4.83923500632E-01
  592.0   638.0    3.02271389005E-01    2.92798551328E-01
  638.0   686.0    1.83488127144E-01    1.78091563095E-01
  686.0   737.0    1.11531192006E-01    1.08825606973E-01
  737.0   790.0    6.77965094860E-02    6.62386749979E-02
  790.0   846.0    4.12281584544E-02    4.04629245861E-02
  846.0   905.0    2.49550319403E-02    2.45655229838E-02
  905.0   967.0    1.50300731024E-02    1.48646743336E-02
  967.0   1032.    9.00357251822E-03    8.93290817619E-03
  1032.   1101.    5.34121420569E-03    5.32565948955E-03
  1101.   1172.    3.14317080410E-03    3.14723776638E-03
  1172.   1248.    1.83060456248E-03    1.83995381102E-03
  1248.   1327.    1.04723391236E-03    1.05797913943E-03
  1327.   1410.    5.90795824896E-04    6.00086244495E-04
  1410.   1497.    3.26711627472E-04    3.34072440820E-04
  1497.   1588.    1.76765703837E-04    1.81615886463E-04
  1588.   1784.    6.98081286091E-05    7.23450412650E-05
  1784.   2116.    1.28296419224E-05    1.35356156469E-05
  2116.   2500.    1.04732460902E-06    1.13877349751E-06
  2500.   3000.    4.00003186534E-08    4.53270347560E-08
