 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    2.47001720118E+07    2.29917950259E+07
  21.00   24.00    1.32662310945E+07    1.19345172487E+07
  24.00   28.00    7.07906184426E+06    6.45996100403E+06
  28.00   32.00    3.71459455863E+06    3.45610409044E+06
  32.00   37.00    1.97956592532E+06    1.85057151220E+06
  37.00   43.00    1.00402061233E+06    9.54477745143E+05
  43.00   49.00    5.18976928105E+05    4.90648328485E+05
  49.00   56.00    2.77298542452E+05    2.65630225145E+05
  56.00   64.00    1.45782276522E+05    1.41576300768E+05
  64.00   74.00    7.38673589153E+04    7.15450451223E+04
  74.00   84.00    3.74952987844E+04    3.65132851872E+04
  84.00   97.00    1.90022283973E+04    1.87036094075E+04
  97.00   114.0    8.71168491147E+03    8.61589848847E+03
  114.0   133.0    3.81216050256E+03    3.79827430903E+03
  133.0   153.0    1.73478066458E+03    1.74515457591E+03
  153.0   174.0    8.34915334847E+02    8.43461997446E+02
  174.0   196.0    4.20805538770E+02    4.28447438634E+02
  196.0   220.0    2.17715247347E+02    2.23033143033E+02
  220.0   245.0    1.15051173926E+02    1.18608636223E+02
  245.0   272.0    6.21556480870E+01    6.45165508313E+01
  272.0   300.0    3.41790202940E+01    3.56380274482E+01
  300.0   330.0    1.91894941349E+01    2.00803505581E+01
  330.0   362.0    1.08646648963E+01    1.14495691699E+01
  362.0   395.0    6.24691735651E+00    6.62034267750E+00
  395.0   430.0    3.64882625901E+00    3.88688514674E+00
  430.0   468.0    2.12843951824E+00    2.27931020880E+00
  468.0   507.0    1.24884283013E+00    1.34597459333E+00
  507.0   548.0    7.44813312992E-01    8.08873412186E-01
  548.0   592.0    4.44199802951E-01    4.84596900240E-01
  592.0   638.0    2.64838164320E-01    2.90820795951E-01
  638.0   686.0    1.58786168094E-01    1.75293926184E-01
  686.0   737.0    9.52335085361E-02    1.06006532445E-01
  737.0   790.0    5.71123851643E-02    6.38872017361E-02
  790.0   846.0    3.42323060174E-02    3.86008311687E-02
  846.0   905.0    2.03957525661E-02    2.31562859952E-02
  905.0   967.0    1.20774559080E-02    1.38266660561E-02
  967.0   1032.    7.10158756393E-03    8.19114240844E-03
  1032.   1101.    4.12860804647E-03    4.80595541254E-03
  1101.   1172.    2.37669486489E-03    2.79076922569E-03
  1172.   1248.    1.35134598777E-03    1.60053014290E-03
  1248.   1327.    7.52898273717E-04    9.00904270128E-04
  1327.   1410.    4.12752460407E-04    4.99030187670E-04
  1410.   1497.    2.21261015285E-04    2.70729368283E-04
  1497.   1588.    1.15778664838E-04    1.43080706629E-04
  1588.   1784.    4.35561662742E-05    5.46737418850E-05
  1784.   2116.    7.34873261564E-06    9.48525819214E-06
  2116.   2500.    5.32174881613E-07    7.14716292110E-07
  2500.   3000.    1.75479394375E-08    2.46194256064E-08
