 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.33460029701E+07    1.88117786536E+07
  21.00   24.00    7.23716816434E+06    9.94900664080E+06
  24.00   28.00    3.90191644090E+06    5.35557752380E+06
  28.00   32.00    2.07040657290E+06    2.84684069302E+06
  32.00   37.00    1.11562507492E+06    1.52695043425E+06
  37.00   43.00    5.72948869615E+05    7.85452497164E+05
  43.00   49.00    2.99930826580E+05    4.07195004884E+05
  49.00   56.00    1.62235680869E+05    2.20499911775E+05
  56.00   64.00    8.64001613897E+04    1.17667530805E+05
  64.00   74.00    4.43853133387E+04    5.99927494135E+04
  74.00   84.00    2.28529650792E+04    3.08118102717E+04
  84.00   97.00    1.17502909265E+04    1.58595973497E+04
  97.00   114.0    5.48041997622E+03    7.37621766103E+03
  114.0   133.0    2.44493341887E+03    3.28634635500E+03
  133.0   153.0    1.13440789456E+03    1.52595610486E+03
  153.0   174.0    5.55874973828E+02    7.46319809840E+02
  174.0   196.0    2.84942350943E+02    3.82908680843E+02
  196.0   220.0    1.49915328046E+02    2.01500238381E+02
  220.0   245.0    8.05183907701E+01    1.08292997215E+02
  245.0   272.0    4.42039851770E+01    5.95296115148E+01
  272.0   300.0    2.46984093668E+01    3.32613418868E+01
  300.0   330.0    1.40554565743E+01    1.89226351272E+01
  330.0   362.0    8.05515348584E+00    1.08676971251E+01
  362.0   395.0    4.68483203255E+00    6.32870481136E+00
  395.0   430.0    2.76625768375E+00    3.74121326103E+00
  430.0   468.0    1.63235983725E+00    2.21086398612E+00
  468.0   507.0    9.68453249482E-01    1.31464441089E+00
  507.0   548.0    5.82341500158E-01    7.92998861296E-01
  548.0   592.0    3.50160339083E-01    4.77420884891E-01
  592.0   638.0    2.10427575408E-01    2.87657193137E-01
  638.0   686.0    1.27168521642E-01    1.74174500130E-01
  686.0   737.0    7.68882195986E-02    1.05737488279E-01
  737.0   790.0    4.64528840244E-02    6.39952351983E-02
  790.0   846.0    2.80567970876E-02    3.88029282875E-02
  846.0   905.0    1.68555206751E-02    2.33853752950E-02
  905.0   967.0    1.00699611772E-02    1.40312463824E-02
  967.0   1032.    5.98080642542E-03    8.36299520939E-03
  1032.   1101.    3.51639943666E-03    4.94097953320E-03
  1101.   1172.    2.05033982952E-03    2.89408338840E-03
  1172.   1248.    1.18301626975E-03    1.67728992017E-03
  1248.   1327.    6.70367717299E-04    9.55695605469E-04
  1327.   1410.    3.74635517526E-04    5.37188234711E-04
  1410.   1497.    2.05251589465E-04    2.96302077079E-04
  1497.   1588.    1.10050576933E-04    1.59772836652E-04
  1588.   1784.    4.29597684246E-05    6.29452241872E-05
  1784.   2116.    7.75793700772E-06    1.15687957327E-05
  2116.   2500.    6.21378226532E-07    9.52748180281E-07
  2500.   3000.    2.33287770166E-08    3.70929393433E-08
