 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.68139777197E+07    2.14080222911E+07
  21.00   24.00    8.95612635806E+06    1.12716046176E+07
  24.00   28.00    4.74738386455E+06    6.05181535632E+06
  28.00   32.00    2.47704942640E+06    3.21056470203E+06
  32.00   37.00    1.31457133654E+06    1.71623619676E+06
  37.00   43.00    6.64380731886E+05    8.79460221390E+05
  43.00   49.00    3.42458493560E+05    4.53806999317E+05
  49.00   56.00    1.82621514179E+05    2.44686790289E+05
  56.00   64.00    9.58444041022E+04    1.29816851213E+05
  64.00   74.00    4.84855329410E+04    6.57892637382E+04
  74.00   84.00    2.45742384296E+04    3.35408982954E+04
  84.00   97.00    1.24302330751E+04    1.71101782534E+04
  97.00   114.0    5.68121826911E+03    7.86019233577E+03
  114.0   133.0    2.47718980488E+03    3.44925246003E+03
  133.0   153.0    1.12338195706E+03    1.57555676963E+03
  153.0   174.0    5.38975912245E+02    7.58672426559E+02
  174.0   196.0    2.70967361763E+02    3.83495749750E+02
  196.0   220.0    1.39935892514E+02    1.98883753122E+02
  220.0   245.0    7.38306860206E+01    1.05373313777E+02
  245.0   272.0    3.98149154889E+01    5.70745729538E+01
  272.0   300.0    2.18488051305E+01    3.14139988062E+01
  300.0   330.0    1.22411527249E+01    1.76400980378E+01
  330.0   362.0    6.91571871191E+00    1.00093877343E+01
  362.0   395.0    3.96706989385E+00    5.76202164382E+00
  395.0   430.0    2.31122413930E+00    3.36794750247E+00
  430.0   468.0    1.34415116035E+00    1.96507492209E+00
  468.0   507.0    7.86004549938E-01    1.15359010315E+00
  507.0   548.0    4.67157767836E-01    6.88981469641E-01
  548.0   592.0    2.77561321691E-01    4.10562116865E-01
  592.0   638.0    1.64813497002E-01    2.44831882611E-01
  638.0   686.0    9.83948853090E-02    1.46680583631E-01
  686.0   737.0    5.87533890366E-02    8.80546539642E-02
  737.0   790.0    3.50797471354E-02    5.27490610796E-02
  790.0   846.0    2.09360422838E-02    3.16516959382E-02
  846.0   905.0    1.24223410164E-02    1.88689327361E-02
  905.0   967.0    7.32840726279E-03    1.11946523537E-02
  967.0   1032.    4.29521690457E-03    6.59548866250E-03
  1032.   1101.    2.49068362093E-03    3.84880327248E-03
  1101.   1172.    1.43136371440E-03    2.22541598654E-03
  1172.   1248.    8.13234361101E-04    1.27213560173E-03
  1248.   1327.    4.53217110132E-04    7.14177455355E-04
  1327.   1410.    2.48793835494E-04    3.94985948150E-04
  1410.   1497.    1.33670131555E-04    2.14091686360E-04
  1497.   1588.    7.01462217962E-05    1.13190950036E-04
  1588.   1784.    2.64921103592E-05    4.32636724232E-05
  1784.   2116.    4.47614270671E-06    7.46997846039E-06
  2116.   2500.    3.17087446762E-07    5.45284404458E-07
  2500.   3000.    9.81347678530E-09    1.72655861659E-08
