 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    2.59097255662E+07    2.42056812555E+07
  21.00   24.00    1.37605777849E+07    1.24345598364E+07
  24.00   28.00    7.27032989397E+06    6.65640088678E+06
  28.00   32.00    3.77855739822E+06    3.52746311807E+06
  32.00   37.00    1.99644639515E+06    1.87230027318E+06
  37.00   43.00    1.00415497507E+06    9.57258678577E+05
  43.00   49.00    5.15204245766E+05    4.88445520730E+05
  49.00   56.00    2.73546557644E+05    2.62693853361E+05
  56.00   64.00    1.42964704088E+05    1.39149889596E+05
  64.00   74.00    7.20290290800E+04    6.99023536163E+04
  74.00   84.00    3.63770868233E+04    3.54822963450E+04
  84.00   97.00    1.83574786601E+04    1.80952584710E+04
  97.00   114.0    8.38443601167E+03    8.30179614868E+03
  114.0   133.0    3.65967984685E+03    3.64938463134E+03
  133.0   153.0    1.66412237183E+03    1.67493947774E+03
  153.0   174.0    8.00848319983E+02    8.09269480491E+02
  174.0   196.0    4.03901084398E+02    4.11257447407E+02
  196.0   220.0    2.09358733564E+02    2.14441965877E+02
  220.0   245.0    1.10907733132E+02    1.14299426569E+02
  245.0   272.0    6.01283946620E+01    6.23792534204E+01
  272.0   300.0    3.32117761628E+01    3.46048257784E+01
  300.0   330.0    1.87040587287E+01    1.95560478801E+01
  330.0   362.0    1.06167528220E+01    1.11781673088E+01
  362.0   395.0    6.12106964888E+00    6.48027197042E+00
  395.0   430.0    3.58611337845E+00    3.81564565960E+00
  430.0   468.0    2.10093473374E+00    2.24717553747E+00
  468.0   507.0    1.23824905244E+00    1.33288990007E+00
  507.0   548.0    7.40167853885E-01    8.02740293941E-01
  548.0   592.0    4.42626194030E-01    4.82179662070E-01
  592.0   638.0    2.64633576420E-01    2.90141664661E-01
  638.0   686.0    1.59163293662E-01    1.75428753356E-01
  686.0   737.0    9.57929252652E-02    1.06457079293E-01
  737.0   790.0    5.76141063002E-02    6.43341169182E-02
  790.0   846.0    3.46408758800E-02    3.89864859298E-02
  846.0   905.0    2.07131340068E-02    2.34672242057E-02
  905.0   967.0    1.23125530167E-02    1.40636976105E-02
  967.0   1032.    7.27255937862E-03    8.36674718061E-03
  1032.   1101.    4.24938625401E-03    4.93211050078E-03
  1101.   1172.    2.46034090090E-03    2.87959019324E-03
  1172.   1248.    1.40815036671E-03    1.66166502529E-03
  1248.   1327.    7.90405907101E-04    9.41821324396E-04
  1327.   1410.    4.36865319472E-04    5.25759240560E-04
  1410.   1497.    2.36241370300E-04    2.87598757792E-04
  1497.   1588.    1.24711199926E-04    1.53307267076E-04
  1588.   1784.    4.74137612904E-05    5.91949383962E-05
  1784.   2116.    8.05190383736E-06    1.03470817496E-05
  2116.   2500.    5.60089675402E-07    7.52663373367E-07
  2500.   3000.    1.58200387384E-08    2.24555091202E-08
