 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.93803029752E+07    2.32048424591E+07
  21.00   24.00    1.06853616386E+07    1.20427363463E+07
  24.00   28.00    5.83407426602E+06    6.45513990597E+06
  28.00   32.00    3.13190589829E+06    3.41713799244E+06
  32.00   37.00    1.70392461027E+06    1.82057656352E+06
  37.00   43.00    8.81894392218E+05    9.32938174184E+05
  43.00   49.00    4.64266940659E+05    4.77916204463E+05
  49.00   56.00    2.52104211006E+05    2.57553801820E+05
  56.00   64.00    1.34551163838E+05    1.36851720364E+05
  64.00   74.00    6.92319265425E+04    6.89573377096E+04
  74.00   84.00    3.56814161705E+04    3.51459512539E+04
  84.00   97.00    1.83521040843E+04    1.80051373819E+04
  97.00   114.0    8.55894466253E+03    8.30749083966E+03
  114.0   133.0    3.81378733547E+03    3.67316392517E+03
  133.0   153.0    1.76516065573E+03    1.69472705911E+03
  153.0   174.0    8.63503185639E+02    8.23366229302E+02
  174.0   196.0    4.42190034037E+02    4.20994196304E+02
  196.0   220.0    2.32598142123E+02    2.20964754004E+02
  220.0   245.0    1.24907737446E+02    1.18526346881E+02
  245.0   272.0    6.85038722897E+01    6.50298591128E+01
  272.0   300.0    3.82383412273E+01    3.62329950914E+01
  300.0   330.0    2.17518301034E+01    2.05704662973E+01
  330.0   362.0    1.24716204613E+01    1.18203298644E+01
  362.0   395.0    7.25940913674E+00    6.88550349548E+00
  395.0   430.0    4.29007273684E+00    4.07163145597E+00
  430.0   468.0    2.53113924904E+00    2.40510238707E+00
  468.0   507.0    1.50075819773E+00    1.43000802083E+00
  507.0   548.0    9.02126230926E-01    8.63072914783E-01
  548.0   592.0    5.42321593982E-01    5.19331711321E-01
  592.0   638.0    3.25614562520E-01    3.12801135152E-01
  638.0   686.0    1.96434027639E-01    1.89076060577E-01
  686.0   737.0    1.18498563127E-01    1.14697841887E-01
  737.0   790.0    7.13410578008E-02    6.91782029994E-02
  790.0   846.0    4.29155671352E-02    4.18312578222E-02
  846.0   905.0    2.56535550161E-02    2.51019018286E-02
  905.0   967.0    1.52266185780E-02    1.49846962923E-02
  967.0   1032.    8.97620396002E-03    8.87288254690E-03
  1032.   1101.    5.22997846750E-03    5.20382929556E-03
  1101.   1172.    3.01836485994E-03    3.02073805488E-03
  1172.   1248.    1.72084765986E-03    1.73205607546E-03
  1248.   1327.    9.61824988967E-04    9.75084769036E-04
  1327.   1410.    5.29261893131E-04    5.40630890289E-04
  1410.   1497.    2.84874914541E-04    2.93622883640E-04
  1497.   1588.    1.49687852652E-04    1.55388889870E-04
  1588.   1784.    5.65717560521E-05    5.94264514523E-05
  1784.   2116.    9.53162923991E-06    1.02455995566E-05
  2116.   2500.    6.60078015460E-07    7.35796886447E-07
  2500.   3000.    1.87145163507E-08    2.18809079514E-08
