 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    2.43542975469E+07    2.26412838426E+07
  21.00   24.00    1.31036009586E+07    1.17712059709E+07
  24.00   28.00    7.00726973036E+06    6.38683081618E+06
  28.00   32.00    3.68656881939E+06    3.42510696409E+06
  32.00   37.00    1.97023398502E+06    1.83936705396E+06
  37.00   43.00    1.00262480262E+06    9.51830977475E+05
  43.00   49.00    5.20087527655E+05    4.90904775681E+05
  49.00   56.00    2.78864318624E+05    2.66730224159E+05
  56.00   64.00    1.47152088856E+05    1.42695697529E+05
  64.00   74.00    7.48612056153E+04    7.23972026450E+04
  74.00   84.00    3.81548850378E+04    3.71033916419E+04
  84.00   97.00    1.94127932766E+04    1.90804197532E+04
  97.00   114.0    8.93729341594E+03    8.82783931764E+03
  114.0   133.0    3.92613074992E+03    3.90766140149E+03
  133.0   153.0    1.79237978123E+03    1.80154670306E+03
  153.0   174.0    8.64596043472E+02    8.72887524176E+02
  174.0   196.0    4.36308353485E+02    4.44067480969E+02
  196.0   220.0    2.25776651470E+02    2.31252031709E+02
  220.0   245.0    1.19221723839E+02    1.22908657197E+02
  245.0   272.0    6.43238628315E+01    6.67780093586E+01
  272.0   300.0    3.53193920253E+01    3.68360630866E+01
  300.0   330.0    1.97961155415E+01    2.07219633306E+01
  330.0   362.0    1.11840645147E+01    1.17900800794E+01
  362.0   395.0    6.41620348400E+00    6.80173226333E+00
  395.0   430.0    3.74001751883E+00    3.98482584957E+00
  430.0   468.0    2.17744129795E+00    2.33207398770E+00
  468.0   507.0    1.27571741465E+00    1.37491445944E+00
  507.0   548.0    7.59977074985E-01    8.25209877447E-01
  548.0   592.0    4.52748553711E-01    4.93783078969E-01
  592.0   638.0    2.69692410115E-01    2.96023482759E-01
  638.0   686.0    1.61582270039E-01    1.78280051518E-01
  686.0   737.0    9.68382056957E-02    1.07716430999E-01
  737.0   790.0    5.80467812877E-02    6.48776381232E-02
  790.0   846.0    3.47786427987E-02    3.91758211560E-02
  846.0   905.0    2.07163852417E-02    2.34905257536E-02
  905.0   967.0    1.22686273511E-02    1.40244953761E-02
  967.0   1032.    7.21821614551E-03    8.31000745369E-03
  1032.   1101.    4.20205862444E-03    4.88036050758E-03
  1101.   1172.    2.42451524195E-03    2.83919926591E-03
  1172.   1248.    1.38323402225E-03    1.63309685722E-03
  1248.   1327.    7.74259533197E-04    9.23017660868E-04
  1327.   1410.    4.26961640517E-04    5.14103024639E-04
  1410.   1497.    2.30483738671E-04    2.80753437272E-04
  1497.   1588.    1.21550663750E-04    1.49523432552E-04
  1588.   1784.    4.62318164279E-05    5.77645332690E-05
  1784.   2116.    7.91863599812E-06    1.01813055779E-05
  2116.   2500.    5.73815144736E-07    7.69625329166E-07
  2500.   3000.    1.79551265537E-08    2.53078710993E-08
