 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.94814706696E+07    2.32528090157E+07
  21.00   24.00    1.07105373183E+07    1.20354361220E+07
  24.00   28.00    5.83525951214E+06    6.43604555571E+06
  28.00   32.00    3.12182212935E+06    3.39782782798E+06
  32.00   37.00    1.69187039425E+06    1.80408304433E+06
  37.00   43.00    8.72649645833E+05    9.21976825526E+05
  43.00   49.00    4.58094355566E+05    4.71236083297E+05
  49.00   56.00    2.48142906162E+05    2.53493398237E+05
  56.00   64.00    1.32239557662E+05    1.34546062388E+05
  64.00   74.00    6.79380677178E+04    6.77366599091E+04
  74.00   84.00    3.49618729458E+04    3.44889484006E+04
  84.00   97.00    1.79617757101E+04    1.76551610848E+04
  97.00   114.0    8.36896377656E+03    8.14071524193E+03
  114.0   133.0    3.72949956381E+03    3.60080929156E+03
  133.0   153.0    1.72907161185E+03    1.66444414948E+03
  153.0   174.0    8.47024423900E+02    8.09885969829E+02
  174.0   196.0    4.34251326296E+02    4.14622289603E+02
  196.0   220.0    2.28614014651E+02    2.17818280048E+02
  220.0   245.0    1.22926204771E+02    1.16981057425E+02
  245.0   272.0    6.75955600962E+01    6.43456054991E+01
  272.0   300.0    3.78473644841E+01    3.59602803311E+01
  300.0   330.0    2.15927767581E+01    2.04716174248E+01
  330.0   362.0    1.24117222222E+01    1.17925076170E+01
  362.0   395.0    7.24298791592E+00    6.88639523807E+00
  395.0   430.0    4.29262147464E+00    4.08295666219E+00
  430.0   468.0    2.54346563639E+00    2.42165181366E+00
  468.0   507.0    1.51570595453E+00    1.44653395102E+00
  507.0   548.0    9.15645558874E-01    8.77189756839E-01
  548.0   592.0    5.53289912410E-01    5.30383542929E-01
  592.0   638.0    3.34226023773E-01    3.21258958497E-01
  638.0   686.0    2.03063855623E-01    1.95472094487E-01
  686.0   737.0    1.23447504929E-01    1.19424812860E-01
  737.0   790.0    7.49972870729E-02    7.26327297809E-02
  790.0   846.0    4.55500511953E-02    4.43059313505E-02
  846.0   905.0    2.75181946719E-02    2.68453900926E-02
  905.0   967.0    1.65318280627E-02    1.62041493191E-02
  967.0   1032.    9.87243196109E-03    9.70746133671E-03
  1032.   1101.    5.83538856995E-03    5.76810027814E-03
  1101.   1172.    3.41991310049E-03    3.39545551046E-03
  1172.   1248.    1.98284825056E-03    1.97692732453E-03
  1248.   1327.    1.12881276140E-03    1.13158864120E-03
  1327.   1410.    6.33559828091E-04    6.38875998677E-04
  1410.   1497.    3.48500514413E-04    3.53903557180E-04
  1497.   1588.    1.87534181973E-04    1.91477583568E-04
  1588.   1784.    7.35201087881E-05    7.57659889510E-05
  1784.   2116.    1.33583541010E-05    1.40337725162E-05
  2116.   2500.    1.07679276320E-06    1.16824084066E-06
  2500.   3000.    4.06706031983E-08    4.61327958446E-08
