 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    2.41476793439E+07    2.24817352994E+07
  21.00   24.00    1.29294323137E+07    1.16384385647E+07
  24.00   28.00    6.87749726114E+06    6.27737047684E+06
  28.00   32.00    3.60318186135E+06    3.35091014001E+06
  32.00   37.00    1.92039164119E+06    1.79500803817E+06
  37.00   43.00    9.74136571063E+05    9.25626305747E+05
  43.00   49.00    5.03705437608E+05    4.76043716834E+05
  49.00   56.00    2.69341405533E+05    2.57844698278E+05
  56.00   64.00    1.41668339598E+05    1.37498640453E+05
  64.00   74.00    7.18813315732E+04    6.95427815320E+04
  74.00   84.00    3.65668778057E+04    3.55676359483E+04
  84.00   97.00    1.85846384845E+04    1.82684310075E+04
  97.00   114.0    8.55849202236E+03    8.45164152747E+03
  114.0   133.0    3.76541736590E+03    3.74480530605E+03
  133.0   153.0    1.72280567292E+03    1.72965041224E+03
  153.0   174.0    8.34279817877E+02    8.40990016757E+02
  174.0   196.0    4.23341742109E+02    4.30063019059E+02
  196.0   220.0    2.20788182594E+02    2.25640048429E+02
  220.0   245.0    1.17604255344E+02    1.20926932567E+02
  245.0   272.0    6.39993286371E+01    6.62505353695E+01
  272.0   300.0    3.54574046060E+01    3.68637669388E+01
  300.0   330.0    2.00242210642E+01    2.08941157840E+01
  330.0   362.0    1.13998087216E+01    1.19797647287E+01
  362.0   395.0    6.59034137889E+00    6.96411157870E+00
  395.0   430.0    3.86912980571E+00    4.10960051917E+00
  430.0   468.0    2.26763229338E+00    2.42143266701E+00
  468.0   507.0    1.33562524864E+00    1.43550970545E+00
  507.0   548.0    7.97772032377E-01    8.63861284900E-01
  548.0   592.0    4.76601188302E-01    5.18487420129E-01
  592.0   638.0    2.84380822734E-01    3.11427369051E-01
  638.0   686.0    1.70518301377E-01    1.87742116534E-01
  686.0   737.0    1.02258849267E-01    1.13539431409E-01
  737.0   790.0    6.12099584818E-02    6.83031737276E-02
  790.0   846.0    3.66196743368E-02    4.11920764325E-02
  846.0   905.0    2.17726982455E-02    2.46600827203E-02
  905.0   967.0    1.28547935713E-02    1.46816176948E-02
  967.0   1032.    7.54009567999E-03    8.67453591237E-03
  1032.   1101.    4.37200311619E-03    5.07574953792E-03
  1101.   1172.    2.51169473354E-03    2.94092257850E-03
  1172.   1248.    1.42588685081E-03    1.68359978295E-03
  1248.   1327.    7.93741411084E-04    9.46488665054E-04
  1327.   1410.    4.35059190121E-04    5.24068263318E-04
  1410.   1497.    2.33343367641E-04    2.84342938109E-04
  1497.   1588.    1.22227335941E-04    1.50422554749E-04
  1588.   1784.    4.59973511217E-05    5.74944569951E-05
  1784.   2116.    7.69922491977E-06    9.90632023581E-06
  2116.   2500.    5.27687108606E-07    7.10172382762E-07
  2500.   3000.    1.47181546233E-08    2.09661753376E-08
