 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.46233321102E+07    2.09365245474E+07
  21.00   24.00    8.13970870939E+06    1.10956957677E+07
  24.00   28.00    4.48377872451E+06    5.99949482180E+06
  28.00   32.00    2.42345010354E+06    3.19500565536E+06
  32.00   37.00    1.32498051324E+06    1.71268076135E+06
  37.00   43.00    6.89150974838E+05    8.80427980204E+05
  43.00   49.00    3.64351382430E+05    4.54350100007E+05
  49.00   56.00    1.98515704886E+05    2.45292864868E+05
  56.00   64.00    1.06333046133E+05    1.30470120307E+05
  64.00   74.00    5.48731454633E+04    6.60757167936E+04
  74.00   84.00    2.83419899265E+04    3.37294155299E+04
  84.00   97.00    1.46017058216E+04    1.72688618277E+04
  97.00   114.0    6.81891036762E+03    7.97114978854E+03
  114.0   133.0    3.04302659831E+03    3.52408324494E+03
  133.0   153.0    1.41142092187E+03    1.62537157581E+03
  153.0   174.0    6.91156880698E+02    7.89606704163E+02
  174.0   196.0    3.53997068850E+02    4.02965931565E+02
  196.0   220.0    1.86088017264E+02    2.11017968470E+02
  220.0   245.0    9.98679642440E+01    1.12923978139E+02
  245.0   272.0    5.47910613208E+01    6.18547782529E+01
  272.0   300.0    3.05982063130E+01    3.44404523580E+01
  300.0   330.0    1.74068374167E+01    1.95318114774E+01
  330.0   362.0    9.97392867790E+00    1.11951565997E+01
  362.0   395.0    5.80063419424E+00    6.50738539799E+00
  395.0   430.0    3.42550253954E+00    3.84051684635E+00
  430.0   468.0    2.02186313151E+00    2.26639257529E+00
  468.0   507.0    1.19995578490E+00    1.34656801168E+00
  507.0   548.0    7.21843603987E-01    8.11975785796E-01
  548.0   592.0    4.34244365133E-01    4.88385549814E-01
  592.0   638.0    2.61087737959E-01    2.94134278423E-01
  638.0   686.0    1.57861240225E-01    1.77985503708E-01
  686.0   737.0    9.54876231176E-02    1.08048560061E-01
  737.0   790.0    5.77099187336E-02    6.53403534648E-02
  790.0   846.0    3.48640188016E-02    3.96040836047E-02
  846.0   905.0    2.09470836561E-02    2.38484709396E-02
  905.0   967.0    1.25135162998E-02    1.42989487224E-02
  967.0   1032.    7.43016594962E-03    8.51346587714E-03
  1032.   1101.    4.36630770174E-03    5.02408840053E-03
  1101.   1172.    2.54399604643E-03    2.93801279822E-03
  1172.   1248.    1.46635707992E-03    1.69931694361E-03
  1248.   1327.    8.29826381236E-04    9.66136520850E-04
  1327.   1410.    4.62991098833E-04    5.41632332343E-04
  1410.   1497.    2.53143244406E-04    2.97923236332E-04
  1497.   1588.    1.35380338521E-04    1.59992353155E-04
  1588.   1784.    5.26035942839E-05    6.26323266368E-05
  1784.   2116.    9.39094898287E-06    1.13402761331E-05
  2116.   2500.    7.30954280760E-07    9.01127815330E-07
  2500.   3000.    2.62471821927E-08    3.30586166632E-08
