 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.87460821323E+07    2.26156869441E+07
  21.00   24.00    1.00614271283E+07    1.17961721176E+07
  24.00   28.00    5.36967879407E+06    6.31148786413E+06
  28.00   32.00    2.81851719349E+06    3.33753591168E+06
  32.00   37.00    1.50266564507E+06    1.77558428603E+06
  37.00   43.00    7.62680674839E+05    9.06857770348E+05
  43.00   49.00    3.94538330274E+05    4.65078792405E+05
  49.00   56.00    2.10979861366E+05    2.49924397778E+05
  56.00   64.00    1.11012225150E+05    1.32260193948E+05
  64.00   74.00    5.62960070412E+04    6.66632345509E+04
  74.00   84.00    2.86023827702E+04    3.38678734869E+04
  84.00   97.00    1.45118257731E+04    1.72567737240E+04
  97.00   114.0    6.66496777815E+03    7.92224951513E+03
  114.0   133.0    2.92466455560E+03    3.48183151762E+03
  133.0   153.0    1.33586641562E+03    1.59626680938E+03
  153.0   174.0    6.45244347559E+02    7.71118800329E+02
  174.0   196.0    3.26410905274E+02    3.91357367325E+02
  196.0   220.0    1.69619358592E+02    2.03826240141E+02
  220.0   245.0    9.00423395399E+01    1.08489503149E+02
  245.0   272.0    4.88961538370E+01    5.91030352029E+01
  272.0   300.0    2.70409919938E+01    3.27389023467E+01
  300.0   330.0    1.52422570922E+01    1.84738176415E+01
  330.0   362.0    8.65634483966E+00    1.05332183619E+01
  362.0   395.0    4.99147449310E+00    6.09171721154E+00
  395.0   430.0    2.92358713948E+00    3.57775331389E+00
  430.0   468.0    1.71167485106E+00    2.10082428783E+00
  468.0   507.0    1.00777000419E+00    1.24185575409E+00
  507.0   548.0    6.01531403296E-01    7.45001688635E-01
  548.0   592.0    3.59047066526E-01    4.45847590699E-01
  592.0   638.0    2.14165798742E-01    2.67111375301E-01
  638.0   686.0    1.28455479201E-01    1.60776358712E-01
  686.0   737.0    7.70657532595E-02    9.70395075116E-02
  737.0   790.0    4.61858864702E-02    5.83490124951E-02
  790.0   846.0    2.76626753018E-02    3.51527168395E-02
  846.0   905.0    1.64692370504E-02    2.10330120012E-02
  905.0   967.0    9.74261829195E-03    1.25197689360E-02
  967.0   1032.    5.72376113004E-03    7.39645496372E-03
  1032.   1101.    3.32452670540E-03    4.32621049920E-03
  1101.   1172.    1.91249202397E-03    2.50513817885E-03
  1172.   1248.    1.08702125405E-03    1.43312785498E-03
  1248.   1327.    6.05791736494E-04    8.04949646123E-04
  1327.   1410.    3.32698982511E-04    4.45495668561E-04
  1410.   1497.    1.78731234861E-04    2.41521933311E-04
  1497.   1588.    9.37699994444E-05    1.27640343264E-04
  1588.   1784.    3.54274190338E-05    4.87963125131E-05
  1784.   2116.    6.04800901598E-06    8.50475416397E-06
  2116.   2500.    4.46561259166E-07    6.47301274383E-07
  2500.   3000.    1.50798231860E-08    2.27122729973E-08
