 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    2.08756756661E+07    2.20121672065E+07
  21.00   24.00    1.09938236542E+07    1.14686461151E+07
  24.00   28.00    5.76065053734E+06    6.13729799174E+06
  28.00   32.00    2.97715988293E+06    3.25540159762E+06
  32.00   37.00    1.56881697093E+06    1.73865897175E+06
  37.00   43.00    7.86991734697E+05    8.91045750803E+05
  43.00   49.00    4.02995370822E+05    4.58316385207E+05
  49.00   56.00    2.13762524285E+05    2.47172865667E+05
  56.00   64.00    1.11584139454E+05    1.31139970630E+05
  64.00   74.00    5.62274440137E+04    6.63693175592E+04
  74.00   84.00    2.84284381157E+04    3.38802600393E+04
  84.00   97.00    1.43718967115E+04    1.73490736870E+04
  97.00   114.0    6.58352144111E+03    8.01587257725E+03
  114.0   133.0    2.88221021974E+03    3.54561577170E+03
  133.0   153.0    1.31307216240E+03    1.63361715866E+03
  153.0   174.0    6.33668639649E+02    7.93668232266E+02
  174.0   196.0    3.20621559588E+02    4.05160759123E+02
  196.0   220.0    1.66802083873E+02    2.12307130891E+02
  220.0   245.0    8.86471995978E+01    1.13619770756E+02
  245.0   272.0    4.81331394361E+01    6.21269138989E+01
  272.0   300.0    2.66091995972E+01    3.45282340291E+01
  300.0   330.0    1.49965318222E+01    1.95461641667E+01
  330.0   362.0    8.52078452707E+00    1.11832962290E+01
  362.0   395.0    4.91654355499E+00    6.49039106710E+00
  395.0   430.0    2.88116374839E+00    3.82411658990E+00
  430.0   468.0    1.68535322858E+00    2.24896784850E+00
  468.0   507.0    9.90646695584E-01    1.33011834865E+00
  507.0   548.0    5.90515426470E-01    7.98389732658E-01
  548.0   592.0    3.52059172650E-01    4.78282542131E-01
  592.0   638.0    2.09613962283E-01    2.86587552535E-01
  638.0   686.0    1.25403824484E-01    1.72387092905E-01
  686.0   737.0    7.50266433436E-02    1.03927155270E-01
  737.0   790.0    4.47926177141E-02    6.23621094420E-02
  790.0   846.0    2.67222717410E-02    3.74842250657E-02
  846.0   905.0    1.58386939168E-02    2.23668870167E-02
  905.0   967.0    9.31907981805E-03    1.32621794470E-02
  967.0   1032.    5.44541751829E-03    7.80498679640E-03
  1032.   1101.    3.14366537546E-03    4.54401436854E-03
  1101.   1172.    1.79707439628E-03    2.61889830165E-03
  1172.   1248.    1.01452280462E-03    1.49049799158E-03
  1248.   1327.    5.61263300949E-04    8.32399591152E-04
  1327.   1410.    3.05563028814E-04    4.57530983626E-04
  1410.   1497.    1.62627960025E-04    2.46186488872E-04
  1497.   1588.    8.44617134878E-05    1.29088872372E-04
  1588.   1784.    3.14096153002E-05    4.87264521879E-05
  1784.   2116.    5.14810000772E-06    8.20950106615E-06
  2116.   2500.    3.43958575725E-07    5.72717910052E-07
  2500.   3000.    9.49459975153E-09    1.66984050350E-08
