 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.39069310543E+07    1.95751038986E+07
  21.00   24.00    7.61209608388E+06    1.04422083616E+07
  24.00   28.00    4.13490591290E+06    5.66771498863E+06
  28.00   32.00    2.20797614943E+06    3.03210273390E+06
  32.00   37.00    1.19558446913E+06    1.63459288693E+06
  37.00   43.00    6.16317438682E+05    8.44117025235E+05
  43.00   49.00    3.23397087651E+05    4.38656411833E+05
  49.00   56.00    1.75127852480E+05    2.37872647906E+05
  56.00   64.00    9.32823983182E+04    1.26972243851E+05
  64.00   74.00    4.78885193059E+04    6.47083595193E+04
  74.00   84.00    2.46180069094E+04    3.31892330065E+04
  84.00   97.00    1.26268472554E+04    1.70424164579E+04
  97.00   114.0    5.86634909711E+03    7.89715862004E+03
  114.0   133.0    2.60256097757E+03    3.49965061473E+03
  133.0   153.0    1.19945128878E+03    1.61441653802E+03
  153.0   174.0    5.83767679464E+02    7.84393181314E+02
  174.0   196.0    2.97133280344E+02    3.99688284228E+02
  196.0   220.0    1.55094696672E+02    2.08712086586E+02
  220.0   245.0    8.26144208122E+01    1.11271813680E+02
  245.0   272.0    4.49481434160E+01    6.06319269715E+01
  272.0   300.0    2.48683253938E+01    3.35543569658E+01
  300.0   330.0    1.40311396820E+01    1.89309360738E+01
  330.0   362.0    7.97581121160E+00    1.07859187315E+01
  362.0   395.0    4.59999750941E+00    6.23052751183E+00
  395.0   430.0    2.69262551265E+00    3.65245575041E+00
  430.0   468.0    1.57282185101E+00    2.13700430610E+00
  468.0   507.0    9.23290718665E-01    1.25769523968E+00
  507.0   548.0    5.50367634335E-01    7.52314741359E-01
  548.0   592.0    3.27824504378E-01    4.48797968833E-01
  592.0   638.0    1.95075599585E-01    2.67859792062E-01
  638.0   686.0    1.16665335072E-01    1.60552396212E-01
  686.0   737.0    6.97615696133E-02    9.64210065481E-02
  737.0   790.0    4.16921212606E-02    5.77469446269E-02
  790.0   846.0    2.48977633186E-02    3.46332377745E-02
  846.0   905.0    1.47777957934E-02    2.06291512842E-02
  905.0   967.0    8.71817235823E-03    1.22262736177E-02
  967.0   1032.    5.10855348042E-03    7.19327727556E-03
  1032.   1101.    2.96094231044E-03    4.19134495968E-03
  1101.   1172.    1.70051394101E-03    2.41904831129E-03
  1172.   1248.    9.65413052693E-04    1.38012669804E-03
  1248.   1327.    5.37571357089E-04    7.73164528386E-04
  1327.   1410.    2.94840775552E-04    4.26704021056E-04
  1410.   1497.    1.58271060424E-04    2.30777931375E-04
  1497.   1588.    8.29845485326E-05    1.21738416062E-04
  1588.   1784.    3.13007638085E-05    4.63869735813E-05
  1784.   2116.    5.26947609380E-06    7.96251338575E-06
  2116.   2500.    3.66267387022E-07    5.71554933515E-07
  2500.   3000.    1.03388386515E-08    1.69266611607E-08
