 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.80633436848E+07    2.17096093289E+07
  21.00   24.00    9.79585491883E+06    1.14318946131E+07
  24.00   28.00    5.27938812198E+06    6.18208151408E+06
  28.00   32.00    2.79984662079E+06    3.30106969129E+06
  32.00   37.00    1.50785378799E+06    1.77455748610E+06
  37.00   43.00    7.73437181723E+05    9.16022928329E+05
  43.00   49.00    4.04141838518E+05    4.74477900465E+05
  49.00   56.00    2.18112927521E+05    2.57387701009E+05
  56.00   64.00    1.15798584810E+05    1.37463261179E+05
  64.00   74.00    5.92487968624E+04    6.99080775897E+04
  74.00   84.00    3.03577106624E+04    3.58289813733E+04
  84.00   97.00    1.55188349440E+04    1.83954362648E+04
  97.00   114.0    7.18109714204E+03    8.51096260759E+03
  114.0   133.0    3.17192604218E+03    3.76584755472E+03
  133.0   153.0    1.45560831940E+03    1.73497971083E+03
  153.0   174.0    7.05669348448E+02    8.41347627820E+02
  174.0   196.0    3.57940047069E+02    4.28235554583E+02
  196.0   220.0    1.86270497955E+02    2.23387632626E+02
  220.0   245.0    9.89594154151E+01    1.19009514766E+02
  245.0   272.0    5.37161708175E+01    6.48217386639E+01
  272.0   300.0    2.96597575909E+01    3.58541396800E+01
  300.0   330.0    1.67078328912E+01    2.02235690725E+01
  330.0   362.0    9.48525614806E+00    1.15281596964E+01
  362.0   395.0    5.46480803567E+00    6.66225237745E+00
  395.0   430.0    3.19604852952E+00    3.90767926427E+00
  430.0   468.0    1.86534544789E+00    2.28770622066E+00
  468.0   507.0    1.09414475186E+00    1.34743652583E+00
  507.0   548.0    6.51717846406E-01    8.06688072301E-01
  548.0   592.0    3.87854945924E-01    4.81428301993E-01
  592.0   638.0    2.30549568659E-01    2.87457575115E-01
  638.0   686.0    1.37700466063E-01    1.72297126339E-01
  686.0   737.0    8.22057312565E-02    1.03479433712E-01
  737.0   790.0    4.90305410878E-02    6.19267345369E-02
  790.0   846.0    2.92089720367E-02    3.71090100620E-02
  846.0   905.0    1.72861591557E-02    2.20709412034E-02
  905.0   967.0    1.01629757554E-02    1.30564907852E-02
  967.0   1032.    5.93159197783E-03    7.66207354947E-03
  1032.   1101.    3.42253344433E-03    4.45172916316E-03
  1101.   1172.    1.95580875004E-03    2.56031118645E-03
  1172.   1248.    1.10434302459E-03    1.45501962096E-03
  1248.   1327.    6.11350948870E-04    8.11646437241E-04
  1327.   1410.    3.33274653264E-04    4.45939762878E-04
  1410.   1497.    1.77797221951E-04    2.40088217050E-04
  1497.   1588.    9.26516898552E-05    1.26059250438E-04
  1588.   1784.    3.46760266755E-05    4.77561307160E-05
  1784.   2116.    5.77892414187E-06    8.14118578221E-06
  2116.   2500.    4.01613448055E-07    5.85347931170E-07
  2500.   3000.    1.20651363562E-08    1.81963078342E-08
