 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    2.44196327142E+07    2.27057831472E+07
  21.00   24.00    1.31134734328E+07    1.17794923243E+07
  24.00   28.00    7.00425591835E+06    6.38313360390E+06
  28.00   32.00    3.68270048097E+06    3.41951915206E+06
  32.00   37.00    1.96807567449E+06    1.83668247803E+06
  37.00   43.00    1.00172818944E+06    9.50489175526E+05
  43.00   49.00    5.19756698951E+05    4.90449164718E+05
  49.00   56.00    2.78779114531E+05    2.66560766610E+05
  56.00   64.00    1.47127928672E+05    1.42645718860E+05
  64.00   74.00    7.48383564354E+04    7.23533915842E+04
  74.00   84.00    3.81330635271E+04    3.70754960986E+04
  84.00   97.00    1.93935982089E+04    1.90585939429E+04
  97.00   114.0    8.92467817477E+03    8.81382099173E+03
  114.0   133.0    3.92040021362E+03    3.90043428706E+03
  133.0   153.0    1.79026851947E+03    1.79848178013E+03
  153.0   174.0    8.64202485408E+02    8.71859429507E+02
  174.0   196.0    4.36697551521E+02    4.44058567350E+02
  196.0   220.0    2.26475357857E+02    2.31717838061E+02
  220.0   245.0    1.19937903077E+02    1.23500130924E+02
  245.0   272.0    6.49143680450E+01    6.73077451527E+01
  272.0   300.0    3.57461881237E+01    3.72335014105E+01
  300.0   330.0    2.00861567061E+01    2.10017482629E+01
  330.0   362.0    1.13762412266E+01    1.19806721506E+01
  362.0   395.0    6.53979847249E+00    6.92697715831E+00
  395.0   430.0    3.81687335414E+00    4.06463596886E+00
  430.0   468.0    2.22327765901E+00    2.38065983230E+00
  468.0   507.0    1.30163474424E+00    1.40316458724E+00
  507.0   548.0    7.73938705426E-01    8.40823250821E-01
  548.0   592.0    4.59810800015E-01    5.01974146638E-01
  592.0   638.0    2.72875118734E-01    2.99945692161E-01
  638.0   686.0    1.62727107449E-01    1.79872481018E-01
  686.0   737.0    9.70015984613E-02    1.08143033368E-01
  737.0   790.0    5.77723505967E-02    6.47459025251E-02
  790.0   846.0    3.43693906705E-02    3.88365951382E-02
  846.0   905.0    2.03130385407E-02    2.31160994922E-02
  905.0   967.0    1.19271567099E-02    1.36885201266E-02
  967.0   1032.    6.95257392586E-03    8.03964072847E-03
  1032.   1101.    4.00678189730E-03    4.67629729919E-03
  1101.   1172.    2.28699450705E-03    2.69210917737E-03
  1172.   1248.    1.28988278605E-03    1.53140154882E-03
  1248.   1327.    7.13271266171E-04    8.55258635421E-04
  1327.   1410.    3.88418601905E-04    4.70459110284E-04
  1410.   1497.    2.06999127933E-04    2.53645626023E-04
  1497.   1588.    1.07759387480E-04    1.33320499096E-04
  1588.   1784.    4.02770857170E-05    5.05963882005E-05
  1784.   2116.    6.69845325013E-06    8.65343374436E-06
  2116.   2500.    4.64305897188E-07    6.25093434844E-07
  2500.   3000.    1.39145769818E-08    1.95164479830E-08
