 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.62092698201E+07    2.07137596883E+07
  21.00   24.00    8.60080890301E+06    1.08585834017E+07
  24.00   28.00    4.53838712223E+06    5.79590275071E+06
  28.00   32.00    2.36136794226E+06    3.06290985686E+06
  32.00   37.00    1.25169511078E+06    1.63455908897E+06
  37.00   43.00    6.31640243494E+05    8.35583343156E+05
  43.00   49.00    3.25224752122E+05    4.30412982790E+05
  49.00   56.00    1.73331991202E+05    2.31735819682E+05
  56.00   64.00    9.08915147624E+04    1.22756262059E+05
  64.00   74.00    4.60013779824E+04    6.21859173371E+04
  74.00   84.00    2.33533281355E+04    3.17366909953E+04
  84.00   97.00    1.18501518676E+04    1.62329841496E+04
  97.00   114.0    5.44962449679E+03    7.49935811414E+03
  114.0   133.0    2.39490687546E+03    3.31535975645E+03
  133.0   153.0    1.09468157543E+03    1.52613826222E+03
  153.0   174.0    5.29759490454E+02    7.41261407255E+02
  174.0   196.0    2.68697136925E+02    3.78114477752E+02
  196.0   220.0    1.40093320417E+02    1.98024458451E+02
  220.0   245.0    7.46002689586E+01    1.05914290008E+02
  245.0   272.0    4.05788205124E+01    5.78775589404E+01
  272.0   300.0    2.24698766480E+01    3.21537062416E+01
  300.0   330.0    1.26829456469E+01    1.81973304650E+01
  330.0   362.0    7.21686712652E+00    1.04046280511E+01
  362.0   395.0    4.16999409764E+00    6.03562588672E+00
  395.0   430.0    2.44688756762E+00    3.55465903365E+00
  430.0   468.0    1.43317513934E+00    2.08971821680E+00
  468.0   507.0    8.43523982289E-01    1.23536442837E+00
  507.0   548.0    5.03478776008E-01    7.41139138597E-01
  548.0   592.0    3.00577620572E-01    4.43949446357E-01
  592.0   638.0    1.79220169804E-01    2.65955002505E-01
  638.0   686.0    1.07383383027E-01    1.59981003313E-01
  686.0   737.0    6.43527865754E-02    9.64375409764E-02
  737.0   790.0    3.84915188936E-02    5.78961084274E-02
  790.0   846.0    2.30099799003E-02    3.48108275559E-02
  846.0   905.0    1.36699759126E-02    2.07873252389E-02
  905.0   967.0    8.06474839550E-03    1.23382280112E-02
  967.0   1032.    4.72705026598E-03    7.27207846440E-03
  1032.   1101.    2.73843239482E-03    4.24120804235E-03
  1101.   1172.    1.57168094509E-03    2.45012587809E-03
  1172.   1248.    8.91303907617E-04    1.39847409561E-03
  1248.   1327.    4.95582515203E-04    7.83572623495E-04
  1327.   1410.    2.71302255139E-04    4.32348076822E-04
  1410.   1497.    1.45295057158E-04    2.33652608556E-04
  1497.   1588.    7.59617064266E-05    1.23134813382E-04
  1588.   1784.    2.85115504668E-05    4.68042919224E-05
  1784.   2116.    4.74701136655E-06    7.97924092299E-06
  2116.   2500.    3.22555236865E-07    5.63032232307E-07
  2500.   3000.    8.92641527256E-09    1.63573158845E-08
