 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    2.39736888374E+07    2.23146054219E+07
  21.00   24.00    1.28258997820E+07    1.15407587851E+07
  24.00   28.00    6.81968457026E+06    6.22254153861E+06
  28.00   32.00    3.57339506170E+06    3.32187031665E+06
  32.00   37.00    1.90549565213E+06    1.78042989895E+06
  37.00   43.00    9.67425938592E+05    9.18852101568E+05
  43.00   49.00    5.00823051454E+05    4.73043581711E+05
  49.00   56.00    2.68155844115E+05    2.56595684018E+05
  56.00   64.00    1.41247653954E+05    1.37032614473E+05
  64.00   74.00    7.17831142971E+04    6.94209209345E+04
  74.00   84.00    3.65749634278E+04    3.55658876899E+04
  84.00   97.00    1.86152477831E+04    1.82937950998E+04
  97.00   114.0    8.58457623004E+03    8.47627362432E+03
  114.0   133.0    3.78133114137E+03    3.76069014093E+03
  133.0   153.0    1.73127362361E+03    1.73842449045E+03
  153.0   174.0    8.38448343468E+02    8.45446017240E+02
  174.0   196.0    4.25288345312E+02    4.32239556414E+02
  196.0   220.0    2.21612360237E+02    2.26616761786E+02
  220.0   245.0    1.17890865162E+02    1.21313023311E+02
  245.0   272.0    6.40474100637E+01    6.63586534095E+01
  272.0   300.0    3.54109969552E+01    3.68532884099E+01
  300.0   330.0    1.99525670734E+01    2.08432787652E+01
  330.0   362.0    1.13300062113E+01    1.19209076679E+01
  362.0   395.0    6.53184060459E+00    6.91144554720E+00
  395.0   430.0    3.82386152430E+00    4.06724909665E+00
  430.0   468.0    2.23449275869E+00    2.38951889313E+00
  468.0   507.0    1.31211159897E+00    1.41234142935E+00
  507.0   548.0    7.81385814430E-01    8.47431867886E-01
  548.0   592.0    4.65444775347E-01    5.07128768238E-01
  592.0   638.0    2.76940271649E-01    3.03745952338E-01
  638.0   686.0    1.65620687206E-01    1.82628798339E-01
  686.0   737.0    9.90824182170E-02    1.10175064732E-01
  737.0   790.0    5.91764679917E-02    6.61282546053E-02
  790.0   846.0    3.53339695894E-02    3.97993573002E-02
  846.0   905.0    2.09744600332E-02    2.37863572587E-02
  905.0   967.0    1.23685062554E-02    1.41428931876E-02
  967.0   1032.    7.24925425627E-03    8.34931442708E-03
  1032.   1101.    4.20172421952E-03    4.88299844430E-03
  1101.   1172.    2.41427415659E-03    2.82945716015E-03
  1172.   1248.    1.37142249901E-03    1.62055354559E-03
  1248.   1327.    7.64268108605E-04    9.11975433155E-04
  1327.   1410.    4.19665201528E-04    5.05795334914E-04
  1410.   1497.    2.25620978191E-04    2.75059949846E-04
  1497.   1588.    1.18502379708E-04    1.45873624231E-04
  1588.   1784.    4.47967435831E-05    5.59981381784E-05
  1784.   2116.    7.56221183260E-06    9.72631143365E-06
  2116.   2500.    5.23811272578E-07    7.04140548327E-07
  2500.   3000.    1.46722189595E-08    2.08553352829E-08
