 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    2.23367549602E+07    2.36655204353E+07
  21.00   24.00    1.17521332703E+07    1.23221317937E+07
  24.00   28.00    6.16001311599E+06    6.60278241810E+06
  28.00   32.00    3.17830639211E+06    3.49998756432E+06
  32.00   37.00    1.66890690182E+06    1.86279698230E+06
  37.00   43.00    8.34407298506E+05    9.51910719529E+05
  43.00   49.00    4.25799330444E+05    4.88119054396E+05
  49.00   56.00    2.25000154339E+05    2.62325797482E+05
  56.00   64.00    1.17040611541E+05    1.38710253660E+05
  64.00   74.00    5.86829759380E+04    6.98778947893E+04
  74.00   84.00    2.94910817430E+04    3.54586346929E+04
  84.00   97.00    1.48091176009E+04    1.80355892719E+04
  97.00   114.0    6.72443340066E+03    8.26164251486E+03
  114.0   133.0    2.91582969763E+03    3.61965020865E+03
  133.0   153.0    1.31699972656E+03    1.65308235691E+03
  153.0   174.0    6.29636540975E+02    7.95441872715E+02
  174.0   196.0    3.15498216921E+02    4.01977119070E+02
  196.0   220.0    1.62456906926E+02    2.08406354885E+02
  220.0   245.0    8.54763756213E+01    1.10392715842E+02
  245.0   272.0    4.60198867091E+01    5.98343859710E+01
  272.0   300.0    2.52376823993E+01    3.29760440699E+01
  300.0   330.0    1.41094042219E+01    1.85108961427E+01
  330.0   362.0    7.94768913170E+00    1.04943663138E+01
  362.0   395.0    4.54626480421E+00    6.03511655279E+00
  395.0   430.0    2.64209614004E+00    3.52477596089E+00
  430.0   468.0    1.53472779163E+00    2.05768713026E+00
  468.0   507.0    8.96628262455E-01    1.20912331975E+00
  507.0   548.0    5.31181642984E-01    7.21041908348E-01
  548.0   592.0    3.14640205251E-01    4.28930500636E-01
  592.0   638.0    1.86211098628E-01    2.55354483765E-01
  638.0   686.0    1.10800954272E-01    1.52709198542E-01
  686.0   737.0    6.59320804421E-02    9.15308542035E-02
  737.0   790.0    3.91810113288E-02    5.46502134489E-02
  790.0   846.0    2.32614523063E-02    3.26752571369E-02
  846.0   905.0    1.37228114056E-02    1.93982146080E-02
  905.0   967.0    8.04534619570E-03    1.14556775501E-02
  967.0   1032.    4.68553573932E-03    6.71624250632E-03
  1032.   1101.    2.69715190277E-03    3.89685272197E-03
  1101.   1172.    1.53759713587E-03    2.23826003937E-03
  1172.   1248.    8.66282042256E-04    1.27034438117E-03
  1248.   1327.    4.78509146287E-04    7.07724754329E-04
  1327.   1410.    2.60243936047E-04    3.88169015998E-04
  1410.   1497.    1.39016568922E-04    2.09303661816E-04
  1497.   1588.    7.25999450563E-05    1.10117749836E-04
  1588.   1784.    2.73522245789E-05    4.19748538573E-05
  1784.   2116.    4.67986454894E-06    7.33082873426E-06
  2116.   2500.    3.55130665507E-07    5.74841184365E-07
  2500.   3000.    1.24480034104E-08    2.11124127142E-08
