 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.91584333608E+07    2.32560518472E+07
  21.00   24.00    1.06395401136E+07    1.21261605357E+07
  24.00   28.00    5.85417848450E+06    6.54355981285E+06
  28.00   32.00    3.16388227258E+06    3.47933064401E+06
  32.00   37.00    1.73104650436E+06    1.86174359905E+06
  37.00   43.00    9.01246791478E+05    9.58079541436E+05
  43.00   49.00    4.77028729931E+05    4.92656150901E+05
  49.00   56.00    2.60203726293E+05    2.66417470201E+05
  56.00   64.00    1.39516345935E+05    1.42046189346E+05
  64.00   74.00    7.20653080165E+04    7.17826044271E+04
  74.00   84.00    3.72535516722E+04    3.66738344674E+04
  84.00   97.00    1.92036251034E+04    1.88116180257E+04
  97.00   114.0    8.97040062192E+03    8.68710917113E+03
  114.0   133.0    4.00212419069E+03    3.84275304194E+03
  133.0   153.0    1.85442562763E+03    1.77381236381E+03
  153.0   174.0    9.07226634717E+02    8.61414520681E+02
  174.0   196.0    4.64212609188E+02    4.39990476344E+02
  196.0   220.0    2.43706974917E+02    2.30434447565E+02
  220.0   245.0    1.30581951695E+02    1.23311106227E+02
  245.0   272.0    7.14543765902E+01    6.74931242080E+01
  272.0   300.0    3.97580980565E+01    3.74851648328E+01
  300.0   330.0    2.25486713705E+01    2.12209056052E+01
  330.0   362.0    1.28791682599E+01    1.21496630424E+01
  362.0   395.0    7.46068412624E+00    7.04644215415E+00
  395.0   430.0    4.38410031708E+00    4.14567321233E+00
  430.0   468.0    2.57042355614E+00    2.43498661214E+00
  468.0   507.0    1.51428230684E+00    1.43951760476E+00
  507.0   548.0    9.05332932412E-01    8.64734913799E-01
  548.0   592.0    5.40731921624E-01    5.17355805769E-01
  592.0   638.0    3.22546823453E-01    3.09849254765E-01
  638.0   686.0    1.93303754805E-01    1.86218376595E-01
  686.0   737.0    1.15791891927E-01    1.12268157776E-01
  737.0   790.0    6.92934324949E-02    6.73649774753E-02
  790.0   846.0    4.14219604492E-02    4.05124531388E-02
  846.0   905.0    2.46033904098E-02    2.41776800747E-02
  905.0   967.0    1.45214576189E-02    1.43631570979E-02
  967.0   1032.    8.51180804391E-03    8.46385226266E-03
  1032.   1101.    4.93472668577E-03    4.94319190548E-03
  1101.   1172.    2.83494670462E-03    2.85822340264E-03
  1172.   1248.    1.61031714476E-03    1.63410811336E-03
  1248.   1327.    8.97502371537E-04    9.17855811060E-04
  1327.   1410.    4.92976202084E-04    5.08255671752E-04
  1410.   1497.    2.65224203753E-04    2.76067404402E-04
  1497.   1588.    1.39496265173E-04    1.46278144332E-04
  1588.   1784.    5.29247028126E-05    5.61842291065E-05
  1784.   2116.    9.02665733026E-06    9.81238448039E-06
  2116.   2500.    6.40472845479E-07    7.23776695704E-07
  2500.   3000.    1.86282052473E-08    2.22736780178E-08
