 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.72227239905E+07    2.06844209188E+07
  21.00   24.00    9.39778241014E+06    1.09569441451E+07
  24.00   28.00    5.09234953772E+06    5.95911452975E+06
  28.00   32.00    2.71371757126E+06    3.19743805838E+06
  32.00   37.00    1.46726535043E+06    1.72563865679E+06
  37.00   43.00    7.55378952375E+05    8.94209015233E+05
  43.00   49.00    3.95925822254E+05    4.64589612381E+05
  49.00   56.00    2.14208227740E+05    2.52647750355E+05
  56.00   64.00    1.13988658052E+05    1.35247744703E+05
  64.00   74.00    5.84552994759E+04    6.89390244079E+04
  74.00   84.00    3.00138644157E+04    3.54047990773E+04
  84.00   97.00    1.53735378648E+04    1.82138543503E+04
  97.00   114.0    7.12964777958E+03    8.44551775060E+03
  114.0   133.0    3.15626954998E+03    3.74535204038E+03
  133.0   153.0    1.45139556588E+03    1.72911044421E+03
  153.0   174.0    7.04946812829E+02    8.40083706989E+02
  174.0   196.0    3.58194044053E+02    4.28334814031E+02
  196.0   220.0    1.86704647462E+02    2.23804501694E+02
  220.0   245.0    9.93452981954E+01    1.19416920783E+02
  245.0   272.0    5.40113064324E+01    6.51459282866E+01
  272.0   300.0    2.98743629001E+01    3.60955960792E+01
  300.0   330.0    1.68605208900E+01    2.03961416858E+01
  330.0   362.0    9.59167257343E+00    1.16498664115E+01
  362.0   395.0    5.53860962132E+00    6.74737953061E+00
  395.0   430.0    3.24730716401E+00    3.96689513304E+00
  430.0   468.0    1.90069907267E+00    2.32873096903E+00
  468.0   507.0    1.11851099355E+00    1.37576369464E+00
  507.0   548.0    6.68615252782E-01    8.26489407800E-01
  548.0   592.0    3.99512365590E-01    4.95118512324E-01
  592.0   638.0    2.38549427297E-01    2.96889762994E-01
  638.0   686.0    1.43187644507E-01    1.78790281834E-01
  686.0   737.0    8.59526450003E-02    1.07940211893E-01
  737.0   790.0    5.15812093784E-02    6.49751090157E-02
  790.0   846.0    3.09373397234E-02    3.91854401341E-02
  846.0   905.0    1.84479917698E-02    2.34746946429E-02
  905.0   967.0    1.09377027832E-02    1.39998352266E-02
  967.0   1032.    6.44396323506E-03    8.28969327981E-03
  1032.   1101.    3.75748063250E-03    4.86552368202E-03
  1101.   1172.    2.17256858058E-03    2.83033685695E-03
  1172.   1248.    1.24293122301E-03    1.62905915472E-03
  1248.   1327.    6.98379774625E-04    9.21958423155E-04
  1327.   1410.    3.87118777370E-04    5.14890757221E-04
  1410.   1497.    2.10456710987E-04    2.82369663167E-04
  1497.   1588.    1.12040501765E-04    1.51408794920E-04
  1588.   1784.    4.33790201584E-05    5.93060314152E-05
  1784.   2116.    7.76289942626E-06    1.08424736470E-05
  2116.   2500.    6.16887722261E-07    8.88960241213E-07
  2500.   3000.    2.23101257195E-08    3.32953004460E-08
