 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.88853837971E+07    2.27844933452E+07
  21.00   24.00    1.04634607337E+07    1.18699163234E+07
  24.00   28.00    5.73815752619E+06    6.38701007803E+06
  28.00   32.00    3.09277793820E+06    3.39164272763E+06
  32.00   37.00    1.68887349455E+06    1.81228607152E+06
  37.00   43.00    8.77343824224E+05    9.31415152447E+05
  43.00   49.00    4.63383993007E+05    4.78289195447E+05
  49.00   56.00    2.52319581472E+05    2.58338071308E+05
  56.00   64.00    1.35006857027E+05    1.37531874126E+05
  64.00   74.00    6.96220300967E+04    6.94252942229E+04
  74.00   84.00    3.59476139151E+04    3.54315374049E+04
  84.00   97.00    1.85147680131E+04    1.81686129409E+04
  97.00   114.0    8.64375900265E+03    8.38816093658E+03
  114.0   133.0    3.85316437111E+03    3.70923749935E+03
  133.0   153.0    1.78298169011E+03    1.71058839489E+03
  153.0   174.0    8.71474711204E+02    8.30274281640E+02
  174.0   196.0    4.45664758593E+02    4.23943765835E+02
  196.0   220.0    2.33997073753E+02    2.22119020389E+02
  220.0   245.0    1.25383171289E+02    1.18903448863E+02
  245.0   272.0    6.85941332933E+01    6.50854199794E+01
  272.0   300.0    3.81815855364E+01    3.61730790652E+01
  300.0   330.0    2.16547463522E+01    2.04811303645E+01
  330.0   362.0    1.23765431259E+01    1.17353241321E+01
  362.0   395.0    7.18061585417E+00    6.81655910137E+00
  395.0   430.0    4.22985134998E+00    4.01962505416E+00
  430.0   468.0    2.48745293515E+00    2.36756890703E+00
  468.0   507.0    1.46990218796E+00    1.40361521603E+00
  507.0   548.0    8.80682396005E-01    8.44803981845E-01
  548.0   592.0    5.27755321831E-01    5.06943166287E-01
  592.0   638.0    3.15891011886E-01    3.04548556597E-01
  638.0   686.0    1.90002043260E-01    1.83631212724E-01
  686.0   737.0    1.14298316694E-01    1.11131674020E-01
  737.0   790.0    6.86311471804E-02    6.68794198542E-02
  790.0   846.0    4.11832312616E-02    4.03586959554E-02
  846.0   905.0    2.45590148826E-02    2.41698643549E-02
  905.0   967.0    1.45438498012E-02    1.44004298108E-02
  967.0   1032.    8.55595033887E-03    8.51297890947E-03
  1032.   1101.    4.97482290310E-03    4.98382318184E-03
  1101.   1172.    2.86518011121E-03    2.88790144598E-03
  1172.   1248.    1.63020121507E-03    1.65292279917E-03
  1248.   1327.    9.09283225237E-04    9.28857164188E-04
  1327.   1410.    4.99321728118E-04    5.13991580755E-04
  1410.   1497.    2.68203784343E-04    2.78636994174E-04
  1497.   1588.    1.40633218369E-04    1.47143802142E-04
  1588.   1784.    5.29857082050E-05    5.61032844357E-05
  1784.   2116.    8.88673090591E-06    9.62629378501E-06
  2116.   2500.    6.12619998339E-07    6.87746971341E-07
  2500.   3000.    1.74079958734E-08    2.04712747339E-08
