 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.39078241675E+07    2.00398667418E+07
  21.00   24.00    7.78635994639E+06    1.06828107557E+07
  24.00   28.00    4.31052786884E+06    5.80528533114E+06
  28.00   32.00    2.34408530953E+06    3.10855454370E+06
  32.00   37.00    1.29000711002E+06    1.67667922063E+06
  37.00   43.00    6.75338312643E+05    8.67095241226E+05
  43.00   49.00    3.59196675329E+05    4.49945427136E+05
  49.00   56.00    1.96786337457E+05    2.44107137094E+05
  56.00   64.00    1.05908285393E+05    1.30403917220E+05
  64.00   74.00    5.49297674960E+04    6.63317396062E+04
  74.00   84.00    2.85169612488E+04    3.40161986979E+04
  84.00   97.00    1.47623149355E+04    1.74907972765E+04
  97.00   114.0    6.92972535671E+03    8.11184386060E+03
  114.0   133.0    3.10636003088E+03    3.60050777139E+03
  133.0   153.0    1.44468142117E+03    1.66439806665E+03
  153.0   174.0    7.09296280464E+02    8.10363691877E+02
  174.0   196.0    3.64208916583E+02    4.14461395470E+02
  196.0   220.0    1.91950064881E+02    2.17522381188E+02
  220.0   245.0    1.03213401676E+02    1.16599198333E+02
  245.0   272.0    5.66506595725E+01    6.38835403440E+01
  272.0   300.0    3.16326814460E+01    3.55563147929E+01
  300.0   330.0    1.79942381460E+01    2.01606653874E+01
  330.0   362.0    1.03138865253E+01    1.15568231292E+01
  362.0   395.0    5.99984224674E+00    6.71734380413E+00
  395.0   430.0    3.54298842139E+00    3.96344976030E+00
  430.0   468.0    2.08845560490E+00    2.33550292049E+00
  468.0   507.0    1.23701531078E+00    1.38475751706E+00
  507.0   548.0    7.42827033032E-01    8.33346285834E-01
  548.0   592.0    4.46097760422E-01    5.00310180076E-01
  592.0   638.0    2.67565505929E-01    3.00554380670E-01
  638.0   686.0    1.61262223267E-01    1.81271401836E-01
  686.0   737.0    9.72035105244E-02    1.09653812789E-01
  737.0   790.0    5.84832095644E-02    6.60152102783E-02
  790.0   846.0    3.51651729856E-02    3.98276085118E-02
  846.0   905.0    2.10149324489E-02    2.38565695983E-02
  905.0   967.0    1.24732260031E-02    1.42139017532E-02
  967.0   1032.    7.35549951201E-03    8.40625875373E-03
  1032.   1101.    4.28802978355E-03    4.92287471688E-03
  1101.   1172.    2.47691916226E-03    2.85488157339E-03
  1172.   1248.    1.41393726490E-03    1.63610936978E-03
  1248.   1327.    7.91579782167E-04    9.20668674622E-04
  1327.   1410.    4.36417286863E-04    5.10335206724E-04
  1410.   1497.    2.35450457106E-04    2.77177023876E-04
  1497.   1588.    1.24061352167E-04    1.46783580394E-04
  1588.   1784.    4.70983228094E-05    5.62167182988E-05
  1784.   2116.    8.00699867606E-06    9.72439163078E-06
  2116.   2500.    5.63123380509E-07    7.03340733834E-07
  2500.   3000.    1.62963262161E-08    2.11310598627E-08
