 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.40236905189E+07    1.97684607144E+07
  21.00   24.00    7.59517235540E+06    1.04414689667E+07
  24.00   28.00    4.08290128240E+06    5.60428890912E+06
  28.00   32.00    2.16124584192E+06    2.97223708737E+06
  32.00   37.00    1.16272479228E+06    1.59175140598E+06
  37.00   43.00    5.95439168456E+05    8.16436165806E+05
  43.00   49.00    3.10700045097E+05    4.21934049234E+05
  49.00   56.00    1.67506715608E+05    2.27735824606E+05
  56.00   64.00    8.88105170043E+04    1.20988781077E+05
  64.00   74.00    4.54299878380E+04    6.14308169489E+04
  74.00   84.00    2.32956072803E+04    3.14228120867E+04
  84.00   97.00    1.19302304063E+04    1.61106440595E+04
  97.00   114.0    5.54063058520E+03    7.46112169343E+03
  114.0   133.0    2.45904354689E+03    3.30721583588E+03
  133.0   153.0    1.13411438045E+03    1.52653091897E+03
  153.0   174.0    5.53153409683E+02    7.43201192885E+02
  174.0   196.0    2.82529205932E+02    3.79966937138E+02
  196.0   220.0    1.48254294049E+02    1.99441420466E+02
  220.0   245.0    7.94253291968E+01    1.06922222316E+02
  245.0   272.0    4.34515686381E+01    5.85725603441E+01
  272.0   300.0    2.41916492724E+01    3.26135790262E+01
  300.0   330.0    1.37251810286E+01    1.84997413906E+01
  330.0   362.0    7.84872563804E+00    1.06028389985E+01
  362.0   395.0    4.55657664441E+00    6.16437560708E+00
  395.0   430.0    2.68572091016E+00    3.63826024282E+00
  430.0   468.0    1.58005580556E+00    2.14375271141E+00
  468.0   507.0    9.34020562943E-01    1.27037502599E+00
  507.0   548.0    5.59790850770E-01    7.63901236676E-01
  548.0   592.0    3.35520745900E-01    4.58515398064E-01
  592.0   638.0    2.00829255280E-01    2.75244744243E-01
  638.0   686.0    1.20782155089E-01    1.65895976345E-01
  686.0   737.0    7.26424928542E-02    1.00206337149E-01
  737.0   790.0    4.36018484619E-02    6.02685200538E-02
  790.0   846.0    2.61521745438E-02    3.63018542431E-02
  846.0   905.0    1.55874593281E-02    2.17124244752E-02
  905.0   967.0    9.22490045152E-03    1.29083871563E-02
  967.0   1032.    5.42288083666E-03    7.61828776420E-03
  1032.   1101.    3.15081011762E-03    4.44948441549E-03
  1101.   1172.    1.81354823989E-03    2.57362147297E-03
  1172.   1248.    1.03121246245E-03    1.47051186998E-03
  1248.   1327.    5.74852953126E-04    8.24675175634E-04
  1327.   1410.    3.15484112315E-04    4.55398925988E-04
  1410.   1497.    1.69361916664E-04    2.46282048667E-04
  1497.   1588.    8.87489319422E-05    1.29849510050E-04
  1588.   1784.    3.34109484905E-05    4.93790624022E-05
  1784.   2116.    5.58534391445E-06    8.41550903179E-06
  2116.   2500.    3.80814617054E-07    5.91905748475E-07
  2500.   3000.    1.05333750533E-08    1.70542254982E-08
