 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.38728931574E+07    1.95301655651E+07
  21.00   24.00    7.58998353772E+06    1.04135249308E+07
  24.00   28.00    4.12082829057E+06    5.64919414598E+06
  28.00   32.00    2.19885995816E+06    3.01995054212E+06
  32.00   37.00    1.18962959814E+06    1.62669507937E+06
  37.00   43.00    6.12582139723E+05    8.39118845859E+05
  43.00   49.00    3.21057329375E+05    4.35570927640E+05
  49.00   56.00    1.73649495353E+05    2.35897827437E+05
  56.00   64.00    9.23778965559E+04    1.25759248593E+05
  64.00   74.00    4.73630041154E+04    6.40036858894E+04
  74.00   84.00    2.43186591185E+04    3.27861598481E+04
  84.00   97.00    1.24610465382E+04    1.68185550625E+04
  97.00   114.0    5.78509808699E+03    7.78711033838E+03
  114.0   133.0    2.56585688358E+03    3.44964693948E+03
  133.0   153.0    1.18294272523E+03    1.59176409697E+03
  153.0   174.0    5.76212044921E+02    7.73968928472E+02
  174.0   196.0    2.93646432667E+02    3.94825927733E+02
  196.0   220.0    1.53527656471E+02    2.06500963408E+02
  220.0   245.0    8.19466828474E+01    1.10311546740E+02
  245.0   272.0    4.46880262931E+01    6.02454132080E+01
  272.0   300.0    2.47847875890E+01    3.34208223517E+01
  300.0   330.0    1.40185211941E+01    1.89017140406E+01
  330.0   362.0    7.98927492315E+00    1.07972287742E+01
  362.0   395.0    4.61987134268E+00    6.25347553937E+00
  395.0   430.0    2.71121320234E+00    3.67541067508E+00
  430.0   468.0    1.58766124880E+00    2.15589421441E+00
  468.0   507.0    9.34198776408E-01    1.27185602414E+00
  507.0   548.0    5.58042915128E-01    7.62412040591E-01
  548.0   592.0    3.33042754305E-01    4.55727218321E-01
  592.0   638.0    1.98521503254E-01    2.72474770731E-01
  638.0   686.0    1.18900823073E-01    1.63565526020E-01
  686.0   737.0    7.11838103178E-02    9.83532370778E-02
  737.0   790.0    4.25806056209E-02    5.89596205552E-02
  790.0   846.0    2.54443965964E-02    3.53840323849E-02
  846.0   905.0    1.51078664452E-02    2.10848427647E-02
  905.0   967.0    8.91390863187E-03    1.24980137497E-02
  967.0   1032.    5.22266343916E-03    7.35238284314E-03
  1032.   1101.    3.02614601259E-03    4.28281603400E-03
  1101.   1172.    1.73716861811E-03    2.47071266574E-03
  1172.   1248.    9.85697832269E-04    1.40888505472E-03
  1248.   1327.    5.48575048060E-04    7.88845640126E-04
  1327.   1410.    3.00748696039E-04    4.35163191746E-04
  1410.   1497.    1.61415435894E-04    2.35299089380E-04
  1497.   1588.    8.46556287136E-05    1.24141904637E-04
  1588.   1784.    3.19821315008E-05    4.73623938847E-05
  1784.   2116.    5.42616424324E-06    8.18058374034E-06
  2116.   2500.    3.88568074742E-07    6.00608012018E-07
  2500.   3000.    1.20648291849E-08    1.90089948694E-08
