 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    2.00975262746E+07    2.39734734043E+07
  21.00   24.00    1.10447977681E+07    1.23992505954E+07
  24.00   28.00    6.01718932119E+06    6.63123618603E+06
  28.00   32.00    3.21994012961E+06    3.50193148201E+06
  32.00   37.00    1.74569550283E+06    1.85901082371E+06
  37.00   43.00    9.00750971686E+05    9.49921576689E+05
  43.00   49.00    4.72926995833E+05    4.85153314824E+05
  49.00   56.00    2.56155605699E+05    2.60901297425E+05
  56.00   64.00    1.36445417734E+05    1.38308398874E+05
  64.00   74.00    7.00264766897E+04    6.95484108983E+04
  74.00   84.00    3.59762634546E+04    3.53343931925E+04
  84.00   97.00    1.84396051735E+04    1.80389851161E+04
  97.00   114.0    8.56026503206E+03    8.28544114734E+03
  114.0   133.0    3.79542147545E+03    3.64666509595E+03
  133.0   153.0    1.74915645847E+03    1.67587251463E+03
  153.0   174.0    8.51278613894E+02    8.10466653787E+02
  174.0   196.0    4.33424302196E+02    4.12282759043E+02
  196.0   220.0    2.26519146015E+02    2.15158393133E+02
  220.0   245.0    1.20876540678E+02    1.14771834649E+02
  245.0   272.0    6.59567493821E+01    6.26927100203E+01
  272.0   300.0    3.66429371726E+01    3.48003212523E+01
  300.0   330.0    2.07455223094E+01    1.96775177075E+01
  330.0   362.0    1.18338991836E+01    1.12591718257E+01
  362.0   395.0    6.85481703974E+00    6.53365456508E+00
  395.0   430.0    4.03407639849E+00    3.85060461442E+00
  430.0   468.0    2.37413129418E+00    2.27062407208E+00
  468.0   507.0    1.40579223167E+00    1.34892056319E+00
  507.0   548.0    8.44339081959E-01    8.14130391846E-01
  548.0   592.0    5.07518667841E-01    4.90049156911E-01
  592.0   638.0    3.05137277524E-01    2.95672761600E-01
  638.0   686.0    1.84652810757E-01    1.79333295327E-01
  686.0   737.0    1.11891196575E-01    1.09271652784E-01
  737.0   790.0    6.78096543554E-02    6.63245999136E-02
  790.0   846.0    4.11193374132E-02    4.04090310687E-02
  846.0   905.0    2.48257073301E-02    2.44748696379E-02
  905.0   967.0    1.49198452667E-02    1.47798408915E-02
  967.0   1032.    8.92284237459E-03    8.86798846750E-03
  1032.   1101.    5.28794107276E-03    5.28140060014E-03
  1101.   1172.    3.11103630328E-03    3.11984092256E-03
  1172.   1248.    1.81303753437E-03    1.82468350101E-03
  1248.   1327.    1.03889752456E-03    1.05043517021E-03
  1327.   1410.    5.87763219793E-04    5.97154528939E-04
  1410.   1497.    3.26369200456E-04    3.33550372651E-04
  1497.   1588.    1.77531039788E-04    1.82111343015E-04
  1588.   1784.    7.07762078242E-05    7.30998516913E-05
  1784.   2116.    1.32739296040E-05    1.38977942253E-05
  2116.   2500.    1.11829519720E-06    1.19730970564E-06
  2500.   3000.    4.37327175213E-08    4.83203282074E-08
