 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    2.17668696510E+07    2.28333527483E+07
  21.00   24.00    1.15189158706E+07    1.19706099203E+07
  24.00   28.00    6.06688537126E+06    6.45738293760E+06
  28.00   32.00    3.14384202199E+06    3.44012923571E+06
  32.00   37.00    1.65705341955E+06    1.83966851392E+06
  37.00   43.00    8.31243777311E+05    9.43784878450E+05
  43.00   49.00    4.25378870114E+05    4.85480795730E+05
  49.00   56.00    2.25303944638E+05    2.61589985376E+05
  56.00   64.00    1.17468265077E+05    1.38670347375E+05
  64.00   74.00    5.90474783153E+04    7.00210819918E+04
  74.00   84.00    2.97554217681E+04    3.56283621668E+04
  84.00   97.00    1.49795323226E+04    1.81651274596E+04
  97.00   114.0    6.81864203633E+03    8.33984142525E+03
  114.0   133.0    2.96484791229E+03    3.66320576120E+03
  133.0   153.0    1.34321001776E+03    1.67802726635E+03
  153.0   174.0    6.44643623841E+02    8.10527698438E+02
  174.0   196.0    3.24443917648E+02    4.11423368474E+02
  196.0   220.0    1.67842930994E+02    2.14316387707E+02
  220.0   245.0    8.87554956103E+01    1.14106919560E+02
  245.0   272.0    4.79928591624E+01    6.21355542313E+01
  272.0   300.0    2.64103094295E+01    3.43717197350E+01
  300.0   330.0    1.48339711556E+01    1.93888988314E+01
  330.0   362.0    8.40056749000E+00    1.10543693133E+01
  362.0   395.0    4.82989005862E+00    6.39159141661E+00
  395.0   430.0    2.81976164890E+00    3.75115073214E+00
  430.0   468.0    1.64303307641E+00    2.19708555140E+00
  468.0   507.0    9.62286885026E-01    1.29439852956E+00
  507.0   548.0    5.72513975563E-01    7.75405600992E-01
  548.0   592.0    3.40403981065E-01    4.63156891642E-01
  592.0   638.0    2.02204844430E-01    2.76793719483E-01
  638.0   686.0    1.20721770973E-01    1.66093355885E-01
  686.0   737.0    7.20618085278E-02    9.98590641101E-02
  737.0   790.0    4.29931278576E-02    5.98605554413E-02
  790.0   846.0    2.56306211909E-02    3.59390902139E-02
  846.0   905.0    1.51863588003E-02    2.14273630646E-02
  905.0   967.0    8.94375486138E-03    1.27117334264E-02
  967.0   1032.    5.23193023890E-03    7.48583773200E-03
  1032.   1101.    3.02752839779E-03    4.36653188397E-03
  1101.   1172.    1.73613621980E-03    2.52331274726E-03
  1172.   1248.    9.84300101329E-04    1.44158283413E-03
  1248.   1327.    5.47442643195E-04    8.09018449549E-04
  1327.   1410.    2.99972944622E-04    4.47421508751E-04
  1410.   1497.    1.60917577015E-04    2.42590984608E-04
  1497.   1588.    8.43374681281E-05    1.28334837176E-04
  1588.   1784.    3.18066567116E-05    4.91250055958E-05
  1784.   2116.    5.35338387273E-06    8.50409900578E-06
  2116.   2500.    3.69156292677E-07    6.14904746680E-07
  2500.   3000.    9.64316122254E-09    1.75317276332E-08
