 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.56408938079E+07    1.99128801926E+07
  21.00   24.00    8.31542620992E+06    1.04587904005E+07
  24.00   28.00    4.40261487326E+06    5.60381924364E+06
  28.00   32.00    2.29525268072E+06    2.96684077678E+06
  32.00   37.00    1.21731505518E+06    1.58402271166E+06
  37.00   43.00    6.15314033625E+05    8.11029377104E+05
  43.00   49.00    3.17476341137E+05    4.18581309064E+05
  49.00   56.00    1.69563167425E+05    2.25787041961E+05
  56.00   64.00    8.92187969589E+04    1.20020453440E+05
  64.00   74.00    4.53017727999E+04    6.09726139011E+04
  74.00   84.00    2.30740129038E+04    3.12133286388E+04
  84.00   97.00    1.17496131772E+04    1.60206188533E+04
  97.00   114.0    5.42632452342E+03    7.43275425408E+03
  114.0   133.0    2.39858179064E+03    3.30487194884E+03
  133.0   153.0    1.10452604451E+03    1.53266439891E+03
  153.0   174.0    5.38030898318E+02    7.49302605141E+02
  174.0   196.0    2.74507863813E+02    3.84480413309E+02
  196.0   220.0    1.43882419738E+02    2.02443245683E+02
  220.0   245.0    7.70413199702E+01    1.08898506784E+02
  245.0   272.0    4.21908636703E+01    5.99304086925E+01
  272.0   300.0    2.35257699861E+01    3.35317734595E+01
  300.0   330.0    1.33651915100E+01    1.91051246388E+01
  330.0   362.0    7.64778872611E+00    1.09874349610E+01
  362.0   395.0    4.44146687325E+00    6.40695084228E+00
  395.0   430.0    2.61877594347E+00    3.79217032292E+00
  430.0   468.0    1.54291244098E+00    2.24321436431E+00
  468.0   507.0    9.13773008585E-01    1.33474651928E+00
  507.0   548.0    5.48358953027E-01    8.05281518407E-01
  548.0   592.0    3.28943317604E-01    4.84788645005E-01
  592.0   638.0    1.97121215406E-01    2.91922789545E-01
  638.0   686.0    1.18735406414E-01    1.76560099427E-01
  686.0   737.0    7.15148806424E-02    1.06989131263E-01
  737.0   790.0    4.30153102072E-02    6.46052084244E-02
  790.0   846.0    2.58493790840E-02    3.90524015704E-02
  846.0   905.0    1.54397622558E-02    2.34490618749E-02
  905.0   967.0    9.16426806977E-03    1.40053193301E-02
  967.0   1032.    5.40324904257E-03    8.30368554151E-03
  1032.   1101.    3.15090668459E-03    4.87576634867E-03
  1101.   1172.    1.82070491285E-03    2.83603765811E-03
  1172.   1248.    1.04016514737E-03    1.63079618996E-03
  1248.   1327.    5.83015886179E-04    9.21106513375E-04
  1327.   1410.    3.21988046863E-04    5.12739364311E-04
  1410.   1497.    1.74167621911E-04    2.79812572469E-04
  1497.   1588.    9.20950150137E-05    1.49123736541E-04
  1588.   1784.    3.52129008918E-05    5.77091622243E-05
  1784.   2116.    6.11328551631E-06    1.02410197344E-05
  2116.   2500.    4.58141309652E-07    7.92722919558E-07
  2500.   3000.    1.56226729030E-08    2.80731455971E-08
