 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.40595374002E+07    2.03851956852E+07
  21.00   24.00    7.91314358099E+06    1.09023740152E+07
  24.00   28.00    4.40320302783E+06    5.95224525774E+06
  28.00   32.00    2.40411397728E+06    3.19582976469E+06
  32.00   37.00    1.32662059123E+06    1.72777454239E+06
  37.00   43.00    6.96488746494E+05    8.95416435153E+05
  43.00   49.00    3.71453975152E+05    4.65604453352E+05
  49.00   56.00    2.03964956084E+05    2.53092865877E+05
  56.00   64.00    1.10082258092E+05    1.35525672398E+05
  64.00   74.00    5.72437195735E+04    6.90778514884E+04
  74.00   84.00    2.97845543572E+04    3.54965613910E+04
  84.00   97.00    1.54483977077E+04    1.82756842912E+04
  97.00   114.0    7.26455175135E+03    8.48664598719E+03
  114.0   133.0    3.26252506673E+03    3.77132181225E+03
  133.0   153.0    1.52034288885E+03    1.74579363217E+03
  153.0   174.0    7.47251391215E+02    8.50455831765E+02
  174.0   196.0    3.83793679102E+02    4.34920076912E+02
  196.0   220.0    2.02086756972E+02    2.27970775245E+02
  220.0   245.0    1.08526580148E+02    1.22008290766E+02
  245.0   272.0    5.94834330690E+01    6.67359694595E+01
  272.0   300.0    3.31342282087E+01    3.70462643398E+01
  300.0   330.0    1.88027427125E+01    2.09543114907E+01
  330.0   362.0    1.07403044513E+01    1.19704876476E+01
  362.0   395.0    6.21928363272E+00    6.92731037811E+00
  395.0   430.0    3.65178487326E+00    4.06575766313E+00
  430.0   468.0    2.13865997649E+00    2.38125126161E+00
  468.0   507.0    1.25810200027E+00    1.40299878140E+00
  507.0   548.0    7.50855438970E-01    8.39607738267E-01
  548.0   592.0    4.47547353889E-01    5.00625133820E-01
  592.0   638.0    2.66345599306E-01    2.98642752833E-01
  638.0   686.0    1.59216776206E-01    1.78789830679E-01
  686.0   737.0    9.51108685287E-02    1.07281356808E-01
  737.0   790.0    5.67465718333E-02    6.41122564916E-02
  790.0   846.0    3.38125873193E-02    3.83690975105E-02
  846.0   905.0    2.00133753479E-02    2.27896904067E-02
  905.0   967.0    1.17674426730E-02    1.34666089149E-02
  967.0   1032.    6.86887238624E-03    7.89442752736E-03
  1032.   1101.    3.96395151878E-03    4.58344504275E-03
  1101.   1172.    2.26567976261E-03    2.63405891085E-03
  1172.   1248.    1.27966662808E-03    1.49627037293E-03
  1248.   1327.    7.08639093985E-04    8.34475017696E-04
  1327.   1410.    3.86440984979E-04    4.58509816770E-04
  1410.   1497.    2.06224600690E-04    2.46945473397E-04
  1497.   1588.    1.07483461885E-04    1.29695047603E-04
  1588.   1784.    4.02157177485E-05    4.91702368370E-05
  1784.   2116.    6.68099971685E-06    8.38932673651E-06
  2116.   2500.    4.57959297124E-07    6.01618897105E-07
  2500.   3000.    1.35883363811E-08    1.88872321520E-08
