 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.71241683748E+07    2.05991698905E+07
  21.00   24.00    9.23882021003E+06    1.08015157422E+07
  24.00   28.00    4.95524835376E+06    5.80897077346E+06
  28.00   32.00    2.61467705019E+06    3.08610524222E+06
  32.00   37.00    1.40124202229E+06    1.65065472175E+06
  37.00   43.00    7.15424858653E+05    8.48037300161E+05
  43.00   49.00    3.72409607417E+05    4.37651968463E+05
  49.00   56.00    2.00402836571E+05    2.36580779284E+05
  56.00   64.00    1.06186551397E+05    1.26098851248E+05
  64.00   74.00    5.42781298378E+04    6.40328513004E+04
  74.00   84.00    2.78173882607E+04    3.28094769101E+04
  84.00   97.00    1.42445516612E+04    1.68725915287E+04
  97.00   114.0    6.61757533643E+03    7.83390449756E+03
  114.0   133.0    2.94262346763E+03    3.48795091589E+03
  133.0   153.0    1.36249671264E+03    1.62080176686E+03
  153.0   174.0    6.67033517669E+02    7.93429880865E+02
  174.0   196.0    3.41944622115E+02    4.08003504169E+02
  196.0   220.0    1.80076244413E+02    2.15315328531E+02
  220.0   245.0    9.68880978608E+01    1.16129855987E+02
  245.0   272.0    5.33232143212E+01    6.41148240044E+01
  272.0   300.0    2.98859183247E+01    3.59835739527E+01
  300.0   330.0    1.70683572383E+01    2.05701610258E+01
  330.0   362.0    9.82127265432E+00    1.18826449615E+01
  362.0   395.0    5.73676027868E+00    6.95975526709E+00
  395.0   430.0    3.40259321404E+00    4.13841803804E+00
  430.0   468.0    2.01718803262E+00    2.46041731082E+00
  468.0   507.0    1.20233112982E+00    1.47218776026E+00
  507.0   548.0    7.26172869426E-01    8.93401388855E-01
  548.0   592.0    4.38472320163E-01    5.40839598100E-01
  592.0   638.0    2.64505281615E-01    3.27622936543E-01
  638.0   686.0    1.60377079054E-01    1.99300331438E-01
  686.0   737.0    9.72257498654E-02    1.21536713896E-01
  737.0   790.0    5.88469354630E-02    7.37960649722E-02
  790.0   846.0    3.55713993912E-02    4.48635225044E-02
  846.0   905.0    2.13618915893E-02    2.70733564669E-02
  905.0   967.0    1.27396998455E-02    1.62468456667E-02
  967.0   1032.    7.54095381582E-03    9.66878274553E-03
  1032.   1101.    4.41072852124E-03    5.69546311572E-03
  1101.   1172.    2.55321620142E-03    3.31904801422E-03
  1172.   1248.    1.45955089441E-03    1.90996287634E-03
  1248.   1327.    8.17538848801E-04    1.07846462098E-03
  1327.   1410.    4.50388454246E-04    5.99132006662E-04
  1410.   1497.    2.42429483351E-04    3.25592117910E-04
  1497.   1588.    1.27231156137E-04    1.72338506841E-04
  1588.   1784.    4.78983321193E-05    6.57423581178E-05
  1784.   2116.    8.04087234615E-06    1.13014005180E-05
  2116.   2500.    5.65684511005E-07    8.21929293559E-07
  2500.   3000.    1.83297622037E-08    2.75721973181E-08
