 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    2.41787695960E+07    2.24981537535E+07
  21.00   24.00    1.30144697974E+07    1.16966002139E+07
  24.00   28.00    6.96195067186E+06    6.35065143796E+06
  28.00   32.00    3.66147902706E+06    3.40323829230E+06
  32.00   37.00    1.95500608199E+06    1.82680066436E+06
  37.00   43.00    9.93088852255E+05    9.43577015172E+05
  43.00   49.00    5.13885642506E+05    4.85663433275E+05
  49.00   56.00    2.74751160435E+05    2.63065251539E+05
  56.00   64.00    1.44511482537E+05    1.40292901345E+05
  64.00   74.00    7.32535051728E+04    7.08862809579E+04
  74.00   84.00    3.72045911947E+04    3.61936128236E+04
  84.00   97.00    1.88751220278E+04    1.85553755501E+04
  97.00   114.0    8.67340288836E+03    8.56520698612E+03
  114.0   133.0    3.80948646605E+03    3.78835207283E+03
  133.0   153.0    1.74215764814E+03    1.74880043025E+03
  153.0   174.0    8.43104753287E+02    8.49694936324E+02
  174.0   196.0    4.27368386158E+02    4.34030049059E+02
  196.0   220.0    2.22442817015E+02    2.27276004759E+02
  220.0   245.0    1.18284485986E+02    1.21614658529E+02
  245.0   272.0    6.43041656801E+01    6.65713826765E+01
  272.0   300.0    3.55702422486E+01    3.69916558875E+01
  300.0   330.0    2.00725423629E+01    2.09531263195E+01
  330.0   362.0    1.14165215658E+01    1.20036750976E+01
  362.0   395.0    6.59058097129E+00    6.96956467608E+00
  395.0   430.0    3.86226097344E+00    4.10637031240E+00
  430.0   468.0    2.25893700092E+00    2.41500323159E+00
  468.0   507.0    1.32776405488E+00    1.42907547938E+00
  507.0   548.0    7.92384423362E-01    8.59528790989E-01
  548.0   592.0    4.72508258804E-01    5.15037472749E-01
  592.0   638.0    2.81448501474E-01    3.08886866541E-01
  638.0   686.0    1.68458488976E-01    1.85917269513E-01
  686.0   737.0    1.00791561158E-01    1.12193649714E-01
  737.0   790.0    6.02542880051E-02    6.74206570598E-02
  790.0   846.0    3.59829690622E-02    4.05946222536E-02
  846.0   905.0    2.13512815943E-02    2.42580863072E-02
  905.0   967.0    1.25886336822E-02    1.44241219265E-02
  967.0   1032.    7.36993610495E-03    8.50825538661E-03
  1032.   1101.    4.26661799429E-03    4.97119057640E-03
  1101.   1172.    2.44689420372E-03    2.87555294306E-03
  1172.   1248.    1.38693003754E-03    1.64369394759E-03
  1248.   1327.    7.70955921534E-04    9.22797514585E-04
  1327.   1410.    4.22113895801E-04    5.10324006027E-04
  1410.   1497.    2.26227954025E-04    2.76665751369E-04
  1497.   1588.    1.18459511498E-04    1.46246935099E-04
  1588.   1784.    4.46453600043E-05    5.59452286055E-05
  1784.   2116.    7.54167859248E-06    9.70335105853E-06
  2116.   2500.    5.39434519837E-07    7.18767011419E-07
  2500.   3000.    1.73906948837E-08    2.36763423226E-08
