 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.37042604629E+07    1.96938350705E+07
  21.00   24.00    7.64518041018E+06    1.04794223030E+07
  24.00   28.00    4.22231421983E+06    5.68857425691E+06
  28.00   32.00    2.29343606600E+06    3.04472306350E+06
  32.00   37.00    1.26225874727E+06    1.64394765283E+06
  37.00   43.00    6.61507042497E+05    8.51402240674E+05
  43.00   49.00    3.52522798037E+05    4.42856827286E+05
  49.00   56.00    1.93625642130E+05    2.40904181662E+05
  56.00   64.00    1.04544445036E+05    1.29127346265E+05
  64.00   74.00    5.44430148665E+04    6.59286234576E+04
  74.00   84.00    2.83943326484E+04    3.39630557623E+04
  84.00   97.00    1.47707736980E+04    1.75425378723E+04
  97.00   114.0    6.97498476017E+03    8.18124584630E+03
  114.0   133.0    3.14739976143E+03    3.65306956897E+03
  133.0   153.0    1.47318119060E+03    1.69852977025E+03
  153.0   174.0    7.27517426434E+02    8.31279041298E+02
  174.0   196.0    3.75510824298E+02    4.27128331489E+02
  196.0   220.0    1.98833613134E+02    2.25079889364E+02
  220.0   245.0    1.07370652681E+02    1.21088550856E+02
  245.0   272.0    5.91570939335E+01    6.65617148291E+01
  272.0   300.0    3.31411387705E+01    3.71451933880E+01
  300.0   330.0    1.89031115340E+01    2.11089606803E+01
  330.0   362.0    1.08581936166E+01    1.21204743285E+01
  362.0   395.0    6.32709848311E+00    7.05295204021E+00
  395.0   430.0    3.74074812306E+00    4.16457224201E+00
  430.0   468.0    2.20692464832E+00    2.45512002527E+00
  468.0   507.0    1.30776728297E+00    1.45573923300E+00
  507.0   548.0    7.85282733981E-01    8.75599231143E-01
  548.0   592.0    4.71390331259E-01    5.25289656270E-01
  592.0   638.0    2.82525589285E-01    3.15208032727E-01
  638.0   686.0    1.70096803154E-01    1.89833387838E-01
  686.0   737.0    1.02386513513E-01    1.14640552597E-01
  737.0   790.0    6.14988343406E-02    6.88850430857E-02
  790.0   846.0    3.69068921613E-02    4.14671851325E-02
  846.0   905.0    2.20081048837E-02    2.47794398521E-02
  905.0   967.0    1.30321182775E-02    1.47270947466E-02
  967.0   1032.    7.66574275668E-03    8.68562472673E-03
  1032.   1101.    4.45701375181E-03    5.07265175391E-03
  1101.   1172.    2.56732751793E-03    2.93333464532E-03
  1172.   1248.    1.46147845087E-03    1.67631434124E-03
  1248.   1327.    8.15873975787E-04    9.40610373846E-04
  1327.   1410.    4.48505418096E-04    5.19942659712E-04
  1410.   1497.    2.41274945536E-04    2.81580030781E-04
  1497.   1588.    1.26746868824E-04    1.48706200221E-04
  1588.   1784.    4.78974540220E-05    5.67048439033E-05
  1784.   2116.    8.07292717081E-06    9.72997824949E-06
  2116.   2500.    5.57234546574E-07    6.91301526351E-07
  2500.   3000.    1.55349327734E-08    2.00339351090E-08
