 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.38952226147E+07    1.95593556072E+07
  21.00   24.00    7.59680378398E+06    1.04237310104E+07
  24.00   28.00    4.12120747393E+06    5.64989189401E+06
  28.00   32.00    2.19769832487E+06    3.01850392823E+06
  32.00   37.00    1.18838209601E+06    1.62506600614E+06
  37.00   43.00    6.11768824403E+05    8.37968569522E+05
  43.00   49.00    3.20665572174E+05    4.34985060556E+05
  49.00   56.00    1.73514054436E+05    2.35679907693E+05
  56.00   64.00    9.24027466033E+04    1.25769708521E+05
  64.00   74.00    4.74577202328E+04    6.41157764166E+04
  74.00   84.00    2.44202060220E+04    3.29137913354E+04
  84.00   97.00    1.25435294756E+04    1.69246798903E+04
  97.00   114.0    5.83926687993E+03    7.85784126914E+03
  114.0   133.0    2.59608454897E+03    3.48967455983E+03
  133.0   153.0    1.19911535486E+03    1.61343237485E+03
  153.0   174.0    5.84923094896E+02    7.85723051042E+02
  174.0   196.0    2.98266305860E+02    4.01124209293E+02
  196.0   220.0    1.55837543227E+02    2.09677427292E+02
  220.0   245.0    8.30337264013E+01    1.11822399463E+02
  245.0   272.0    4.51780968904E+01    6.09358454929E+01
  272.0   300.0    2.50009506193E+01    3.37294136765E+01
  300.0   330.0    1.41135729735E+01    1.90397831059E+01
  330.0   362.0    8.02639848347E+00    1.08526103624E+01
  362.0   395.0    4.63109492750E+00    6.27126759476E+00
  395.0   430.0    2.71248571268E+00    3.67837261947E+00
  430.0   468.0    1.58562724054E+00    2.15370496627E+00
  468.0   507.0    9.31836491599E-01    1.26891519717E+00
  507.0   548.0    5.56180443771E-01    7.59992222015E-01
  548.0   592.0    3.31650353715E-01    4.53893193112E-01
  592.0   638.0    1.97511368008E-01    2.71133127104E-01
  638.0   686.0    1.18178267819E-01    1.62603263239E-01
  686.0   737.0    7.06610671743E-02    9.76552700934E-02
  737.0   790.0    4.22071792124E-02    5.84614312226E-02
  790.0   846.0    2.51761997413E-02    3.50252954072E-02
  846.0   905.0    1.49164487121E-02    2.08275264090E-02
  905.0   967.0    8.77928824856E-03    1.23156540959E-02
  967.0   1032.    5.12973728391E-03    7.22543659632E-03
  1032.   1101.    2.96366438949E-03    4.19659162962E-03
  1101.   1172.    1.69618567154E-03    2.41355713813E-03
  1172.   1248.    9.59535311335E-04    1.37202084697E-03
  1248.   1327.    5.32387823455E-04    7.65766963207E-04
  1327.   1410.    2.90993713608E-04    4.21114770804E-04
  1410.   1497.    1.55700792894E-04    2.26980515634E-04
  1497.   1588.    8.13927829393E-05    1.19361978382E-04
  1588.   1784.    3.05879388843E-05    4.53065662353E-05
  1784.   2116.    5.11891289129E-06    7.72913915283E-06
  2116.   2500.    3.51105654930E-07    5.46621904856E-07
  2500.   3000.    9.56791293657E-09    1.54012978923E-08
