 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.56505523551E+07    2.21823828389E+07
  21.00   24.00    8.64973541318E+06    1.16788695693E+07
  24.00   28.00    4.73124082547E+06    6.27433775897E+06
  28.00   32.00    2.53881483896E+06    3.32037531158E+06
  32.00   37.00    1.37867515618E+06    1.76943398142E+06
  37.00   43.00    7.12083412216E+05    9.03949050977E+05
  43.00   49.00    3.74062510839E+05    4.63944115128E+05
  49.00   56.00    2.02664334344E+05    2.49244588552E+05
  56.00   64.00    1.07984257937E+05    1.31973883563E+05
  64.00   74.00    5.54508103034E+04    6.65459292222E+04
  74.00   84.00    2.85170514220E+04    3.38449855555E+04
  84.00   97.00    1.46393454457E+04    1.72755143174E+04
  97.00   114.0    6.81446569610E+03    7.95284089296E+03
  114.0   133.0    3.03367615452E+03    3.50881034503E+03
  133.0   153.0    1.40515448148E+03    1.61656367444E+03
  153.0   174.0    6.87760353729E+02    7.85054986749E+02
  174.0   196.0    3.52320044898E+02    4.00731669442E+02
  196.0   220.0    1.85330760625E+02    2.09978463253E+02
  220.0   245.0    9.95644747414E+01    1.12468876246E+02
  245.0   272.0    5.46946318199E+01    6.16757344921E+01
  272.0   300.0    3.05881261796E+01    3.43809706363E+01
  300.0   330.0    1.74268381210E+01    1.95229098699E+01
  330.0   362.0    1.00002593397E+01    1.12039457993E+01
  362.0   395.0    5.82413752617E+00    6.51972080057E+00
  395.0   430.0    3.44372411807E+00    3.85163774732E+00
  430.0   468.0    2.03487214790E+00    2.27492657009E+00
  468.0   507.0    1.20877041012E+00    1.35255834235E+00
  507.0   548.0    7.27622502121E-01    8.15905466626E-01
  548.0   592.0    4.37893538161E-01    4.90868232316E-01
  592.0   638.0    2.63312311085E-01    2.95618743268E-01
  638.0   686.0    1.59176000701E-01    1.78823627154E-01
  686.0   737.0    9.62342029920E-02    1.08496490001E-01
  737.0   790.0    5.81126423923E-02    6.55566321392E-02
  790.0   846.0    3.50660038986E-02    3.96897027924E-02
  846.0   905.0    2.10356328930E-02    2.38648522329E-02
  905.0   967.0    1.25420117685E-02    1.42828988497E-02
  967.0   1032.    7.42947214722E-03    8.48488059456E-03
  1032.   1101.    4.35355257408E-03    4.99435163435E-03
  1101.   1172.    2.52815195594E-03    2.91161580569E-03
  1172.   1248.    1.45164967417E-03    1.67811950075E-03
  1248.   1327.    8.17891584885E-04    9.50222416150E-04
  1327.   1410.    4.54086723089E-04    5.30272384497E-04
  1410.   1497.    2.46924368080E-04    2.90175709699E-04
  1497.   1588.    1.31282636957E-04    1.54985138882E-04
  1588.   1784.    5.05969881943E-05    6.02048740602E-05
  1784.   2116.    8.93485849713E-06    1.07892379743E-05
  2116.   2500.    7.00711814671E-07    8.63865243426E-07
  2500.   3000.    2.75654623018E-08    3.46710965949E-08
