 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.42198502795E+07    2.04544651696E+07
  21.00   24.00    7.94618239967E+06    1.08872778900E+07
  24.00   28.00    4.39216701258E+06    5.91003096168E+06
  28.00   32.00    2.38547306290E+06    3.16173144178E+06
  32.00   37.00    1.31161289810E+06    1.70422090321E+06
  37.00   43.00    6.86166672033E+05    8.80739583397E+05
  43.00   49.00    3.64796873044E+05    4.56791850571E+05
  49.00   56.00    1.99812799441E+05    2.47796492717E+05
  56.00   64.00    1.07520937712E+05    1.32338805293E+05
  64.00   74.00    5.57605481567E+04    6.73033266807E+04
  74.00   84.00    2.89432258840E+04    3.45047480066E+04
  84.00   97.00    1.49783703984E+04    1.77325326946E+04
  97.00   114.0    7.02680955216E+03    8.21732063871E+03
  114.0   133.0    3.14642545691E+03    3.64267147071E+03
  133.0   153.0    1.46098943265E+03    1.68091697198E+03
  153.0   174.0    7.15794514851E+02    8.16603097260E+02
  174.0   196.0    3.66594913699E+02    4.16561751037E+02
  196.0   220.0    1.92610725845E+02    2.17949282208E+02
  220.0   245.0    1.03204176166E+02    1.16428169557E+02
  245.0   272.0    5.64249331170E+01    6.35475100920E+01
  272.0   300.0    3.13697320132E+01    3.52226747549E+01
  300.0   330.0    1.77616115867E+01    1.98833200228E+01
  330.0   362.0    1.01295943470E+01    1.13434822297E+01
  362.0   395.0    5.86179625022E+00    6.56104763945E+00
  395.0   430.0    3.44301754855E+00    3.85205487680E+00
  430.0   468.0    2.01831786454E+00    2.25812741623E+00
  468.0   507.0    1.18866820645E+00    1.33183363828E+00
  507.0   548.0    7.09761316443E-01    7.97344129447E-01
  548.0   592.0    4.23837768510E-01    4.76194761864E-01
  592.0   638.0    2.52780184743E-01    2.84596561035E-01
  638.0   686.0    1.51504857209E-01    1.70779116706E-01
  686.0   737.0    9.08299386748E-02    1.02798305914E-01
  737.0   790.0    5.43621654753E-02    6.15937845721E-02
  790.0   846.0    3.25230056110E-02    3.69915543204E-02
  846.0   905.0    1.93409600952E-02    2.20603407396E-02
  905.0   967.0    1.14259032742E-02    1.30880893651E-02
  967.0   1032.    6.70868946749E-03    7.71108630029E-03
  1032.   1101.    3.89448323850E-03    4.49873417522E-03
  1101.   1172.    2.24069890123E-03    2.59973686989E-03
  1172.   1248.    1.27461265098E-03    1.48528701145E-03
  1248.   1327.    7.11335668080E-04    8.33520275868E-04
  1327.   1410.    3.91017159911E-04    4.60802981045E-04
  1410.   1497.    2.10424783794E-04    2.49746689348E-04
  1497.   1588.    1.10648666134E-04    1.32006351587E-04
  1588.   1784.    4.19147996931E-05    5.04631202920E-05
  1784.   2116.    7.11533866040E-06    8.71722215368E-06
  2116.   2500.    5.01891420060E-07    6.32031322170E-07
  2500.   3000.    1.46981400814E-08    1.91832051219E-08
