 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.81501538345E+07    2.18521592016E+07
  21.00   24.00    9.76464984823E+06    1.14236033513E+07
  24.00   28.00    5.21750104066E+06    6.12070824135E+06
  28.00   32.00    2.74637554189E+06    3.24427061497E+06
  32.00   37.00    1.47033329991E+06    1.73363142282E+06
  37.00   43.00    7.49372251942E+05    8.89001462551E+05
  43.00   49.00    3.89237229706E+05    4.57761942225E+05
  49.00   56.00    2.09001800218E+05    2.46997392803E+05
  56.00   64.00    1.10384423905E+05    1.31210057491E+05
  64.00   74.00    5.62469039465E+04    6.64381303297E+04
  74.00   84.00    2.87324657736E+04    3.39392934536E+04
  84.00   97.00    1.46599292875E+04    1.73901581553E+04
  97.00   114.0    6.77982254845E+03    8.03924712339E+03
  114.0   133.0    2.99568594024E+03    3.55758965981E+03
  133.0   153.0    1.37580213135E+03    1.64005058181E+03
  153.0   174.0    6.68378251546E+02    7.96886593370E+02
  174.0   196.0    3.40094229542E+02    4.06845858043E+02
  196.0   220.0    1.77798875974E+02    2.13183978700E+02
  220.0   245.0    9.49044592638E+01    1.14091773021E+02
  245.0   272.0    5.17362250818E+01    6.23997350563E+01
  272.0   300.0    2.87048248526E+01    3.46773909678E+01
  300.0   330.0    1.62311978391E+01    1.96315544648E+01
  330.0   362.0    9.25060380514E+00    1.12337146899E+01
  362.0   395.0    5.35288691019E+00    6.51967963789E+00
  395.0   430.0    3.14521388662E+00    3.84132374522E+00
  430.0   468.0    1.84467178501E+00    2.25960344546E+00
  468.0   507.0    1.08715697932E+00    1.33701746174E+00
  507.0   548.0    6.49708648405E-01    8.02960343152E-01
  548.0   592.0    3.88347001642E-01    4.81222741366E-01
  592.0   638.0    2.31841201753E-01    2.88534421951E-01
  638.0   686.0    1.39089985802E-01    1.73693417169E-01
  686.0   737.0    8.34579612768E-02    1.04840671641E-01
  737.0   790.0    4.99820245718E-02    6.29892258325E-02
  790.0   846.0    2.99173051265E-02    3.79203336701E-02
  846.0   905.0    1.77974255227E-02    2.26680370134E-02
  905.0   967.0    1.05142974407E-02    1.34737798554E-02
  967.0   1032.    6.17112397248E-03    7.95048949825E-03
  1032.   1101.    3.58015985761E-03    4.64404687435E-03
  1101.   1172.    2.05796179827E-03    2.68669316267E-03
  1172.   1248.    1.16894761293E-03    1.53576350837E-03
  1248.   1327.    6.51001117987E-04    8.61846039760E-04
  1327.   1410.    3.56968757008E-04    4.76304684353E-04
  1410.   1497.    1.91515580683E-04    2.57887308892E-04
  1497.   1588.    1.00323614394E-04    1.36132087555E-04
  1588.   1784.    3.77542328601E-05    5.18656339653E-05
  1784.   2116.    6.31305796407E-06    8.87603808748E-06
  2116.   2500.    4.31320927381E-07    6.28981308700E-07
  2500.   3000.    1.19693507475E-08    1.82954064961E-08
