 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.91060698142E+07    2.32395649723E+07
  21.00   24.00    1.06275222238E+07    1.21356174694E+07
  24.00   28.00    5.85302627722E+06    6.55326122719E+06
  28.00   32.00    3.16622815361E+06    3.48830700581E+06
  32.00   37.00    1.73386557086E+06    1.86798255768E+06
  37.00   43.00    9.03768824347E+05    9.62331769390E+05
  43.00   49.00    4.78957772207E+05    4.95262473726E+05
  49.00   56.00    2.61587937374E+05    2.68077339153E+05
  56.00   64.00    1.40432852830E+05    1.43030982877E+05
  64.00   74.00    7.26255710332E+04    7.23415395145E+04
  74.00   84.00    3.75787748422E+04    3.69737392347E+04
  84.00   97.00    1.93799489842E+04    1.89661349697E+04
  97.00   114.0    9.04989635267E+03    8.75281755400E+03
  114.0   133.0    4.03280879433E+03    3.86678352004E+03
  133.0   153.0    1.86463596411E+03    1.78112462355E+03
  153.0   174.0    9.09785398880E+02    8.62818217518E+02
  174.0   196.0    4.64228340756E+02    4.39593622661E+02
  196.0   220.0    2.43036220762E+02    2.29653500369E+02
  220.0   245.0    1.29856373189E+02    1.22589245890E+02
  245.0   272.0    7.08545975906E+01    6.69268575028E+01
  272.0   300.0    3.93145685690E+01    3.70803619162E+01
  300.0   330.0    2.22412316495E+01    2.09451722086E+01
  330.0   362.0    1.26742747400E+01    1.19673867617E+01
  362.0   395.0    7.32603158616E+00    6.92763902822E+00
  395.0   430.0    4.29621630300E+00    4.06863269273E+00
  430.0   468.0    2.51384683790E+00    2.38551413260E+00
  468.0   507.0    1.47808645318E+00    1.40793245343E+00
  507.0   548.0    8.82142540592E-01    8.44494838575E-01
  548.0   592.0    5.25969849296E-01    5.04482631018E-01
  592.0   638.0    3.13201016904E-01    3.01698452038E-01
  638.0   686.0    1.87382099921E-01    1.81061071484E-01
  686.0   737.0    1.12051553733E-01    1.08999645566E-01
  737.0   790.0    6.69380735595E-02    6.53057085385E-02
  790.0   846.0    3.99415183254E-02    3.92160336386E-02
  846.0   905.0    2.36779293086E-02    2.33654418909E-02
  905.0   967.0    1.39456538933E-02    1.38551671828E-02
  967.0   1032.    8.15491576195E-03    8.14863291460E-03
  1032.   1101.    4.71493453102E-03    4.74759503156E-03
  1101.   1172.    2.70007858676E-03    2.73750010429E-03
  1172.   1248.    1.52794574990E-03    1.55972830981E-03
  1248.   1327.    8.47718801522E-04    8.72550583518E-04
  1327.   1410.    4.63091266755E-04    4.80692746596E-04
  1410.   1497.    2.47499565967E-04    2.59503682820E-04
  1497.   1588.    1.29143399488E-04    1.36453624125E-04
  1588.   1784.    4.83548335375E-05    5.17476895688E-05
  1784.   2116.    8.02128694314E-06    8.78676673123E-06
  2116.   2500.    5.42499261808E-07    6.15008686591E-07
  2500.   3000.    1.48034591754E-08    1.75049785583E-08
