 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    2.13954387777E+07    2.23535829058E+07
  21.00   24.00    1.13302995778E+07    1.17196180266E+07
  24.00   28.00    5.97479212667E+06    6.32722906773E+06
  28.00   32.00    3.10207164996E+06    3.37628466164E+06
  32.00   37.00    1.63909772145E+06    1.81002950385E+06
  37.00   43.00    8.24851246167E+05    9.31732160498E+05
  43.00   49.00    4.23571808935E+05    4.81077817185E+05
  49.00   56.00    2.25153175220E+05    2.60285530298E+05
  56.00   64.00    1.17821189764E+05    1.38570463500E+05
  64.00   74.00    5.94448867402E+04    7.02749603663E+04
  74.00   84.00    3.00622770434E+04    3.59106650399E+04
  84.00   97.00    1.51808139933E+04    1.83773579266E+04
  97.00   114.0    6.93012496974E+03    8.46696978968E+03
  114.0   133.0    3.02058504354E+03    3.73012497502E+03
  133.0   153.0    1.37050263451E+03    1.71199890110E+03
  153.0   174.0    6.58224085423E+02    8.27797365495E+02
  174.0   196.0    3.31378983256E+02    4.20411510920E+02
  196.0   220.0    1.71439586348E+02    2.19045893767E+02
  220.0   245.0    9.06408805451E+01    1.16620014859E+02
  245.0   272.0    4.89908267913E+01    6.34829812861E+01
  272.0   300.0    2.69434289226E+01    3.50985638747E+01
  300.0   330.0    1.51232425746E+01    1.97880710803E+01
  330.0   362.0    8.55778922450E+00    1.12743196718E+01
  362.0   395.0    4.91581168863E+00    6.51339463514E+00
  395.0   430.0    2.86693690546E+00    3.81912841825E+00
  430.0   468.0    1.66849675724E+00    2.23444953185E+00
  468.0   507.0    9.75846895847E-01    1.31478625988E+00
  507.0   548.0    5.79675201014E-01    7.86463561785E-01
  548.0   592.0    3.44040056519E-01    4.68987509015E-01
  592.0   638.0    2.03941140483E-01    2.79742719802E-01
  638.0   686.0    1.21472941085E-01    1.67495787878E-01
  686.0   737.0    7.23174949666E-02    1.00452235623E-01
  737.0   790.0    4.30142063043E-02    6.00438693701E-02
  790.0   846.0    2.55549189368E-02    3.59327671140E-02
  846.0   905.0    1.50820613796E-02    2.13437921802E-02
  905.0   967.0    8.84280888560E-03    1.26081401996E-02
  967.0   1032.    5.14682740842E-03    7.38892868291E-03
  1032.   1101.    2.96130323426E-03    4.28624308939E-03
  1101.   1172.    1.68728240289E-03    2.46144688085E-03
  1172.   1248.    9.49749983675E-04    1.39635737602E-03
  1248.   1327.    5.23950681731E-04    7.77392630534E-04
  1327.   1410.    2.84515655260E-04    4.26060177663E-04
  1410.   1497.    1.51090685736E-04    2.28671979503E-04
  1497.   1588.    7.83015345769E-05    1.19598807331E-04
  1588.   1784.    2.90260077520E-05    4.49764019068E-05
  1784.   2116.    4.72368070670E-06    7.51496421480E-06
  2116.   2500.    3.09141833654E-07    5.12502103112E-07
  2500.   3000.    8.03608648993E-09    1.40600942378E-08
