 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    2.17734487576E+07    2.31047305852E+07
  21.00   24.00    1.14422842870E+07    1.20156248313E+07
  24.00   28.00    5.98134566689E+06    6.41458328591E+06
  28.00   32.00    3.08255101683E+06    3.39369609738E+06
  32.00   37.00    1.61941653843E+06    1.80677748211E+06
  37.00   43.00    8.09374176236E+05    9.22445061222E+05
  43.00   49.00    4.12823729203E+05    4.72594951894E+05
  49.00   56.00    2.18124914058E+05    2.53830116619E+05
  56.00   64.00    1.13375253524E+05    1.34049836467E+05
  64.00   74.00    5.68567563536E+04    6.75053914459E+04
  74.00   84.00    2.86036934816E+04    3.42784856577E+04
  84.00   97.00    1.43885595772E+04    1.74577154147E+04
  97.00   114.0    6.55380124450E+03    8.01665448972E+03
  114.0   133.0    2.85185501297E+03    3.52256091873E+03
  133.0   153.0    1.29185743071E+03    1.61284158749E+03
  153.0   174.0    6.20378630174E+02    7.79334525549E+02
  174.0   196.0    3.12576791636E+02    3.95975738120E+02
  196.0   220.0    1.62037879606E+02    2.06661910866E+02
  220.0   245.0    8.58567393492E+01    1.10216580788E+02
  245.0   272.0    4.64994401061E+01    6.00891086043E+01
  272.0   300.0    2.56522940453E+01    3.33137186905E+01
  300.0   330.0    1.44339670648E+01    1.88225049840E+01
  330.0   362.0    8.19236903335E+00    1.07547177658E+01
  362.0   395.0    4.72432999691E+00    6.23661625425E+00
  395.0   430.0    2.76798606113E+00    3.67308055030E+00
  430.0   468.0    1.61924443973E+00    2.15991632142E+00
  468.0   507.0    9.52168759097E-01    1.27773777481E+00
  507.0   548.0    5.68020753672E-01    7.67447503968E-01
  548.0   592.0    3.39023822460E-01    4.60219525141E-01
  592.0   638.0    2.02126824241E-01    2.76116601585E-01
  638.0   686.0    1.21113804000E-01    1.66338785603E-01
  686.0   737.0    7.25902631019E-02    1.00457433212E-01
  737.0   790.0    4.34252369405E-02    6.04003871819E-02
  790.0   846.0    2.59636380385E-02    3.63843673507E-02
  846.0   905.0    1.54261238007E-02    2.17629796826E-02
  905.0   967.0    9.09968970364E-03    1.29377326593E-02
  967.0   1032.    5.33191876915E-03    7.63514526695E-03
  1032.   1101.    3.08736194882E-03    4.45863345054E-03
  1101.   1172.    1.77046405306E-03    2.57798760989E-03
  1172.   1248.    1.00290526631E-03    1.47223294022E-03
  1248.   1327.    5.56816774415E-04    8.25180951064E-04
  1327.   1410.    3.04243275694E-04    4.55247912621E-04
  1410.   1497.    1.62565944556E-04    2.45938055344E-04
  1497.   1588.    8.47742117289E-05    1.29499446458E-04
  1588.   1784.    3.16931539440E-05    4.91473484067E-05
  1784.   2116.    5.24205491882E-06    8.35792249060E-06
  2116.   2500.    3.54129374021E-07    5.89689829462E-07
  2500.   3000.    9.86379151506E-09    1.73519140309E-08
