 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    2.12053508350E+07    2.21061237489E+07
  21.00   24.00    1.12442740530E+07    1.16068467540E+07
  24.00   28.00    5.93866747088E+06    6.27929620485E+06
  28.00   32.00    3.08801564726E+06    3.35853005296E+06
  32.00   37.00    1.63399037053E+06    1.80391972057E+06
  37.00   43.00    8.23214368056E+05    9.30364838067E+05
  43.00   49.00    4.22992506248E+05    4.80933468143E+05
  49.00   56.00    2.24878758364E+05    2.60342949717E+05
  56.00   64.00    1.17641207407E+05    1.38602281377E+05
  64.00   74.00    5.93078756099E+04    7.02606490605E+04
  74.00   84.00    2.99563738307E+04    3.58623503081E+04
  84.00   97.00    1.51033698383E+04    1.83246052136E+04
  97.00   114.0    6.87973485470E+03    8.42377160652E+03
  114.0   133.0    2.99037230289E+03    3.70051761064E+03
  133.0   153.0    1.35295391931E+03    1.69328679151E+03
  153.0   174.0    6.48108312416E+02    8.16446644688E+02
  174.0   196.0    3.25507672698E+02    4.13542699328E+02
  196.0   220.0    1.68022292558E+02    2.14922471194E+02
  220.0   245.0    8.86493983733E+01    1.14152517571E+02
  245.0   272.0    4.78252976838E+01    6.20032570584E+01
  272.0   300.0    2.62622303699E+01    3.42173961834E+01
  300.0   330.0    1.47260382647E+01    1.92646675567E+01
  330.0   362.0    8.32797940160E+00    1.09659478688E+01
  362.0   395.0    4.78265420903E+00    6.33193938601E+00
  395.0   430.0    2.78972087014E+00    3.71221482714E+00
  430.0   468.0    1.62436695879E+00    2.17237074128E+00
  468.0   507.0    9.50905931691E-01    1.27913299166E+00
  507.0   548.0    5.65649238896E-01    7.66115202274E-01
  548.0   592.0    3.36278404047E-01    4.57557316736E-01
  592.0   638.0    1.99722927463E-01    2.73431638850E-01
  638.0   686.0    1.19206972988E-01    1.64053844783E-01
  686.0   737.0    7.11207305638E-02    9.86025153774E-02
  737.0   790.0    4.23963009816E-02    5.90743600742E-02
  790.0   846.0    2.52414169026E-02    3.54317022897E-02
  846.0   905.0    1.49268659479E-02    2.10913935241E-02
  905.0   967.0    8.76741251352E-03    1.24831055159E-02
  967.0   1032.    5.11066236770E-03    7.32810174605E-03
  1032.   1101.    2.94401553989E-03    4.25676389366E-03
  1101.   1172.    1.67885160224E-03    2.44683122171E-03
  1172.   1248.    9.45489059711E-04    1.38887073465E-03
  1248.   1327.    5.21722539916E-04    7.73422191257E-04
  1327.   1410.    2.83319911421E-04    4.23863266399E-04
  1410.   1497.    1.50461917061E-04    2.27471994626E-04
  1497.   1588.    7.79999661415E-05    1.18965141428E-04
  1588.   1784.    2.89640916315E-05    4.47892919312E-05
  1784.   2116.    4.76136381192E-06    7.54881324892E-06
  2116.   2500.    3.25832625686E-07    5.36966326487E-07
  2500.   3000.    9.49514506914E-09    1.65082558808E-08
