 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.39047421540E+07    1.95770973029E+07
  21.00   24.00    7.59791235001E+06    1.04252303366E+07
  24.00   28.00    4.12182882344E+06    5.65092796032E+06
  28.00   32.00    2.19896766223E+06    3.01979451747E+06
  32.00   37.00    1.19009624429E+06    1.62717758907E+06
  37.00   43.00    6.13377262376E+05    8.40026340970E+05
  43.00   49.00    3.21905534478E+05    4.36556499446E+05
  49.00   56.00    1.74397960933E+05    2.36843112975E+05
  56.00   64.00    9.29591344471E+04    1.26503282539E+05
  64.00   74.00    4.77676863056E+04    6.45242110673E+04
  74.00   84.00    2.45847427236E+04    3.31338005738E+04
  84.00   97.00    1.26264903552E+04    1.70353874065E+04
  97.00   114.0    5.87587780120E+03    7.90689145252E+03
  114.0   133.0    2.61170720457E+03    3.51049322196E+03
  133.0   153.0    1.20586168919E+03    1.62237886118E+03
  153.0   174.0    5.87804910605E+02    7.89512481063E+02
  174.0   196.0    2.99571146563E+02    4.02833167343E+02
  196.0   220.0    1.56527902770E+02    2.10580952303E+02
  220.0   245.0    8.34408890269E+01    1.12361352327E+02
  245.0   272.0    4.54198526190E+01    6.12605689133E+01
  272.0   300.0    2.51329825954E+01    3.39102732646E+01
  300.0   330.0    1.41763165490E+01    1.91285926026E+01
  330.0   362.0    8.05286803576E+00    1.08921915397E+01
  362.0   395.0    4.63972731036E+00    6.28613987931E+00
  395.0   430.0    2.71222328562E+00    3.68054888325E+00
  430.0   468.0    1.58161881430E+00    2.15006249062E+00
  468.0   507.0    9.26566252050E-01    1.26292879549E+00
  507.0   548.0    5.50994068563E-01    7.53685072786E-01
  548.0   592.0    3.27324886613E-01    4.48447117570E-01
  592.0   638.0    1.94215449068E-01    2.66890319443E-01
  638.0   686.0    1.15801114139E-01    1.59492181246E-01
  686.0   737.0    6.90314622193E-02    9.54872292221E-02
  737.0   790.0    4.11270545436E-02    5.70067238325E-02
  790.0   846.0    2.44866426300E-02    3.40840143208E-02
  846.0   905.0    1.44925009148E-02    2.02419996523E-02
  905.0   967.0    8.52800574283E-03    1.19645880370E-02
  967.0   1032.    4.98610022484E-03    7.02250436510E-03
  1032.   1101.    2.88479621565E-03    4.08376631968E-03
  1101.   1172.    1.65460600779E-03    2.35336013546E-03
  1172.   1248.    9.38572877121E-04    1.34135749106E-03
  1248.   1327.    5.22453353741E-04    7.51057556517E-04
  1327.   1410.    2.86595745979E-04    4.14531250878E-04
  1410.   1497.    1.53946742212E-04    2.24325633358E-04
  1497.   1588.    8.08130915302E-05    1.18476572934E-04
  1588.   1784.    3.05629451501E-05    4.52653777448E-05
  1784.   2116.    5.18917367501E-06    7.83450228540E-06
  2116.   2500.    3.71884190327E-07    5.77190721799E-07
  2500.   3000.    1.17260668425E-08    1.85712801504E-08
