 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    2.43772920420E+07    2.26798902271E+07
  21.00   24.00    1.30946024769E+07    1.17672112736E+07
  24.00   28.00    6.99319791365E+06    6.37763576147E+06
  28.00   32.00    3.67478799235E+06    3.41388557137E+06
  32.00   37.00    1.96199159987E+06    1.83227688174E+06
  37.00   43.00    9.97493645052E+05    9.46929919465E+05
  43.00   49.00    5.16998849325E+05    4.87974721095E+05
  49.00   56.00    2.77028621886E+05    2.64971590382E+05
  56.00   64.00    1.46104533620E+05    1.41676386478E+05
  64.00   74.00    7.42938665554E+04    7.18193370359E+04
  74.00   84.00    3.78584281970E+04    3.68012041243E+04
  84.00   97.00    1.92649357096E+04    1.89247401893E+04
  97.00   114.0    8.87647424050E+03    8.76199571229E+03
  114.0   133.0    3.90634443540E+03    3.88434052555E+03
  133.0   153.0    1.78765417921E+03    1.79487867217E+03
  153.0   174.0    8.64666079834E+02    8.71906861772E+02
  174.0   196.0    4.37652857530E+02    4.44877224320E+02
  196.0   220.0    2.27250255915E+02    2.32464837509E+02
  220.0   245.0    1.20443045555E+02    1.24021587493E+02
  245.0   272.0    6.52143514023E+01    6.76334145696E+01
  272.0   300.0    3.59085123698E+01    3.74202898513E+01
  300.0   330.0    2.01619020254E+01    2.10960870515E+01
  330.0   362.0    1.14034992464E+01    1.20203717510E+01
  362.0   395.0    6.54364564354E+00    6.93897655953E+00
  395.0   430.0    3.81074962539E+00    4.06365498806E+00
  430.0   468.0    2.21415192577E+00    2.37452053873E+00
  468.0   507.0    1.29263091684E+00    1.39576751153E+00
  507.0   548.0    7.66184032880E-01    8.33898922940E-01
  548.0   592.0    4.53740900049E-01    4.96253142995E-01
  592.0   638.0    2.68413229512E-01    2.95586509736E-01
  638.0   686.0    1.59583445390E-01    1.76720786529E-01
  686.0   737.0    9.48695538092E-02    1.05947327304E-01
  737.0   790.0    5.63710397303E-02    6.32728864082E-02
  790.0   846.0    3.34774964201E-02    3.78785595525E-02
  846.0   905.0    1.97649662723E-02    2.25157823170E-02
  905.0   967.0    1.16028160304E-02    1.33261574794E-02
  967.0   1032.    6.76821329922E-03    7.82977718683E-03
  1032.   1101.    3.90708742569E-03    4.56012375107E-03
  1101.   1172.    2.23608688060E-03    2.63134454091E-03
  1172.   1248.    1.26575240859E-03    1.50178891698E-03
  1248.   1327.    7.03126961859E-04    8.42325144885E-04
  1327.   1410.    3.84937440132E-04    4.65726949679E-04
  1410.   1497.    2.06370380640E-04    2.52587412018E-04
  1497.   1588.    1.08127883892E-04    1.33623468287E-04
  1588.   1784.    4.07928833529E-05    5.11998086042E-05
  1784.   2116.    6.89935766668E-06    8.90945735613E-06
  2116.   2500.    4.92050259863E-07    6.61234381977E-07
  2500.   3000.    1.54447438398E-08    2.13708435377E-08
