 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.76613593128E+07    2.12656987304E+07
  21.00   24.00    9.53514301138E+06    1.11559813886E+07
  24.00   28.00    5.11783970391E+06    6.00426327011E+06
  28.00   32.00    2.70260127306E+06    3.19323266013E+06
  32.00   37.00    1.44942352300E+06    1.70898070227E+06
  37.00   43.00    7.40481690197E+05    8.78628057065E+05
  43.00   49.00    3.85583708855E+05    4.53487280843E+05
  49.00   56.00    2.07493659686E+05    2.45238163349E+05
  56.00   64.00    1.09895614522E+05    1.30635449168E+05
  64.00   74.00    5.61149076591E+04    6.62950494123E+04
  74.00   84.00    2.87077909049E+04    3.39139320814E+04
  84.00   97.00    1.46633473644E+04    1.73967769738E+04
  97.00   114.0    6.78486164257E+03    8.04646363324E+03
  114.0   133.0    2.99998654910E+03    3.56340340139E+03
  133.0   153.0    1.37969348077E+03    1.64495530185E+03
  153.0   174.0    6.70408600062E+02    7.99415049678E+02
  174.0   196.0    3.40932290315E+02    4.07874620496E+02
  196.0   220.0    1.78015699647E+02    2.13451414702E+02
  220.0   245.0    9.49214741306E+01    1.14113430392E+02
  245.0   272.0    5.17606693809E+01    6.24271608668E+01
  272.0   300.0    2.87398187047E+01    3.47165460169E+01
  300.0   330.0    1.62624266304E+01    1.96642194844E+01
  330.0   362.0    9.27163625504E+00    1.12549393148E+01
  362.0   395.0    5.36753744920E+00    6.53411772902E+00
  395.0   430.0    3.15678802331E+00    3.85264443965E+00
  430.0   468.0    1.85641518575E+00    2.27203473945E+00
  468.0   507.0    1.09822856594E+00    1.34913687208E+00
  507.0   548.0    6.58885365318E-01    8.13285111832E-01
  548.0   592.0    3.95503857110E-01    4.89341961448E-01
  592.0   638.0    2.37384993761E-01    2.94883904490E-01
  638.0   686.0    1.43351909075E-01    1.78630579660E-01
  686.0   737.0    8.66433394888E-02    1.08572215226E-01
  737.0   790.0    5.23458035965E-02    6.57779090852E-02
  790.0   846.0    3.16233405739E-02    3.99508672169E-02
  846.0   905.0    1.90054827090E-02    2.41159704724E-02
  905.0   967.0    1.13593284066E-02    1.44961241585E-02
  967.0   1032.    6.74890267401E-03    8.65440199759E-03
  1032.   1101.    3.96833360848E-03    5.12080993881E-03
  1101.   1172.    2.31319624534E-03    3.00281214478E-03
  1172.   1248.    1.33359141102E-03    1.74119184148E-03
  1248.   1327.    7.54525772719E-04    9.92148866540E-04
  1327.   1410.    4.20639461186E-04    5.57206137999E-04
  1410.   1497.    2.29628913832E-04    3.06813223337E-04
  1497.   1588.    1.22496576648E-04    1.64874811886E-04
  1588.   1784.    4.73379506963E-05    6.44752756741E-05
  1784.   2116.    8.31661069290E-06    1.15891890536E-05
  2116.   2500.    6.18126430089E-07    8.93683032110E-07
  2500.   3000.    1.94569341034E-08    2.95206420228E-08
