 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.92479183347E+07    2.33823269252E+07
  21.00   24.00    1.06932644863E+07    1.22026852028E+07
  24.00   28.00    5.88408275539E+06    6.58561864880E+06
  28.00   32.00    3.18103406917E+06    3.50531266133E+06
  32.00   37.00    1.74111746816E+06    1.87579215050E+06
  37.00   43.00    9.07068012060E+05    9.65874615895E+05
  43.00   49.00    4.80471917865E+05    4.96738690415E+05
  49.00   56.00    2.62308445450E+05    2.68758333051E+05
  56.00   64.00    1.40792271419E+05    1.43353580559E+05
  64.00   74.00    7.28099913699E+04    7.25074401652E+04
  74.00   84.00    3.76742182924E+04    3.70520166394E+04
  84.00   97.00    1.94265966100E+04    1.90009015004E+04
  97.00   114.0    9.06686634516E+03    8.76143631974E+03
  114.0   133.0    4.03504365002E+03    3.86473242559E+03
  133.0   153.0    1.86260823088E+03    1.77692941944E+03
  153.0   174.0    9.07266425670E+02    8.59317105831E+02
  174.0   196.0    4.61886048654E+02    4.36852879445E+02
  196.0   220.0    2.40986539516E+02    2.27509183851E+02
  220.0   245.0    1.28216006037E+02    1.20985226532E+02
  245.0   272.0    6.96444762893E+01    6.57851543796E+01
  272.0   300.0    3.84775681443E+01    3.63143764216E+01
  300.0   330.0    2.16869985729E+01    2.04471429548E+01
  330.0   362.0    1.23133787182E+01    1.16472878547E+01
  362.0   395.0    7.09252295514E+00    6.72368287953E+00
  395.0   430.0    4.14676837790E+00    3.93927321654E+00
  430.0   468.0    2.42046359956E+00    2.30527177949E+00
  468.0   507.0    1.42089484968E+00    1.35902029478E+00
  507.0   548.0    8.47471973955E-01    8.15073419302E-01
  548.0   592.0    5.05252806285E-01    4.87024932193E-01
  592.0   638.0    3.01003036681E-01    2.91496977812E-01
  638.0   686.0    1.80252195944E-01    1.75161545784E-01
  686.0   737.0    1.07933844662E-01    1.05620287783E-01
  737.0   790.0    6.45901607554E-02    6.34093811017E-02
  790.0   846.0    3.86125401651E-02    3.81584004004E-02
  846.0   905.0    2.29339690371E-02    2.27871873887E-02
  905.0   967.0    1.35321003515E-02    1.35412864957E-02
  967.0   1032.    7.92639093256E-03    7.98174002845E-03
  1032.   1101.    4.58984242181E-03    4.66002347671E-03
  1101.   1172.    2.63228403950E-03    2.69257886206E-03
  1172.   1248.    1.49190173243E-03    1.53760450058E-03
  1248.   1327.    8.29343876456E-04    8.62472049382E-04
  1327.   1410.    4.54305475777E-04    4.76775611337E-04
  1410.   1497.    2.43830010748E-04    2.58674276478E-04
  1497.   1588.    1.28048541007E-04    1.36934653751E-04
  1588.   1784.    4.86174779906E-05    5.26756272000E-05
  1784.   2116.    8.39242714397E-06    9.29471633524E-06
  2116.   2500.    6.25397980664E-07    7.11146101199E-07
  2500.   3000.    2.05198377332E-08    2.35434339602E-08
